r,l=100,l=50,l=25,l=10,l=5,adaptative_first_improvement,adaptative_non_dominated
1.0,8.745687849430881,8.621263539214834,8.713220012463465,8.754041363705255,8.25843852276762,9.368452979513489,9.40883504137364
0.5,9.019102717115384,12.112176369420123,8.518422300608512,8.645324312302069,8.213827127521384,10.572470102410582,9.29160813233713
0.25,8.726603988852363,9.06041857637917,7.89678010126569,8.844726926893482,7.646934130356733,8.667290496944268,10.502067056710375
0.1,8.999081330181196,11.208534161746014,8.500120348689874,8.38573819550348,8.42157003414429,8.749533712330615,8.741308406620872
0.05,8.871448005921415,8.551616335397435,8.304806798028459,8.000677071668722,8.056802228311746,9.142698572277142,10.043623205666192
