Instance,INF_avg,INF_sd,INF_r1,INF_kr,INF_sk,SUP_avg,SUP_sd,SUP_r1,SUP_kr,SUP_sk,INC_avg,INC_sd,INC_r1,INC_kr,INC_sk,IND_avg,IND_sd,IND_r1,IND_kr,IND_sk
instances/A1/asymmetric/8.3.in,0.6666666667,0.0421637021,0.0000000000,2.5000000000,0.0000000000,0.0133333333,0.0266666667,-0.2500000000,3.2500000000,1.5000000000,0.3200000000,0.0653197265,0.1025641026,2.7291666667,-0.8675276172,0.3009523810,0.0506107819,-0.3267510028,1.8017197795,0.3914944562
