Instance,INF_avg,INF_sd,INF_r1,INF_kr,INF_sk,SUP_avg,SUP_sd,SUP_r1,SUP_kr,SUP_sk,INC_avg,INC_sd,INC_r1,INC_kr,INC_sk,IND_avg,IND_sd,IND_r1,IND_kr,IND_sk
instances/A2/symmetric/50.5.in,0.5080000000,0.1695169608,0.8815375680,3.0720475562,0.8416387854,0.0680000000,0.0881816307,0.5542112807,4.2377654575,1.4135387053,0.4240000000,0.1327554142,0.8540032894,3.4237780611,-0.9713937892,0.2500000000,0.0734846923,0.2800000000,2.3148148148,-0.0000000000
