Instance,INF_avg,INF_sd,INF_r1,INF_kr,INF_sk,SUP_avg,SUP_sd,SUP_r1,SUP_kr,SUP_sk,INC_avg,INC_sd,INC_r1,INC_kr,INC_sk,IND_avg,IND_sd,IND_r1,IND_kr,IND_sk,class,type,vertices,IBEA_HV,SPEA2_HV,MOEAD_HV
221,0.277,0.0336749165,0.2863241782,2.7791261909,-0.120511095,0.172,0.0359722115,0.6763323853,2.3322085765,0.3935289078,0.551,0.0292574777,0.2102832512,3.0162759848,-0.3333679267,0.0971,0.0209066975,0.2380215566,2.6109308251,0.208967974,3,0,8,-0.829775234325,-0.864356225085,-0.85522119506
222,0.3018,0.0406172377,0.38282108,3.343659068,0.6354468561,0.1679,0.0319075226,0.5158270595,3.5715201341,-1.0330783818,0.5303,0.0359640098,0.1641244527,2.7632284737,-0.3160531787,0.0787,0.014859677,0.1769412714,3.2120290729,0.3949377406,3,0,8,-0.845387752665,-0.905287302675,-0.90304568106
223,0.4572222222,0.0770121042,0.6375088254,2.7494405704,-1.1611219968,0.1730718954,0.0649295829,0.4476759981,2.4055585359,0.7688569538,0.3697058824,0.0250363058,-0.0126458764,2.7442935004,-0.8948281822,0.1819607843,0.0259654045,-0.3233496333,2.600408253,-1.1143737556,3,0,10,-0.902498824755,-0.92319524035,-0.922593486515
224,0.3068531469,0.1063989174,-0.1342710094,2.5167309461,-0.3456225892,0.1174125874,0.0309185822,-0.7044619879,1.3951073048,0.5005449224,0.5757342657,0.0861734834,0.2204312967,2.3008809732,-0.0053074998,0.1727972028,0.0140842702,-0.3332297715,2.8906034348,1.2759110791,3,0,10,-0.906980729885,-0.926830977515,-0.92732622621
225,0.1338461538,0.0691418515,-0.1367116804,3.029219799,1.3576025818,0.1982517483,0.0336697129,0.4451814914,1.6491971986,-0.4817374988,0.6679020979,0.0578843593,-0.5459179721,2.8595830806,-1.1393689362,0.2718181818,0.0173443491,0.6482958666,1.28465765,-0.0622059134,3,0,10,-0.883823541015,-0.8696668864099999,-0.8667889703349999
226,0.2758041787,0.0667885499,0.1759137161,1.5810935405,-0.1839436865,0.0936970632,0.0230285596,-0.1637742217,2.8051959815,1.1003829108,0.6304987581,0.0520162289,0.1382584007,1.3492897736,-0.2735211559,0.2250315317,0.027144601,-0.3876736813,3.2035739806,1.4658291177,3,0,10,-0.866077819705,-0.891961073915,-0.885191537295
227,0.2354449472,0.0457672668,-0.056682626,3.2437353692,1.495437726,0.1506033183,0.0190033278,0.0293504963,2.7533139789,-0.9331655526,0.6139517345,0.028994409,-0.2050071496,2.9475943179,-1.2960786125,0.17760181,0.0142731315,0.2364779874,1.9874813767,-0.49106442,3,0,10,-0.911159313675,-0.930768733185,-0.93918768426
228,0.3529827316,0.1176398323,-0.1383921551,1.8262243483,-0.1441401654,0.128021978,0.0589253531,-0.2619533209,1.380835771,0.331841966,0.5189952904,0.0710686674,-0.3665079571,1.9247439352,-0.1935144677,0.2142072214,0.0354388433,-0.9322589049,1.4514059702,0.2842057526,3,0,10,-0.88999759936,-0.8954447425650001,-0.8972698139249999
229,0.3309090909,0.1424745237,0.6558197747,1.8200710077,-0.0557565358,0.2545454545,0.1274025312,0.8087907184,1.762614517,0.3573279975,0.4145454545,0.024196927,-0.3838475499,3.1540965257,-1.4172143525,0.2151515152,0.0516397779,0.3365890308,1.970693031,0.4835167038,3,0,20,-0.76013563249,-0.819169173555,-0.8320209436800001
230,0.2593521421,0.1105840319,0.4545296986,2.239179,0.5391808977,0.3816091954,0.0807656118,0.0459617778,2.3676313918,-0.6011758608,0.3590386625,0.0331334105,0.8056477707,1.4979014036,-0.2601977355,0.142737722,0.0226014727,0.0271091094,2.1218746842,0.698185083,3,0,20,-0.77054883333,-0.81940197914,-0.8401543540049999
231,0.4938181818,0.0766520767,0.1439406553,1.432206814,0.1437641798,0.1398787879,0.0782343258,0.096746165,1.9589387752,0.4136020205,0.3663030303,0.0525194092,0.0601186151,1.8348572856,-0.5864413304,0.1706666667,0.0177715324,-0.6698311384,1.8371450764,0.6119939299,3,0,20,-0.790267396405,-0.8310975730399999,-0.8456527655249999
232,0.5334975369,0.1244273392,0.4673623405,2.3789530602,-0.8417370238,0.1943236074,0.1031349127,0.0221471113,2.5518441764,0.7499434017,0.2721788556,0.0318484439,0.4134320783,1.2465209531,0.1301795564,0.1751522041,0.0492901735,0.0506748175,1.7903056073,-0.5422355438,3,0,20,-0.8141624538400001,-0.8498301292200001,-0.8684313162449999
233,0.615,0.0122474487,-0.6666666667,1.1666666667,-0.4082482905,0.04,0.0533333333,-0.5131578947,2.078125,0.84375,0.345,0.0423608834,-0.4696636278,2.4906833191,-1.0557230779,0.3166666667,0.1323925141,-0.676092545,1.6065423284,-0.102645837,3,0,20,-0.78956916737,-0.834705276475,-0.85355028734
234,0.3782828283,0.1084201225,0.1436209985,2.0325600031,-0.6088355644,0.1929292929,0.1041139291,0.0180744192,2.7393964861,1.079500528,0.4287878788,0.0301511345,-0.2267401792,2.7526017753,0.9623998473,0.1904040404,0.0225639474,-1.0933102938,2.1123539664,-0.6771440599,3,0,20,-0.77946681571,-0.83698783738,-0.849488831585
235,0.4422,0.0483752003,0.2952197437,2.6210740003,0.519446384,0.1953,0.0364473593,0.2894708534,2.5941443731,-0.093316244,0.3625,0.0335596484,0.1523650529,3.4647616842,0.9274655039,0.0496,0.0116120627,0.6306814756,2.3767978063,-0.3915822829,3,0,50,-0.666655386715,-0.71627400035,-0.7420789615200001
236,0.3807,0.0600750364,0.6927094889,2.4051596406,0.2504399409,0.2136,0.0378555148,0.5958311341,2.3607842219,0.1125656142,0.4057,0.0427084301,0.5247260668,2.2340110998,-0.0764854665,0.0523,0.0106400188,0.331522661,3.0300569794,0.3479986121,3,0,50,-0.654268293765,-0.701214160715,-0.729925941635
237,0.2948,0.0779227823,0.6683690223,2.4620365135,-0.4648728675,0.2329,0.0410132905,0.4095000864,3.5418990372,0.4641228433,0.4723,0.0564465234,0.6346731774,2.1991636664,0.1024489025,0.0628,0.0114087686,0.2521870586,3.4036357881,0.2556989015,3,0,50,-0.6689110068199999,-0.719796031015,-0.753682059685
238,0.5132,0.0813619075,0.7310842952,2.2817681256,0.2147666736,0.1901,0.0466099775,0.5891057049,2.7654559509,0.0549157409,0.2967,0.0441543882,0.6911806665,2.719449484,0.2102552194,0.0462,0.0107032705,0.4969056467,2.626183786,0.457406006,3,0,50,-0.67933303619,-0.728275202915,-0.752550592535
239,0.3371,0.0386534604,0.5573288613,3.1711229844,-0.0193851793,0.2666,0.0330823216,0.4819400028,2.4701719342,0.2515449662,0.3963,0.0449200401,0.7689260007,2.5569145072,-0.6470000814,0.0608,0.0098671171,0.2438369682,2.04780604,0.1674094663,3,0,50,-0.6611575680549999,-0.6924688342149999,-0.7148835092
240,0.5707,0.12027057,0.8073034038,1.8359203203,0.4526176053,0.1441,0.0571374658,0.7221244355,2.1535008864,-0.1253489611,0.2852,0.0752393514,0.7986133715,2.0796710384,-0.4388817852,0.0533,0.008579627,0.4823700611,2.6149545548,0.4636619338,3,0,50,-0.69465876461,-0.74425826956,-0.771145845295
241,0.33,0.1516819284,0.3738116288,2.0267653519,-0.8181473071,0.2188888889,0.1067823447,0.0344293057,2.0716219846,0.5694749875,0.4511111111,0.0679869268,0.228216656,2.2826402586,-0.6120248192,0.3977777778,0.0850272288,-0.612879779,1.6508275105,-0.406705675,3,0,100,-0.63302201099,-0.66390477136,-0.68509748032
