Instance,INF_avg,INF_sd,INF_r1,INF_kr,INF_sk,SUP_avg,SUP_sd,SUP_r1,SUP_kr,SUP_sk,INC_avg,INC_sd,INC_r1,INC_kr,INC_sk,IND_avg,IND_sd,IND_r1,IND_kr,IND_sk
instances/A3/symmetric/50.3.in,0.3752000000,0.0491422425,0.5122179936,2.3285535911,-0.5688064239,0.1076000000,0.0319098731,0.6758423281,1.7920979474,0.1660460139,0.5172000000,0.0467991453,0.4984747096,2.5436168744,-0.3279169340,0.0788000000,0.0141619208,0.1192045591,2.2153034129,-0.2204882337
