Instance,INF_avg,INF_sd,INF_r1,INF_kr,INF_sk,SUP_avg,SUP_sd,SUP_r1,SUP_kr,SUP_sk,INC_avg,INC_sd,INC_r1,INC_kr,INC_sk,IND_avg,IND_sd,IND_r1,IND_kr,IND_sk
instances/A1/asymmetric/20.6.in,0.6601973190,0.0470400078,0.7816118208,1.3676996829,-0.2394170184,0.1054840584,0.0120950141,-0.4789548830,1.2394925377,-0.2136392027,0.2343186226,0.0485085312,0.8267986887,1.7728445277,0.6053143322,0.0737354149,0.0190643796,0.2861207969,1.3096922328,-0.0295131328
