Instance,INF_avg,INF_sd,INF_r1,INF_kr,INF_sk,SUP_avg,SUP_sd,SUP_r1,SUP_kr,SUP_sk,INC_avg,INC_sd,INC_r1,INC_kr,INC_sk,IND_avg,IND_sd,IND_r1,IND_kr,IND_sk
instances/A3/asymmetric/100.1.in,0.4838425402,0.1567428350,0.9793031465,4.9040539245,1.5619347599,0.0667625010,0.0376832140,0.8575516678,2.6538639944,0.2306026235,0.4493949587,0.1275301472,0.9697182975,5.6362986519,-1.8184773194,0.0861543643,0.0254700144,0.6221672526,2.7939404025,-0.1656633098
