Instance,INF_avg,INF_sd,INF_r1,INF_kr,INF_sk,SUP_avg,SUP_sd,SUP_r1,SUP_kr,SUP_sk,INC_avg,INC_sd,INC_r1,INC_kr,INC_sk,IND_avg,IND_sd,IND_r1,IND_kr,IND_sk,class,type,vertices,IBEA_IGD,SPEA2_IGD,MOEAD_IGD
56,0.5827246493,0.120105473,0.6893076928,1.9943148949,0.5112816745,0.1731924219,0.0821654169,0.5553973525,2.8566108576,-1.1975479281,0.2440829288,0.0571272547,0.4327508696,2.6611293691,0.3410516196,0.1524726395,0.0548951844,0.2072194116,2.3538020273,0.6741893504,1,0,10,0.0530215,0.0550579999999999,0.041047
57,0.5390355287,0.0587785665,0.2624539837,1.2321496857,0.2895949328,0.1350553042,0.0392739985,0.3141009975,1.8840786699,0.5015696182,0.3259091671,0.0456680124,0.4197133572,2.0986478527,0.4839926821,0.1365663929,0.0195028144,-0.0939317441,2.5903883978,0.9300352417,1,0,10,0.0566065,0.0579285,0.0454
58,0.2302185469,0.1468705413,0.4283591109,1.6677119883,0.2295238679,0.3028104171,0.1030416433,0.2950907245,3.0600281024,0.9614558213,0.466971036,0.0853564409,0.2558633994,2.6614667463,-0.8486483099,0.1133351657,0.0296184863,0.9726004204,2.6403825167,0.8306971835,1,0,10,0.0450085,0.0407705,0.0348045
59,0.414553414,0.1049531854,0.865403667,1.9414371162,-0.5138448558,0.1369073555,0.0670574385,0.2834200359,1.7449163984,0.7771017643,0.4485392305,0.1164201585,0.6546849816,1.787892846,-0.0378839522,0.155255065,0.0290003016,-0.1749370313,1.397162425,0.1961208406,1,0,10,0.0345165,0.0438105,0.0364155
60,0.2699866271,0.0836848728,0.289507619,1.6136513761,-0.284739041,0.2675991337,0.0660959925,-0.064086342,1.4870657083,-0.0864615812,0.4624142392,0.0621263801,0.605979562,1.5543468359,-0.4003291726,0.1410874179,0.0476742744,0.312942365,1.510589993,0.0297005845,1,0,10,0.03244,0.0444535,0.0392874999999999
61,0.4721269334,0.0625017969,0.371557874,3.7005467248,-0.8242669448,0.1947469858,0.0441582347,0.1960458214,4.5208040453,-1.4660034217,0.3331260808,0.0413147124,0.2042539919,3.3237890155,0.5372333108,0.05741383,0.0084529973,0.103843481,4.9150540504,1.2714216003,1,0,20,0.0512505,0.060293,0.042795
62,0.7087768142,0.0340921756,0.3236008475,4.0656844528,-1.3038308018,0.0683680391,0.0150083876,0.1033266639,1.4090199002,-0.0064675966,0.2228551467,0.0293533549,1.0105340843,3.8837802739,1.4156049019,0.0558428344,0.014251436,0.1989239604,2.2663815476,-0.5558119095,1,0,20,0.06386,0.0601675,0.046028
63,0.2248,0.0731502563,0.52197338,2.0173820885,0.2179620135,0.281,0.0716658915,0.4436958779,1.7282973222,0.1165683115,0.4942,0.0378333186,0.5998643381,2.4905324806,0.3749697872,0.0768,0.0123190909,0.699011322,1.9259484706,0.1602871089,1,0,20,0.0800615,0.067212,0.045702
64,0.613600519,0.0878621475,-0.024883078,2.9838449067,0.7351701285,0.0866392497,0.03863339,-0.0706064272,3.519570044,0.7863123358,0.2997602313,0.0580579281,0.2137270711,2.9511155923,-1.0338732656,0.0489391113,0.0039932616,-0.7375547354,3.004687232,-0.229843819,1,0,20,0.0480499999999999,0.0594755,0.0421595
65,0.693614396,0.0997062036,0.900047942,1.3386306852,-0.2751305105,0.0568677513,0.0464465374,0.6547155429,1.7975926136,0.3492376344,0.2495178527,0.0660085313,0.9336725532,2.20108161,0.8659013135,0.1019540623,0.0220019106,0.256432354,3.0281114778,1.0612295093,1,0,20,0.0452385,0.0511965,0.035326
66,0.47741709,0.0462567025,0.5559452431,1.9571929615,-0.2259916986,0.1289764672,0.0227340878,0.098854743,2.4154117764,0.1996198569,0.3936064428,0.0367006871,0.6729509915,1.9673236274,0.1295610019,0.0469068333,0.011877407,0.2571842433,2.0710510182,0.4437243049,1,0,20,0.0478645,0.0585855,0.042789
67,0.4038,0.0571713215,0.6010213209,1.6563319414,0.0509372893,0.1668,0.033373043,0.5441955405,2.2162625338,-0.1559108028,0.4294,0.0447955355,0.2949088155,2.3084210725,0.0540354693,0.0672,0.0137171426,0.1990330455,2.8301581155,0.2218101932,1,0,50,0.047263,0.0522355,0.039257
