Instance,INF_avg,INF_sd,INF_r1,INF_kr,INF_sk,SUP_avg,SUP_sd,SUP_r1,SUP_kr,SUP_sk,INC_avg,INC_sd,INC_r1,INC_kr,INC_sk,IND_avg,IND_sd,IND_r1,IND_kr,IND_sk,class,type,vertices,IBEA_IGD,SPEA2_IGD,MOEAD_IGD
173,0.4708,0.0798458515,0.5666592261,3.178751206,0.5476491277,0.104,0.048,0.4568402073,5.6223234954,1.6041666667,0.4252,0.0550723161,0.5387591704,3.4458239293,-0.9706802053,0.0948,0.0196203975,0.2942453855,3.5667346596,-0.5896962477,3,1,5,0.0,0.0,0.0005185
174,0.3072,0.0420970308,0.2063420396,2.0183906171,-0.0580663368,0.1508,0.0404890109,0.4925045317,2.155587633,-0.2497131465,0.542,0.0366606056,0.2026479008,1.699829932,-0.0526060985,0.1136,0.0218869824,-0.4217575379,2.7099000941,-0.2575445823,3,1,5,0.00958,0.00958,0.011819
175,0.2824,0.0654999237,-1.72525e-05,2.1662897549,0.401609517,0.1572,0.0500815335,-0.2797215309,2.627185304,-0.063604371,0.5604,0.0591594456,-0.0989550904,2.1645799345,0.1816004991,0.1544,0.03125124,0.1625575053,3.3552073152,1.0125144769,3,1,8,0.0223145,0.0356165,0.0460895
176,0.2318250377,0.0509947814,0.812229326,1.5074206792,0.3644235281,0.0577677225,0.027089972,0.2239154363,1.6953345621,0.008318581,0.7104072398,0.0322586672,0.5389527458,2.3759039546,-0.6585323435,0.2125188537,0.033388058,-0.4635501197,1.2801505175,0.2736085124,3,1,8,0.0449095,0.027104,0.035298
177,0.3311616954,0.0319075473,-0.1862388923,1.3790286722,0.0068124772,0.0845368917,0.014153998,-0.4106047354,2.0311044387,-0.4082316099,0.5843014129,0.0216936071,-0.2041727483,1.9814475631,-0.1588514153,0.1690737834,0.0173652205,-0.9691508215,1.7848487483,-0.105300104,3,1,8,0.0390635,0.0348015,0.0353555
178,0.3082417582,0.0449262187,0.0007425691,2.2028312394,0.8433243098,0.0473312402,0.0100016141,0.6137489719,1.258426886,0.4241704785,0.6444270016,0.0453842597,-0.0291329941,1.7004989737,-0.5680834086,0.2200941915,0.0432761673,0.4519525864,1.2729591911,-0.3129614545,3,1,8,0.072319,0.0253025,0.0283609999999999
179,0.6520361991,0.0701730406,-0.6958411308,2.2430809045,-0.7095965597,0.1447963801,0.0366952403,-0.0680982524,2.6596926387,-0.9563872155,0.2031674208,0.0621091439,-0.9540457073,2.9693629418,1.2700169975,0.1919892743,0.0267210971,-0.610878294,1.5094632375,-0.0448546776,3,1,8,0.06722,0.0360535,0.0372775
180,0.4558754209,0.1604636445,0.3484060017,2.2961103867,0.7954953213,0.1055090117,0.0446047033,0.0620561728,2.293748341,0.0235880398,0.4386155674,0.133430837,0.2865564334,1.9024677052,-0.3790677831,0.1667686671,0.015848863,0.5392566074,1.1992039819,-0.3385181127,3,1,8,0.0593145,0.02078,0.0165459999999999
181,0.3934188034,0.109762892,0.8699565549,1.8823310381,-0.5729357206,0.1498931624,0.0155287644,-0.178330458,2.3187801023,-0.152213722,0.4566880342,0.0985316072,0.8717028162,1.7541673297,0.5143770201,0.2046367521,0.057955068,0.3214034445,1.7006874452,-0.011389523,3,1,10,0.042593,0.038338,0.0343814999999999
182,0.3605128205,0.0831117369,-0.0391717629,1.6550655467,-0.344430118,0.1138461538,0.0343474914,0.0631080281,1.673446333,0.267009206,0.5256410256,0.0584480416,-0.2217072229,2.6093397479,0.9538890355,0.2328205128,0.0327724006,-0.0435555011,1.27765816,-0.0301617465,3,1,10,0.0509595,0.0395965,0.0382815
183,0.4989010989,0.040136225,-0.8199129489,2.4329001167,0.8574600624,0.0402930403,0.0245994628,0.0865704772,2.4244841471,-0.2134537143,0.4608058608,0.0434741596,-0.3991793968,2.5408207839,-0.9463070827,0.2648351648,0.0389141345,-0.4294851295,2.7241706921,-0.9962060607,3,1,10,0.0559405,0.0425915,0.0400289999999999
184,0.0777777778,0.075359222,0.4277108434,1.2296786389,0.2115471545,0.2111111111,0.1003081671,0.3869209809,1.322236441,-0.0825676396,0.7111111111,0.0283278862,0.1975308642,1.9556213018,-0.2715454179,0.25,0.0555555556,0.4545454545,2.05,-0.0,3,1,10,0.051549,0.0508669999999999,0.039763
185,0.72,0.06,-0.3157894737,3.25,-1.5,0.0266666667,0.0533333333,-0.3157894737,3.25,1.5,0.2533333333,0.0066666667,-0.3157894737,3.25,1.5,0.3283333333,0.0573972512,-0.9141080451,1.2224988554,-0.4339450191,3,1,10,0.0228955,0.0354509999999999,0.0306919999999999
186,0.2486557887,0.1279739778,0.1186429731,2.470142964,-0.5090492753,0.1755011655,0.0430693823,0.402284615,1.3318948601,-0.3363251561,0.5758430458,0.094673578,-0.1688551252,2.7177681163,0.8842329529,0.1942191142,0.0313545703,-0.0768044537,2.4450534183,-0.6735951737,3,1,10,0.046014,0.046213,0.0391315
187,0.2938927739,0.0804417253,-0.0204857887,2.312088134,-0.7826547227,0.2019114219,0.0515705806,0.0888567325,3.1251413635,-1.4163740456,0.5041958042,0.090232495,0.467316072,1.6595533114,0.1324972465,0.234032634,0.0524942553,-0.2239204021,2.8270422638,-1.2356451312,3,1,20,0.0438855,0.0419985,0.0344225
188,0.5044,0.1053785557,0.6521868102,4.0585688092,1.2122582205,0.1028,0.0307922068,0.7036714198,3.8345956868,-0.7571770905,0.3928,0.0859078576,0.6295278124,3.0600058852,-0.6746467352,0.118,0.0236643191,0.5568706697,3.667755102,-0.6483540497,3,1,20,0.0408095,0.0430215,0.037222
189,0.3024,0.049499899,0.0195666266,1.9249239493,-0.1158870661,0.1692,0.036212705,0.0751164743,2.5504390243,0.1404100206,0.5284,0.0534924294,0.3433802155,3.5572604479,1.0263523403,0.1156,0.0302099321,0.0155099043,2.4543304175,0.4414828487,3,1,20,0.0569084999999999,0.042106,0.038672
190,0.3848,0.069461932,0.3779340009,2.5758932712,0.1668799339,0.1208,0.0448927611,0.3260643954,4.2534551034,0.7989230623,0.4944,0.0654877088,0.3197678359,2.5604328,0.3466037256,0.1392,0.0201831613,0.0098695189,2.0506269866,0.3135775686,3,1,20,0.073686,0.0460215,0.0374925
191,0.3112,0.0563077259,0.1752181204,3.1892075647,-0.0820925802,0.1616,0.0367347247,-0.0510263846,3.9949004641,1.0634900565,0.5272,0.0616129856,0.1605462648,2.2743019012,-0.1777323312,0.1276,0.0254998039,0.1280687834,3.3027909259,0.9634858709,3,1,20,0.0661845,0.0467215,0.042225
192,0.4988,0.10771518,0.8873148559,1.7200790884,-0.3376848821,0.096,0.0248193473,0.6119442252,2.7034069826,-0.1193036596,0.4052,0.0890896178,0.9201211844,1.6497457702,0.4116002183,0.1232,0.0339081111,0.78646417,1.9494713218,0.2167315153,3,1,20,0.0699515,0.0439405,0.0377145
193,0.332,0.044810713,-0.0288016595,3.5264122792,0.1109580995,0.13,0.022627417,0.2232142857,2.5573730469,0.0621480569,0.538,0.0437264222,0.0764494613,2.525367203,0.287064448,0.1256,0.0311229819,0.5936625912,2.3498321843,-0.6942247054,3,1,50,0.04762,0.0394594999999999,0.0347634999999999
194,0.5377777778,0.0762063476,0.0384615385,1.1666666667,-0.4082482905,0.0888888889,0.1088662108,0.0384615385,1.1666666667,0.4082482905,0.3733333333,0.0326598632,0.0384615385,1.1666666667,-0.4082482905,0.4177777778,0.0217732422,0.0384615385,1.1666666667,0.4082482905,3,1,50,0.061077,0.0437025,0.0368384999999999
195,0.18,0.1253439712,-0.3107847857,1.4710252496,-0.3043393317,0.1666666667,0.0823272602,0.6976744186,1.2906476754,0.0,0.6533333333,0.1305543735,-0.1467437271,1.8677393254,0.5329793879,0.4533333333,0.1045625809,-0.8029490617,1.4839381321,-0.0171057167,3,1,50,0.040225,0.0340885,0.0282905
196,0.3822222222,0.0430904876,0.3248175182,1.5439112721,0.0460847791,0.0666666667,0.0888888889,-0.0563380282,2.078125,0.84375,0.5511111111,0.0569166599,-0.3247863248,2.6848602023,-1.0627434041,0.4844444444,0.1027041779,-0.404016995,1.5874889534,-0.0909245104,3,1,50,0.045557,0.040132,0.031172
197,0.23,0.0878129325,-0.1065812464,2.778949248,-0.9540191151,0.0433333333,0.0553774924,-0.5574433657,1.6747006931,0.6464196894,0.7266666667,0.0522812905,0.0618101545,1.4839381321,-0.0171057167,0.33,0.0710242525,-1.0388958595,1.2759902191,-0.0167467769,3,1,50,0.0558175,0.044329,0.035996
198,0.1266666667,0.1118530782,0.3537983755,1.2491142667,-0.0446220979,0.3066666667,0.151510909,-0.1371254976,1.9797509861,0.0617209925,0.5666666667,0.0730296743,-0.8695652174,1.5625,-0.1141088661,0.3766666667,0.1019803903,0.0749177423,1.2964469647,-0.140591802,3,1,50,0.0606655,0.04878,0.0429719999999999
199,0.3788888889,0.2290183021,0.4863701329,1.8672526603,-0.5766162557,0.1177777778,0.0977777778,0.3152379566,1.2149667458,-0.3113965064,0.5033333333,0.170098011,0.2864250767,2.1143844635,0.792531241,0.43,0.089690827,-0.504662334,2.8562391258,1.095845541,3,1,100,0.043262,0.0357414999999999,0.031431
200,0.2528,0.0513435488,0.3125841759,2.0278665722,-0.4454065818,0.1492,0.0330962233,0.3686224116,2.905477664,0.3020327615,0.598,0.0605309838,0.2866857065,2.0310015065,0.1523634153,0.1356,0.0331155553,0.1883690971,3.3233444414,0.0451822644,3,1,100,0.0382825,0.032919,0.0297549999999999
201,0.2724,0.0490941952,-0.3277406681,1.6646214248,-0.2562990058,0.1264,0.0342788565,0.1169851623,2.7894010228,0.4443277089,0.6012,0.058536826,-0.3923944541,2.987042625,0.1676272059,0.1592,0.0356561355,-0.1116508764,6.1810849271,1.5532540105,3,1,100,0.0376535,0.033306,0.0307355
202,0.2536,0.0365381992,0.21255857,2.9574990417,0.1930077945,0.1376,0.0332601864,0.2929281026,2.7523371352,-0.4550025108,0.6088,0.0502250933,0.3568151682,2.6616229485,0.0271748842,0.16,0.0238327506,-0.170212766,2.8540964094,-0.5318755088,3,1,100,0.0483395,0.0436435,0.0394459999999999
203,0.2972,0.0461753181,0.0857080726,2.0952931249,-0.1619846737,0.122,0.0274226184,-0.2008966695,2.4376414667,-0.2094869559,0.5808,0.0492276345,0.1079607505,2.4752682849,0.0142789364,0.1488,0.0303736728,0.1978253674,2.5032812825,0.2599052424,3,1,100,0.0405289999999999,0.0342165,0.0301379999999999
204,0.3072,0.0369345367,-0.0089192718,2.5911581794,0.1222773199,0.1376,0.0264242313,-0.0840945982,5.8024119935,0.5073669926,0.5552,0.0463137129,0.0684760367,2.7528874949,-0.3765007481,0.128,0.044362146,-0.0831162488,1.7710192346,-0.1253540712,3,1,100,0.025294,0.0224915,0.0177235
205,0.2708,0.0509054025,-0.2210689158,2.7687282231,0.0171340431,0.1244,0.0333562588,0.5005911193,1.8853485111,0.1052977267,0.6048,0.0430924587,0.1346735529,2.7384605359,-0.3115535256,0.1616,0.0236101673,-0.3694223211,2.2058549432,0.1185443482,3,1,200,0.0376805,0.03494,0.0335635
