Instance,INF_avg,INF_sd,INF_r1,INF_kr,INF_sk,SUP_avg,SUP_sd,SUP_r1,SUP_kr,SUP_sk,INC_avg,INC_sd,INC_r1,INC_kr,INC_sk,IND_avg,IND_sd,IND_r1,IND_kr,IND_sk,class,type,vertices,IBEA_IGD,SPEA2_IGD,MOEAD_IGD
1,0.5238888889,0.0957684966,-0.4400936747,1.5024618889,-0.5645236335,0.0722222222,0.0987577157,-0.3040396882,2.2765983016,0.9442193396,0.4038888889,0.0224708316,-0.0748985365,2.6689417806,0.7476866595,0.4466666667,0.0933333333,-0.6186252772,1.9380466472,0.5160349854,1,1,5,0.0,0.0,0.000663
2,0.4088888889,0.1047984544,0.3155359293,2.3765980022,0.9958592325,0.0722222222,0.037679611,-0.3053097345,2.9310018904,-1.1731251294,0.5188888889,0.0801695734,0.4416747551,1.3665207806,-0.5007473926,0.3922222222,0.1208815357,0.2193681148,2.1584943821,0.659810674,1,1,5,0.0008699999999999,0.0008699999999999,0.001333
3,0.15,0.1855921454,0.3599257885,1.2989073881,0.469291273,0.316984127,0.124723529,0.4850582233,1.9576051646,-0.5190936785,0.533015873,0.1067082308,-0.3346957705,2.7084379004,-1.041064019,0.4646031746,0.0632128783,-0.4352311619,2.7305207646,1.0682378524,1,1,5,0.0072999999999999,0.0072999999999999,0.007845
4,0.5377777778,0.0762063476,-0.6666666667,1.1666666667,-0.4082482905,0.0888888889,0.1088662108,-0.6666666667,1.1666666667,0.4082482905,0.3733333333,0.0326598632,-0.6666666667,1.1666666667,-0.4082482905,0.3733333333,0.0326598632,-0.6666666667,1.1666666667,-0.4082482905,1,1,5,0.0,0.0,0.0025075
5,0.16,0.0997775303,-0.6233766234,2.1339285714,0.7301958931,0.1633333333,0.096838927,-0.6601610149,2.1971260753,0.7752160458,0.6766666667,0.100884973,0.1458867397,1.447974867,-0.2956369678,0.43,0.1077032961,-0.101565483,2.3031554146,0.0921361927,1,1,5,0.0,0.0,0.0
6,0.1666666667,0.2108185107,0.4285714286,1.5625,0.5929270613,0.23,0.0845905169,0.3359893758,2.2700995332,-0.6542295391,0.6033333333,0.1351542329,0.3765110065,1.288876161,-0.3571660691,0.4166666667,0.0494413232,0.3142857143,2.0351239669,-0.5516180693,1,1,5,0.0078894999999999,0.0074799999999999,0.0076619999999999
7,0.4712380952,0.0269468276,0.6745428704,1.2417698188,-0.1355097619,0.0987399267,0.0740293443,0.5079120286,1.5147839359,0.0426128417,0.430021978,0.0483667509,0.4042014278,1.8206967664,0.0063570346,0.2359267399,0.0256557404,-1.2204209604,2.5115051744,0.4615878993,1,1,8,0.0137235,0.0299435,0.0300709999999999
8,0.3662779519,0.0946747396,0.4013463302,2.0134291722,0.3900683013,0.1161044932,0.0488980226,-0.4893889991,2.6102508603,1.0173334539,0.5176175549,0.0837488023,0.5212485543,1.6883668015,0.0971216873,0.1944409613,0.03071506,-0.2360968256,1.9122543522,0.1086064705,1,1,8,0.0522455,0.0312579999999999,0.028308
9,0.5557142857,0.1130849619,-0.5533067717,1.9648819776,0.7845103435,0.1047619048,0.0715237461,-0.7764227642,1.6519541271,-0.2153159401,0.3395238095,0.051893839,-0.1725017311,2.2216347015,-0.6092017785,0.2445238095,0.0711884854,-0.0763027531,2.4222949465,1.0134260197,1,1,8,0.0401615,0.0240804999999999,0.0241185
10,0.5151648352,0.0271493568,0.1214137986,3.1287612665,-1.4085073375,0.1546520147,0.0578199762,0.2801116645,1.9799544987,-0.0600841964,0.3301831502,0.0522101264,-0.114467912,2.5768995958,-0.6133689119,0.2347252747,0.0212812632,-0.5461427576,2.433292947,-0.1923689649,1,1,8,0.0716785,0.032777,0.0269809999999999
11,0.7204761905,0.0511234334,0.2945110513,3.1663192639,-1.4431500576,0.0228571429,0.0286348502,0.3236212279,1.4512099616,0.5403933775,0.2566666667,0.0429469958,-1.1594684385,2.6376106837,0.6760925664,0.275952381,0.0503524989,-0.4045397022,3.0868492661,1.3812748566,1,1,8,0.0260994999999999,0.0406775,0.03625
12,0.1565656566,0.0662367528,-0.34225844,1.7615197404,-0.1861901149,0.3186868687,0.1400766476,0.3531387811,1.2727066925,0.0703891029,0.5247474747,0.103657233,0.7561453906,2.0605054788,0.5017645178,0.1898989899,0.0369205392,-0.0399032648,2.5662626842,-1.068466953,1,1,8,0.0653645,0.0251319999999999,0.020041
13,0.1272727273,0.0650492503,0.6666666667,1.25,0.0,0.2472727273,0.0593072961,0.5305770887,1.2872689242,0.3236269296,0.6254545455,0.0185418891,0.1975308642,1.9556213018,0.2715454179,0.16,0.0072727273,-0.25,3.25,-1.5,1,1,10,0.0553729999999999,0.0488355,0.0416295
14,0.6168191721,0.0565667972,0.4215024442,2.0815413082,0.1018043958,0.1111220044,0.0268832074,0.0778844179,1.7046623261,-0.0012914536,0.2720588235,0.0556903402,0.6671804388,2.7684744812,1.1549271058,0.1489978214,0.0306967271,0.3896314219,1.8264254286,-0.3689004241,1,1,10,0.0332435,0.0551884999999999,0.0496765
15,0.5638866397,0.0520329708,0.1742180273,3.08951324,-1.3786400066,0.0336032389,0.0456898331,-0.7728186746,2.2344727771,0.9226796317,0.4025101215,0.0197052483,-0.1046225454,2.1855330939,-0.6422371377,0.2742510121,0.0444729793,-1.0985014024,2.5030846732,-1.0135766462,1,1,10,0.063203,0.0423075,0.033353
16,0.4416883117,0.1183318585,0.1802459822,2.5268277473,0.6249807287,0.1421892393,0.0532465399,-0.4663527641,2.2470688943,-0.6227261849,0.416122449,0.0839071397,0.4341530197,1.5736503248,-0.12768981,0.1090352505,0.0238483199,-0.3579322219,1.9614189345,0.7857887778,1,1,10,0.0427925,0.050071,0.0412575
17,0.4764102564,0.0715775098,0.4340612201,1.4948191533,-0.5609185822,0.1313675214,0.0204014068,-0.407015841,2.1813417256,0.6454121826,0.3922222222,0.0606141409,0.3557392502,2.236210924,0.8655062466,0.1408119658,0.0124827297,-0.0387650736,1.3312847455,0.1851103578,1,1,10,0.0482024999999999,0.041137,0.0322775
18,0.7009746589,0.080632981,-0.5139420145,1.3558751315,-0.0953744527,0.0729044834,0.0395591451,-0.012984683,2.5706195676,-0.9621978197,0.2261208577,0.070305273,-0.9684210526,2.1440680274,-0.6204183546,0.1984405458,0.0379871966,-0.1710636651,2.3072951866,0.5142949486,1,1,10,0.0465094999999999,0.0569799999999999,0.0521655
19,0.8023727024,0.0727365117,0.6622198972,1.3985955391,0.1526040095,0.0741796192,0.0440779825,0.4719229662,1.9740791461,-0.6230822631,0.1234476784,0.0323100966,0.6405315016,1.6296009995,-0.09996571,0.0825141075,0.0190511387,0.4762517009,1.4823176622,-0.3851248673,1,1,20,0.0457685,0.046836,0.0328915
20,0.5682127729,0.0289393194,0.5754807293,1.728100219,-0.5946361646,0.077771261,0.0266867434,0.3856126659,1.8986167997,-0.1017233815,0.3540159661,0.0244344333,-0.0121797487,1.6544920601,-0.0515535254,0.0771733464,0.0112772325,-0.5027753375,2.6941725573,1.1512896574,1,1,20,0.0609195,0.0542075,0.0399075
21,0.5951549566,0.0205308355,0.2474023954,2.4188770508,-0.1878443685,0.1068132461,0.0191609293,-0.0699923774,2.6790347288,0.8804943339,0.2980317973,0.0053963313,0.2033824414,1.6975140198,-0.0548962234,0.0439043476,0.0034730561,0.2159800846,2.0106104343,0.1810052481,1,1,20,0.053605,0.04952,0.0376375
22,0.5768825213,0.1034199708,-0.1526162116,2.6472887375,1.1004187767,0.1242650208,0.0619860327,0.7881082757,1.7105967751,0.6635922697,0.2988524579,0.0980839931,0.0981936195,1.5890655697,-0.1809953006,0.0666154771,0.0177810855,-0.1320824018,2.019435602,0.7537039258,1,1,20,0.0614185,0.0486535,0.0381055
