Instance,INF_avg,INF_sd,INF_r1,INF_kr,INF_sk,SUP_avg,SUP_sd,SUP_r1,SUP_kr,SUP_sk,INC_avg,INC_sd,INC_r1,INC_kr,INC_sk,IND_avg,IND_sd,IND_r1,IND_kr,IND_sk,class,type,vertices,IBEA_IGD,SPEA2_IGD,MOEAD_IGD
1,0.2886724387,0.099268746,0.0259719954,2.1566804677,0.144475319,0.1792207792,0.0397037855,0.102376038,2.1308251692,-0.624035478,0.5321067821,0.078022222,0.0655261367,1.4867410561,0.062285149,0.379004329,0.0854000878,-0.10676771,2.4716883062,-0.9952879975,1,1,5,0.0,0.0,0.000663
2,0.3866666667,0.118977122,-0.2442359676,2.4324936109,0.8170112865,0.1277777778,0.1105541597,0.0266179541,2.7526017753,0.9623998473,0.4855555556,0.0664440728,-0.7220936141,1.274089568,-0.1801035863,0.4633333333,0.057262661,-0.0268322334,1.7689959764,0.5019408699,1,1,5,0.0008699999999999,0.0008699999999999,0.001333
3,0.4,0.0544331054,0.0384615385,1.1666666667,-0.4082482905,0.1166666667,0.075359222,0.0918580376,1.9651465028,-0.1514485311,0.4833333333,0.0888888889,0.4104410441,2.0369262695,-0.5844726563,0.4277777778,0.0544331054,-1.277486911,2.4361979167,-0.5677202789,1,1,5,0.0072999999999999,0.0072999999999999,0.007845
4,0.5155555556,0.1092284954,-0.5430535456,1.7994057278,-0.7065408407,0.0666666667,0.0888888889,-0.7741935484,2.078125,0.84375,0.4177777778,0.073568646,-0.1546085233,2.8094464276,1.0027544819,0.4977777778,0.0850272288,-0.4709371293,1.247290155,0.2922025498,1,1,5,0.0,0.0,0.0025075
5,0.3455555556,0.2138535324,0.4935946196,1.297973978,0.2282944826,0.1333333333,0.1295767088,0.552238806,1.6280276817,0.3631734744,0.5211111111,0.105432677,0.1025679713,1.4495119006,-0.0319668817,0.4211111111,0.02,0.253375695,1.2381115684,0.1625514403,1,1,5,0.0,0.0,0.0
6,0.5377777778,0.103661367,-0.1612426036,3.1040224913,-1.4035141564,0.0666666667,0.0888888889,0.1447368421,2.078125,0.84375,0.3955555556,0.0355555556,-1.1370967742,2.5908203125,-0.55078125,0.4355555556,0.0895530741,-0.1359093937,2.6234681744,0.9160615154,1,1,5,0.0078894999999999,0.0074799999999999,0.0076619999999999
7,0.5763809524,0.0479092112,0.0876307549,2.8179532664,1.0580716771,0.1653333333,0.0260444413,-0.1373198696,1.3685866644,0.15036344,0.2582857143,0.0337868469,-0.3837638376,1.9962952102,-0.79137748,0.1721904762,0.0420706673,-0.0767288514,1.7649575626,0.3721335301,1,1,8,0.0137235,0.0299435,0.0300709999999999
8,0.3309090909,0.0990570788,0.4838603965,1.8540301108,-0.608180778,0.1555555556,0.0760868266,0.4476297737,1.9238364609,0.3265048369,0.5135353535,0.0340785986,0.1969961186,1.4322031206,-0.100275488,0.2118181818,0.0272794604,0.0966502816,1.4300101275,0.1145077616,1,1,8,0.0522455,0.0312579999999999,0.028308
9,0.3806060606,0.0740684418,-0.4787859184,2.7893109511,-0.9765547519,0.1539393939,0.0501018247,0.1851502955,1.2770736772,-0.1758942202,0.4654545455,0.0551681627,-0.3634530052,1.4583567757,0.3430861967,0.1345454545,0.0232050784,0.2575618698,1.7956267484,-0.0891489732,1,1,8,0.0401615,0.0240804999999999,0.0241185
10,0.645,0.0276887462,0.2568125516,1.6747006931,-0.6464196894,0.0495238095,0.0494504952,-0.2837637281,2.0554068452,0.5801786782,0.3054761905,0.0424557927,-0.3274947236,1.7639460184,0.6090436376,0.2921428571,0.0595695063,-0.3594832362,1.9459809144,-0.1517579914,1,1,8,0.0716785,0.032777,0.0269809999999999
11,0.5553333333,0.1447570175,0.2791681156,1.5048028391,-0.0480512598,0.1158095238,0.0585403712,0.0509072893,3.1480456701,-1.4175994778,0.3288571429,0.1072110259,0.1054271827,1.4207884962,0.2814154518,0.2296666667,0.0789689224,-0.1024878204,2.6026197629,0.9464015527,1,1,8,0.0260994999999999,0.0406775,0.03625
12,0.2636363636,0.0211687869,-0.0905349794,2.1449207202,0.6124924806,0.2709090909,0.04249345,0.4247171844,1.7484186738,0.1082042813,0.4654545455,0.0551681627,0.3955361073,1.4583567757,0.3430861967,0.236969697,0.021547138,0.2285494421,2.456670105,-0.4810551868,1,1,8,0.0653645,0.0251319999999999,0.020041
13,0.6078769637,0.0817770808,0.5340745559,1.9243858403,-0.3790692118,0.1470983832,0.0465704599,0.8352221359,1.8311307804,0.6984534597,0.2450246531,0.045382797,-0.2592158142,1.3762630289,0.0603861868,0.1258599931,0.0166096267,-0.2007963671,2.9156807925,1.2464565677,1,1,10,0.0553729999999999,0.0488355,0.0416295
14,0.6449902534,0.0914323033,0.439321847,2.0253210895,0.6150449809,0.0877192982,0.0497744457,0.0504515727,2.3776976928,-0.7114215314,0.2672904483,0.070382454,0.7218565878,1.360570204,0.4613152558,0.1975048733,0.0242852134,-0.27580608,1.8579348006,-0.4719648229,1,1,10,0.0332435,0.0551884999999999,0.0496765
15,0.5500630662,0.1002278773,0.2451813875,1.5299825238,0.4693346614,0.1579698429,0.079753837,0.1624371619,1.8119872079,-0.2033753912,0.2919670909,0.0282722498,0.2134030216,1.2572767345,0.0757174697,0.1622721018,0.0695948657,0.4188623476,1.5276405522,0.2755851628,1,1,10,0.063203,0.0423075,0.033353
16,0.601827772,0.0599890047,0.207084949,1.9422010653,0.4566209473,0.1288957688,0.0729913778,0.2067306356,2.266324886,-0.7780849602,0.2692764591,0.0155109739,0.0164421186,3.1545703321,1.4291360216,0.1861323243,0.0624269774,-0.0524292868,2.6394440622,0.8473483796,1,1,10,0.0427925,0.050071,0.0412575
17,0.5875863902,0.1176188029,-0.2823537488,2.517841665,0.8263378489,0.1038640794,0.0599648799,-0.1221974461,2.2561468613,-0.6268555984,0.3085495304,0.0631883981,-0.4844143147,2.147878905,-0.6127767649,0.1670379231,0.0326885479,0.4356706255,1.4128116141,0.1906192142,1,1,10,0.0482024999999999,0.041137,0.0322775
18,0.2908948195,0.0582359397,-0.0166251773,2.5182296558,0.257512183,0.2152276295,0.0348154883,0.1404546013,1.8950672718,-0.1052349414,0.493877551,0.0289708058,-0.3571254713,1.7964739144,-0.2217442142,0.126844584,0.0295767381,-0.4425001352,1.4860048035,-0.4962654625,1,1,10,0.0465094999999999,0.0569799999999999,0.0521655
19,0.3091233271,0.0470882026,0.3630772269,1.9330677344,-0.1019135625,0.2299218991,0.0415832879,0.335894928,1.7789687799,-0.1738588082,0.4609547739,0.0415025072,0.4755805088,1.5684323791,-0.1318555427,0.0500671878,0.0068380121,0.184918123,1.6621153801,0.4561075249,1,1,20,0.0457685,0.046836,0.0328915
20,0.6895968275,0.0644434238,-0.0742521147,1.5614081039,-0.5654948758,0.0883353791,0.0119669977,-0.2979566295,2.2067296069,0.7273136047,0.2220677934,0.0534315066,-0.0573391728,1.4364173377,0.4836727396,0.0551638183,0.0085178115,0.0833200608,2.0178333413,-0.1563866049,1,1,20,0.0609195,0.0542075,0.0399075
21,0.2848837209,0.1329254397,0.8408588888,2.332684638,0.7363941648,0.2822093023,0.1148776008,0.9065275487,1.9622142189,-0.2815074007,0.4329069767,0.054848974,0.5472728568,2.5287622265,-0.0842925056,0.0477906977,0.0159688041,0.7072151668,3.575169913,0.8752978175,1,1,20,0.053605,0.04952,0.0376375
22,0.5463570785,0.03159221,0.2139477617,3.1427198847,-1.4178841343,0.0445672639,0.0167565604,-0.8501849184,3.0549151817,1.358271708,0.4090756576,0.0166742056,0.4531223346,2.4367354613,0.7435404982,0.0682922338,0.0129300532,-1.1358017745,2.4920475677,-0.7566825824,1,1,20,0.0614185,0.0486535,0.0381055
23,0.5439011968,0.0374730762,-0.0068773048,2.7529320763,0.9455573747,0.0957293523,0.023289453,-0.0701640681,2.4309799085,-0.044965659,0.3603694508,0.0165537812,-0.1116535036,3.1056391496,-1.3989736229,0.0889111705,0.0226252521,0.6367463097,1.3368907775,-0.1020822474,1,1,20,0.063417,0.055839,0.040537
24,0.4069098599,0.055593936,0.2913888741,1.2073403541,0.3549556103,0.2148612213,0.046463892,0.285559323,1.2610960738,-0.3265474723,0.3782289188,0.0106450219,0.1511139709,2.3230318192,-0.9556063147,0.0524134285,0.0088177166,-0.3663391277,1.9765013566,0.372770345,1,1,20,0.068004,0.055907,0.0394445
25,0.5692559251,0.1796969861,0.9252761454,1.9745633481,0.4212738551,0.1459969984,0.0878703831,0.9386819645,1.3964488161,0.0766479493,0.2847470765,0.1003671212,0.8688703537,2.7035779025,-0.7709039666,0.0570696061,0.0124796673,0.5472446458,3.1995001477,-0.2463565526,1,1,50,0.0515355,0.0554309999999999,0.0427585
26,0.1733333333,0.1372750685,0.1094420601,1.3209327163,0.1319482681,0.0666666667,0.0421637021,0.0,2.5,0.0,0.76,0.1236482466,0.0710382514,1.509194159,0.1579875514,0.36,0.0904310664,0.2986425339,2.3638941399,-0.7500308204,1,1,50,0.0498334999999999,0.052097,0.04009
27,0.5377777778,0.0762063476,-0.6666666667,1.1666666667,-0.4082482905,0.0888888889,0.1088662108,-0.6666666667,1.1666666667,0.4082482905,0.3733333333,0.0326598632,-0.6666666667,1.1666666667,-0.4082482905,0.4533333333,0.1222020185,-0.6076696165,1.2091836735,0.296152851,1,1,50,0.0542244999999999,0.0618279999999999,0.0448845
28,0.3055555556,0.1590869007,-0.7906976744,2.8859309935,-1.213735575,0.2577777778,0.077348019,-1.2297986235,2.6801636504,0.8966056025,0.4366666667,0.0878129325,-0.033676333,2.778949248,0.9540191151,0.38,0.038586123,-0.427444795,1.1963689018,-0.3365218792,1,1,50,0.045764,0.04826,0.0343935
29,0.2988888889,0.1033034604,-0.0678198727,2.1225719343,-0.2701292933,0.0933333333,0.0563717818,0.1731175229,2.1267788156,-0.3982054807,0.6077777778,0.0826714455,-0.1959479335,1.726619275,0.2741573054,0.3966666667,0.0618241233,0.3319477435,2.0035492158,0.5106383359,1,1,50,0.0433395,0.0528094999999999,0.039564
30,0.3966666667,0.1030162399,-1.0915627358,1.991393023,0.1301371073,0.0888888889,0.1295767088,-0.1363636364,2.6660899654,1.1500493357,0.5144444444,0.0998517419,0.4610145286,1.4685397711,0.5087946129,0.3866666667,0.1277342921,-0.5968189851,2.1260047254,0.4943676339,1,1,50,0.0508094999999999,0.0519045,0.037777
31,0.19,0.1854723699,0.0618101545,2.0035492158,0.5106383359,0.43,0.1557776193,0.4191188978,1.6725309946,0.1830001392,0.38,0.1288409873,0.3284300247,1.2204292404,0.2538334316,0.35,0.053748385,-0.2222222222,1.7825443787,-0.2146755022,1,1,100,0.0367414999999999,0.0373735,0.0287364999999999
32,0.5714285714,0.0796819073,0.4615384615,1.2755102041,0.2561204163,0.1561904762,0.0644811843,0.4080651128,1.4554014418,-0.2341532549,0.2723809524,0.018662779,0.3039443155,2.4361979167,-1.0269996057,0.2152380952,0.0316442814,0.2568125516,1.6747006931,0.6464196894,1,1,100,0.0414785,0.0421315,0.0329825
33,0.3508080808,0.0950899456,0.1619333297,1.3202233749,-0.0447599809,0.2324242424,0.1031888264,0.4220405169,1.590867032,-0.0347934571,0.4167676768,0.0324970076,0.0241073033,1.6496532113,-0.3620337797,0.1747474747,0.0262626263,-0.2623836686,2.3834337033,0.902594447,1,1,100,0.04111,0.0451695,0.035891
34,0.388018648,0.0516577886,-0.0702081432,2.5068860573,-0.4100547341,0.1926806527,0.0148896868,-0.9563962742,2.4563143622,-0.5976877413,0.4193006993,0.0504325485,0.0666768792,2.2102367924,0.1881616653,0.204988345,0.0297794466,0.2953784881,2.0752806947,-0.6807775775,1,1,100,0.047386,0.0479794999999999,0.0375945
35,0.1818181818,0.0271038543,0.3333333333,1.25,0.0,0.296969697,0.0844144744,0.3907563025,2.190509087,-0.6261779404,0.5212121212,0.0752101433,0.1294298921,2.9432450666,1.2621071359,0.2484848485,0.0353391024,0.606741573,1.6280276817,0.3631734744,1,1,100,0.0395375,0.042892,0.032139
36,0.4712087912,0.0605868336,-0.4461204365,1.9690036188,0.500886498,0.1320879121,0.0622532187,-0.8933965694,1.9748625207,0.3000255971,0.3967032967,0.031149749,0.6391258619,1.8853173876,-0.4337151969,0.1912087912,0.0414395655,0.2501911023,1.3873837383,-0.2258237456,1,1,100,0.0346655,0.043118,0.0345965
37,0.6152380952,0.0432678731,0.205265724,1.2218766901,0.2477547899,0.1542857143,0.0405852871,0.4308632544,1.555444507,-0.0762908726,0.2304761905,0.0706047733,0.6914516945,1.7063207541,0.1610421893,0.1733333333,0.0291372544,-0.6630196937,1.2543282928,-0.3989370954,1,1,200,0.0358815,0.0391355,0.0362904999999999
38,0.2407407407,0.0753775729,0.1530270457,1.7577569372,0.5924328878,0.1824915825,0.0640389524,-0.1054683985,2.0999155117,0.5452211076,0.5767676768,0.049599971,0.1806194153,1.3639573882,-0.2729099463,0.1241077441,0.0291650135,-0.1128986316,2.6017148721,-0.5937374602,1,1,200,0.0204275,0.028503,0.0253224999999999
39,0.6869510377,0.054419722,0.4134087027,2.1897784496,-0.6577518804,0.0460382984,0.0367557657,0.6147906252,2.4664089862,0.696507146,0.2670106639,0.0271048682,0.069887917,1.965132525,-0.4553158995,0.1604059168,0.0343058077,0.3585607316,1.8261264858,0.0847829122,1,1,200,0.0227415,0.0299765,0.026005
40,0.568627451,0.0629286531,-0.2048780488,2.3586106136,0.0045376963,0.1030501089,0.026185515,-0.1325489733,1.9558303406,0.6406396238,0.3283224401,0.0408437178,-0.2099277587,2.2739357611,-0.4607866902,0.1413943355,0.0390543765,-0.413866751,2.2009885578,0.3527538948,1,1,200,0.0201165,0.0267365,0.026228
41,0.4972709552,0.0504206775,-0.5276946914,1.8654453886,0.4051116278,0.1097236555,0.02318859,-0.0411792676,2.4615469073,0.1066962534,0.3930053893,0.0511210518,-0.3970736521,1.5277735872,-0.373498179,0.2002063983,0.0361973455,-0.7079231727,1.8603980354,0.5232876472,1,1,200,0.024046,0.0303319999999999,0.027704
42,0.3777025356,0.0457612565,-0.1262215235,2.7228419008,-1.0783315464,0.219301175,0.0817407898,0.1966590507,1.5354696996,0.1214285636,0.4029962894,0.0459304599,0.2488801485,1.8555573786,-0.160622547,0.1726345083,0.0174706021,-0.7892799883,2.3586491108,0.8835099649,1,1,200,0.0213655,0.0290655,0.0256695
43,0.526352274,0.0878409984,-0.3278502338,1.6193201553,0.5951098526,0.0978349022,0.0241100035,0.390071747,1.326537872,0.3351315431,0.3758128238,0.0693595174,-0.4662727912,1.8644269216,-0.7040268221,0.1614514599,0.0373499522,-0.1593399675,1.7899827157,0.548927244,1,0,5,0.00106,0.00106,0.012819
