Instance,INF_avg,INF_sd,INF_r1,INF_kr,INF_sk,SUP_avg,SUP_sd,SUP_r1,SUP_kr,SUP_sk,INC_avg,INC_sd,INC_r1,INC_kr,INC_sk,IND_avg,IND_sd,IND_r1,IND_kr,IND_sk
instances/A1/symmetric/10.4.in,0.2340559441,0.0416636526,0.3698186469,2.2265308229,-0.5089988125,0.2180419580,0.0326975240,-0.4436166038,1.9551930008,0.2472655458,0.5479020979,0.0479752899,-0.3634455242,1.3204750321,-0.3760383637,0.1539160839,0.0435212306,-0.0550526663,1.4277112939,0.4064984110
