Feature,Importance
INF_avg,0.0014976501851713998
INF_sd,0.0008337739162910743
INF_r1,0.0010415574389944404
INF_kr,0.0017992902032424652
INF_sk,0.001032389090747925
SUP_avg,0.0011286452832408023
SUP_sd,0.0008403894521365844
SUP_r1,0.0018904830927043083
SUP_kr,0.0009971469548172305
SUP_sk,0.0008893320189249647
INC_avg,0.0017748014582831331
INC_sd,0.0023885100272474503
INC_r1,0.0011786771301055905
INC_kr,0.002079443994241223
INC_sk,0.0012659855988691854
IND_avg,0.0015709876438430332
IND_sd,0.0009021209449626739
IND_r1,0.0005931306207472674
IND_kr,0.0010626762043055987
IND_sk,0.001230020369757455
class,0.01713655473943757
type,0.006629443079515439
vertices,0.9502369905524132
