Feature,Importance
INF_avg,0.000454372570842265
INF_sd,0.001192906552016457
INF_r1,0.0006490238784883251
INF_kr,0.0012436441451651379
INF_sk,0.0009647536523404779
SUP_avg,0.0014191723234664904
SUP_sd,0.0008349977896102767
SUP_r1,0.0012328435532545803
SUP_kr,0.0009366127428313334
SUP_sk,0.000650884263843559
INC_avg,0.0008503293434750662
INC_sd,0.0024412530651429488
INC_r1,0.0009366250946908881
INC_kr,0.0009424640847147172
INC_sk,0.0011399688501863427
IND_avg,0.0021776107872033754
IND_sd,0.0010022056807339115
IND_r1,0.003220543273928311
IND_kr,0.0022720371427534937
IND_sk,0.0009664598410425277
class,0.017420419121712112
type,0.007186323006517931
vertices,0.9498645492360394
