Instance,INF_avg,INF_sd,INF_r1,INF_kr,INF_sk,SUP_avg,SUP_sd,SUP_r1,SUP_kr,SUP_sk,INC_avg,INC_sd,INC_r1,INC_kr,INC_sk,IND_avg,IND_sd,IND_r1,IND_kr,IND_sk
instances/A2/symmetric/10.1.in,0.4844444444,0.0788536698,0.6954058985,2.3599179430,0.7899813475,0.1738888889,0.0801156571,-0.0780446443,2.0279869559,-0.1038082162,0.3416666667,0.0436031486,-0.6831103679,2.5494523739,1.0080217482,0.1183333333,0.0207572685,-0.3494733762,2.3165101272,0.8758626270
