Instance,INF_avg,INF_sd,INF_r1,INF_kr,INF_sk,SUP_avg,SUP_sd,SUP_r1,SUP_kr,SUP_sk,INC_avg,INC_sd,INC_r1,INC_kr,INC_sk,IND_avg,IND_sd,IND_r1,IND_kr,IND_sk,class,type,vertices,IBEA_HV,SPEA2_HV,MOEAD_HV
24,0.4829372447,0.0799698855,1.0189579972,2.3182565493,0.8170904377,0.1980456261,0.0256691928,0.6264037586,1.9051383539,-0.3310241064,0.3190171291,0.0606494656,0.7088867679,2.2941343502,-0.4008813422,0.0527646789,0.0066713553,-0.1252538566,2.0195740548,-0.5378647003,1,1,20,-0.770022298175,-0.79742173178,-0.83245623356
25,0.6764368557,0.1626827141,0.9378886507,1.6374497723,0.0640127758,0.089375,0.060463703,0.8723539193,1.7419964642,0.0621134563,0.2341881443,0.1054410352,0.9081442837,1.7566409032,-0.0637849589,0.0459858247,0.0091142759,0.5451656993,2.6242497691,-0.3449522448,1,1,50,-0.63655165351,-0.651051059885,-0.69311815502
26,0.6263636364,0.1051425636,0.9825954044,1.692322978,0.153842299,0.0652272727,0.0450120507,0.912713735,1.566283342,-0.0266734295,0.3084090909,0.0621469367,0.9548156251,2.0047006889,-0.1910775883,0.0581818182,0.0119226155,0.7593955061,2.3078606679,0.233070126,1,1,50,-0.61293243582,-0.6389953431150001,-0.6845963668699999
27,0.6265909091,0.1174190859,0.9430476834,1.9533707974,-0.1098644266,0.0525,0.0433995706,0.7214412668,4.1109338466,1.1060017265,0.3209090909,0.0790660881,0.9921780902,1.8835527389,-0.1128693855,0.0515909091,0.0108068122,0.5738531826,1.8403588256,0.2079424983,1,1,50,-0.6309000523,-0.63678209746,-0.68863783246
28,0.46,0.0798159648,0.7828254848,2.4133153265,0.3545205394,0.0713235294,0.0387736422,0.8838153257,1.9285309466,-0.1752896808,0.4686764706,0.0520507222,0.4530006771,2.3854021831,0.0648023692,0.0736764706,0.0119008665,0.2168183607,2.0895167317,0.210685738,1,1,50,-0.645028154075,-0.6692843360199999,-0.71137667216
29,0.7906613963,0.0960164411,0.6431086324,1.3870755521,-0.0810523856,0.0140309278,0.0119769414,0.2636600724,2.3162066387,0.6705697029,0.1953076759,0.085169497,0.6574793013,1.3130432397,0.0430669351,0.0495738476,0.0068880003,0.312997717,1.6016582942,0.3626579485,1,1,50,-0.66690714154,-0.67223448446,-0.712341406145
30,0.6197619048,0.092214504,0.9332809086,1.5806095688,0.322639052,0.0671428571,0.0344539523,0.8371726964,2.0442672063,-0.6989699084,0.3130952381,0.0686862465,0.6712560299,1.7221612092,0.1069846161,0.0614285714,0.0151298237,0.4639478394,2.3673147447,0.2521164051,1,1,50,-0.651363448745,-0.6721724572150001,-0.713126918355
31,0.6603125,0.0885732174,0.8574927334,1.9323718955,0.239089114,0.0553125,0.038708395,0.796188813,1.6760556366,0.0308731021,0.284375,0.0532645227,0.8025877463,2.1694062742,-0.3126225991,0.046875,0.0099804496,0.4906673485,2.6367243368,0.7028446749,1,1,100,-0.5551785472049999,-0.577489461165,-0.60934755822
32,0.4421929825,0.0560154861,0.8248356893,2.146543999,0.1100845716,0.0831578947,0.0407886248,0.9117881517,2.4738176617,0.0773130073,0.4746491228,0.0306917277,0.327306519,3.0418988817,0.0745003499,0.0693859649,0.0184026642,0.3775799455,2.65637021,0.6086018816,1,1,100,-0.553021375725,-0.573717826165,-0.610650683225
33,0.6056818182,0.0797196145,0.9563756284,2.1215203101,0.6633452962,0.0675,0.0358262854,0.9266297176,1.9613768623,-0.409975939,0.3268181818,0.0476861295,0.8638440753,1.9360357651,-0.6057193253,0.0595454545,0.0085159064,0.3438902085,2.7042394136,-0.4101288042,1,1,100,-0.562356392805,-0.5790967398,-0.6128964770349999
34,0.9648241206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0351758794,0.0,0.0,0.0,0.0,0.0251256281,0.0,0.0,0.0,0.0,1,1,100,-0.551259009875,-0.56937422611,-0.59736843101
35,0.9465319865,0.0123288427,-0.3844085541,1.5,-0.3996816023,0.0066835017,0.0062316402,-0.0371244254,1.5,0.3750790039,0.0467845118,0.0083366827,-0.6593977274,1.5,-0.5211752919,0.0284006734,0.0154199748,-0.2723622938,1.5,0.6472295776,1,1,100,-0.5490118403650001,-0.564613244105,-0.59766679546
36,0.6088095238,0.1175939823,0.7865549339,2.6092900806,-0.678054851,0.0616666667,0.0390766443,0.8410810811,2.9786348499,0.7004421474,0.3295238095,0.084161194,0.6867898488,2.3119708008,0.5187087596,0.0719047619,0.0179600211,0.6546597082,2.5301632377,-0.0645467053,1,1,100,-0.54701561276,-0.55602344983,-0.588571974125
37,0.3835436893,0.0612595587,0.6225484391,2.8084558421,0.1802902512,0.1080582524,0.0548175837,0.9240180228,2.1852524142,0.1071208085,0.5083980583,0.0340987543,-0.071590126,2.7475934704,0.1530716888,0.0689320388,0.0173855548,0.2346807066,2.9420618227,-0.0824555158,1,1,200,-0.48150884206,-0.4934560797349999,-0.5037693478199999
38,0.403649635,0.0618731444,0.7293736492,2.5730505989,-0.0150639425,0.0862773723,0.0504542475,0.8715957238,2.7161046817,0.4419832038,0.5100729927,0.0329231875,0.0031950137,2.8699433179,0.0374267261,0.0866423358,0.0190763878,0.1409366643,2.4488554271,0.159432056,1,1,200,-0.48345049249,-0.4903417929499999,-0.5051928852249999
39,0.3723181818,0.053452091,0.5830363582,2.745931795,-0.2436106426,0.0989545455,0.0498684426,0.8573623567,2.1235655309,0.031353596,0.5287272727,0.0364718843,0.0751037133,3.2106654579,-0.1937251499,0.0761818182,0.0210294952,-0.0268031338,2.9799544484,0.3527291989,1,1,200,-0.479870428365,-0.486258867115,-0.502139292855
40,0.4210655738,0.0660856049,0.8154161374,2.3526907769,0.238883085,0.092704918,0.0457951047,0.8976839269,2.2550417597,-0.529007087,0.4862295082,0.0320687752,0.2110113792,2.5115352806,0.2292119149,0.0742622951,0.0210548866,0.3998387121,2.7190312018,0.2480778097,1,1,200,-0.489178280695,-0.497909299165,-0.5089116274050001
