Instance,INF_avg,INF_sd,INF_r1,INF_kr,INF_sk,SUP_avg,SUP_sd,SUP_r1,SUP_kr,SUP_sk,INC_avg,INC_sd,INC_r1,INC_kr,INC_sk,IND_avg,IND_sd,IND_r1,IND_kr,IND_sk
instances/A2/asymmetric/20.5.in,0.4970440905,0.0349114355,0.4411189224,1.8185919294,-0.2985114677,0.2392066908,0.0505017590,-0.0049538096,1.1874245606,0.3850204711,0.2637492187,0.0376126668,-0.0477725412,2.4733365586,-0.1939176935,0.0386464775,0.0047060350,0.1366188234,2.0553073106,-0.5030668274
