Instance,INF_avg,INF_sd,INF_r1,INF_kr,INF_sk,SUP_avg,SUP_sd,SUP_r1,SUP_kr,SUP_sk,INC_avg,INC_sd,INC_r1,INC_kr,INC_sk,IND_avg,IND_sd,IND_r1,IND_kr,IND_sk
instances/A2/asymmetric/8.4.in,0.5556043956,0.0767027719,0.3014203720,1.9252230622,-0.2838793495,0.0897435897,0.0705757295,0.5641825985,1.7992864144,0.3205357632,0.3546520147,0.0296430934,-0.9554788116,1.6512306065,-0.5099667727,0.2217582418,0.0405165959,-0.6514251155,1.9830327483,0.2139044016
