Instance,INF_avg,INF_sd,INF_r1,INF_kr,INF_sk,SUP_avg,SUP_sd,SUP_r1,SUP_kr,SUP_sk,INC_avg,INC_sd,INC_r1,INC_kr,INC_sk,IND_avg,IND_sd,IND_r1,IND_kr,IND_sk,class,type,vertices,IBEA_IGD,SPEA2_IGD,MOEAD_IGD
12,0.5,0.1793119566,0.8232445521,1.816759886,-0.2430095286,0.0611111111,0.0825892708,0.3793103448,4.5160623247,1.4183960272,0.4388888889,0.1417211224,0.4591049017,3.6132617747,0.9486835645,0.4291666667,0.1158453231,-0.0045586407,2.3223793322,-0.2637306473,1,1,8,0.0653645,0.0251319999999999,0.020041
13,0.4916666667,0.1187317237,0.507719453,1.5671576597,-0.436330225,0.0666666667,0.0745355992,0.625,2.04,0.6260990337,0.4416666667,0.0862006703,0.0659253376,2.5718403354,0.6487072889,0.4,0.0707106781,0.1666666667,2.0,-0.0,1,1,10,0.0553729999999999,0.0488355,0.0416295
14,0.35,0.2,0.5843137255,1.62109375,-0.28125,0.1,0.1,0.1333333333,2.5,0.75,0.55,0.1620185175,0.2574850299,4.3537414966,1.2785134711,0.4625,0.1165922382,-0.1014948859,1.5659928656,-0.1848469888,1,1,10,0.0332435,0.0551884999999999,0.0496765
15,0.4578947368,0.1664356663,-0.280620706,2.022232,-0.2751181564,0.0631578947,0.0808541658,0.3564516129,1.9519534616,0.764584028,0.4789473684,0.1608495452,-0.493429777,2.1438059691,0.116660523,0.4526315789,0.1271899576,0.3330082886,2.3431929067,-0.5960462958,1,1,10,0.063203,0.0423075,0.033353
16,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,1,1,10,0.0427925,0.050071,0.0412575
17,0.3764705882,0.1261624152,-0.5274427429,1.7747826087,-0.078452035,0.0823529412,0.0705882353,0.1847246892,2.0173611111,0.2638888889,0.5411764706,0.1374508405,-0.5282140149,1.9847643199,0.1843522122,0.4352941176,0.0903664206,-0.0432595573,2.2719046251,0.2035580854,1,1,10,0.0482024999999999,0.041137,0.0322775
18,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,1,1,10,0.0465094999999999,0.0569799999999999,0.0521655
19,0.44375,0.2030047721,0.1032206001,2.8565872285,-0.0663608241,0.0625,0.0695970545,-0.1889596603,2.2611862643,0.6604840139,0.49375,0.1983328957,0.0586204416,2.3315609009,0.3749601458,0.43125,0.182752394,0.2994882625,2.1993187647,0.5162291077,1,1,20,0.0457685,0.046836,0.0328915
20,0.4851851852,0.173640121,0.5167375228,2.7131510075,-0.4933018594,0.0925925926,0.1152322162,0.4528242719,6.1834531453,1.5970333378,0.4222222222,0.119670329,0.3513782796,2.6183115339,0.0848435597,0.3888888889,0.0955813919,0.1065149948,2.8476990504,0.4775578673,1,1,20,0.0609195,0.0542075,0.0399075
21,0.375,0.116368667,-0.301010101,2.9644970414,0.0198308734,0.0625,0.0904272267,0.3696181966,3.0211773297,1.1463629278,0.5625,0.1147914776,-0.4087043522,4.7179146682,0.601709706,0.4625,0.1218349293,-0.0607538803,2.4958448753,0.6069471935,1,1,20,0.053605,0.04952,0.0376375
22,0.38,0.2227105745,0.6321695761,2.1118626431,-0.0738699226,0.0733333333,0.106249183,0.3860124695,6.213993428,1.8803911767,0.5466666667,0.15860503,0.5386883865,2.1509882755,-0.1896689527,0.48,0.1469693846,0.0397805213,3.3614540466,1.103782415,1,1,20,0.0614185,0.0486535,0.0381055
23,0.4545454545,0.1707220124,0.1130076516,2.4072330359,0.0685502801,0.0484848485,0.0656954042,0.2125344172,2.866500679,1.0177285774,0.496969697,0.142456476,-0.0677604775,2.6031960853,-0.07243956,0.4545454545,0.1478961738,-0.2023899371,2.1095781332,-0.2011263724,1,1,20,0.063417,0.055839,0.040537
24,0.5166666667,0.1462494065,0.6114570361,1.5478158205,-0.1302406588,0.1,0.1154700538,0.1333333333,4.125,1.2990381057,0.3833333333,0.1462494065,0.1590656285,2.7136110643,0.769603893,0.4166666667,0.0799305254,-0.5330396476,3.2608695652,0.6708724626,1,1,20,0.068004,0.055907,0.0394445
25,0.3807017544,0.1751576698,0.3080431656,2.7754172904,0.3351313429,0.0736842105,0.0908561921,0.2848123883,2.8456601054,0.9634005759,0.5456140351,0.1655084409,0.2321581418,2.2290811261,-0.0738139647,0.4912280702,0.1466356049,-0.1060256957,2.5818080478,-0.0150709212,1,1,50,0.0515355,0.0554309999999999,0.0427585
26,0.7666666667,0.0471404521,-0.5,1.5,-0.7071067812,0.0,0.0,0.0,0.0,0.0,0.2333333333,0.0471404521,-0.5,1.5,0.7071067812,0.2333333333,0.0471404521,-0.5,1.5,0.7071067812,1,1,50,0.0498334999999999,0.052097,0.04009
27,0.5833333333,0.1343709625,0.0497737557,1.8482840237,0.3053162698,0.05,0.0763762616,0.3846153846,2.6326530612,1.1222634355,0.3666666667,0.1795054936,0.1744966443,1.5160523187,-0.1856953382,0.3166666667,0.0897527468,-0.92,1.3234244946,-0.3329709512,1,1,50,0.0542244999999999,0.0618279999999999,0.0448845
28,0.4222222222,0.1930905244,0.8464953271,2.3358186044,0.6564154762,0.1055555556,0.1268079135,0.6107352778,1.5465349745,0.5496110537,0.4722222222,0.1483447769,0.7032493051,2.2114664742,-0.3336385266,0.45,0.15,0.2549019608,2.8436213992,0.2962962963,1,1,50,0.045764,0.04826,0.0343935
29,0.3452380952,0.1707161121,0.4100231489,2.9751347348,0.3110139899,0.1238095238,0.1268848819,0.1677532254,6.1926760563,1.5750161737,0.530952381,0.1550546681,0.2904593803,3.3452126119,0.0127160462,0.4880952381,0.1312982446,0.1188020862,2.3915635715,0.3463871668,1,1,50,0.0433395,0.0528094999999999,0.039564
30,0.3875,0.1499421185,-0.0173659799,2.6782838658,0.3866356803,0.0708333333,0.0840593375,0.2936067551,3.2555403293,1.0125544959,0.5416666667,0.1630865483,0.206178799,2.6347783406,-0.2452151769,0.4583333333,0.1244432044,-6.37146e-05,3.0616541656,0.3933815626,1,1,50,0.0508094999999999,0.0519045,0.037777
31,0.4944444444,0.1508207996,0.2793672493,3.5382302746,0.0943627868,0.0722222222,0.0869581991,-0.0695590663,3.3747438567,1.0753987568,0.4333333333,0.1490711985,0.2572347267,3.03,0.4248529157,0.4333333333,0.0881917104,0.1272727273,2.387755102,0.2699746236,1,1,100,0.0367414999999999,0.0373735,0.0287364999999999
32,0.3722972973,0.1675825516,0.2560320633,2.6913946821,0.0970199798,0.102027027,0.0996409735,0.0749753971,2.5146268774,0.6561177587,0.5256756757,0.1720785575,0.1693190403,2.3551562763,-0.1061774958,0.4594594595,0.129363221,0.0296041861,2.8057578656,0.0907873716,1,1,100,0.0414785,0.0421315,0.0329825
33,0.3051282051,0.1551652848,0.159195127,4.208342667,0.5734464403,0.0948717949,0.095939933,0.3348758706,4.0229846939,1.0606262385,0.6,0.1519109051,0.0487804878,3.2066666667,-0.2633122354,0.4782051282,0.1317023021,0.1170558326,2.5470445871,0.0351853865,1,1,100,0.04111,0.0451695,0.035891
34,0.3161016949,0.1567521735,0.3097602243,4.0771995094,0.7622887014,0.1161016949,0.0973986557,0.1453600997,2.5091028634,0.49926625,0.5677966102,0.1556186974,-0.0283975852,3.1575065328,-0.3732477172,0.4677966102,0.132691407,-0.1115447299,2.9864690841,0.2563112764,1,1,100,0.047386,0.0479794999999999,0.0375945
35,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,1,1,100,0.0395375,0.042892,0.032139
36,0.3442307692,0.1492461332,0.1970509783,3.1366100379,0.5715772015,0.0769230769,0.0942896206,0.0856627592,4.4370087569,1.299470266,0.5788461538,0.1542182999,0.1174241883,2.7898546297,-0.5087018349,0.4903846154,0.1369441427,0.2160576159,2.5524708671,-0.0735563815,1,1,100,0.0346655,0.043118,0.0345965
37,0.3589506173,0.156387095,0.1208546513,2.9442834993,0.1559390043,0.0817901235,0.0896247618,0.0810552803,4.1101684724,1.0852266119,0.5592592593,0.1490942015,0.1245459464,2.889488952,0.085844895,0.4651234568,0.1362628979,0.0286633198,2.954373721,0.2368862196,1,1,200,0.0358815,0.0391355,0.0362904999999999
38,0.378125,0.1535707797,-0.1703160632,2.895673778,-0.0184530608,0.1140625,0.1028761201,0.2085582722,2.7836344552,0.7497805659,0.5078125,0.1564295843,0.0112355347,2.5498754541,-0.1295428204,0.4171875,0.1317605398,0.1465318736,2.3836712384,0.1733918715,1,1,200,0.0204275,0.028503,0.0253224999999999
39,0.3668449198,0.1594515752,0.0569493621,3.0565142633,0.4401999545,0.085026738,0.0952922571,0.0037574942,4.3283530248,1.1179848558,0.5481283422,0.1671856524,0.0960630399,2.6743310061,-0.0841390248,0.4754010695,0.1381087868,-0.0877629852,2.6925500365,-0.0040494199,1,1,200,0.0227415,0.0299765,0.026005
40,0.3897435897,0.1345359961,0.2369824083,3.1871453115,-0.0340954885,0.058974359,0.0741376015,0.1341239042,4.1208191204,1.2003231731,0.5512820513,0.1288445592,0.0094734164,4.4336806195,-0.1542248534,0.4628205128,0.1301960793,0.0092238213,2.9400217016,0.2932602479,1,1,200,0.0201165,0.0267365,0.026228
41,0.34,0.1552877513,0.0322580645,2.0405988185,0.2325601586,0.0771428571,0.086472834,0.1130190546,2.3843843558,0.7230769468,0.5828571429,0.1731815138,-0.0835701258,2.4366090899,-0.1311305457,0.4857142857,0.1726149425,-0.0746945211,1.6829986864,-0.2455608705,1,1,200,0.024046,0.0303319999999999,0.027704
42,0.3470899471,0.1496185533,0.1154419237,3.4433917165,0.103576462,0.0687830688,0.084384485,0.0805071867,3.1288678026,1.0107453994,0.5841269841,0.1548575203,0.108936948,3.0645558668,-0.0504599319,0.4941798942,0.1318087014,-0.0874105087,3.0582738597,0.301219691,1,1,200,0.0213655,0.0290655,0.0256695
43,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,1.0,1.0,-1.0,0.4666666667,0.0942809042,-0.2,1.5,0.7071067812,1,0,5,0.00106,0.00106,0.012819
44,0.4694444444,0.1752203199,0.5951794214,2.7442028049,-1.0708284044,0.0125,0.0330718914,-0.1636363636,6.1428571429,2.2677868381,0.5180555556,0.150199199,0.6695662246,2.0302723655,0.8117812065,0.4694444444,0.0755126512,-0.2454766406,1.692615739,0.4590483813,1,0,5,0.0,0.0,0.000223
45,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,1,0,5,0.0060625,0.00224,0.008825
46,0.4481481481,0.1225024845,-0.0006246096,1.5,0.0453229182,0.1703703704,0.1685897285,-0.0624390244,1.5,0.483821181,0.3814814815,0.0604055794,-0.3738680466,1.5,-0.4310415657,0.3444444444,0.041573971,-0.0588235294,1.5,0.3818017742,1,0,5,0.0,0.0,0.004654
47,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.5,0.1,-1.0,1.0,0.0,1,0,5,0.00433,0.00433,0.00433
48,0.4622222222,0.0762063476,0.4230769231,1.1666666667,0.4082482905,0.0222222222,0.0444444444,-0.0526315789,3.25,1.5,0.5155555556,0.1092284954,0.4039112448,1.7994057278,-0.7065408407,0.5155555556,0.1092284954,0.4039112448,1.7994057278,-0.7065408407,1,0,5,0.00454,0.00454,0.008785
49,0.5453125,0.1159939216,0.5338825592,5.3078753662,-1.7615527312,0.075,0.0829156198,0.377245509,1.6280991736,0.4933822002,0.3796875,0.0776705533,0.1948794495,5.9767106612,0.5252569144,0.4125,0.0433012702,-0.3442622951,3.2708333333,1.3712068893,1,0,8,0.0127115,0.0281495,0.0215815
