Instance,INF_avg,INF_sd,INF_r1,INF_kr,INF_sk,SUP_avg,SUP_sd,SUP_r1,SUP_kr,SUP_sk,INC_avg,INC_sd,INC_r1,INC_kr,INC_sk,IND_avg,IND_sd,IND_r1,IND_kr,IND_sk,class,type,vertices,IBEA_IGD,SPEA2_IGD,MOEAD_IGD
1,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,1,1,5,0.0,0.0,0.000663
2,0.5222222222,0.0777777778,-1.0,1.0,0.0,0.1111111111,0.1111111111,-1.0,1.0,0.0,0.3666666667,0.0333333333,-1.0,1.0,0.0,0.3666666667,0.0333333333,-1.0,1.0,-0.0,1,1,5,0.0008699999999999,0.0008699999999999,0.001333
3,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,1,1,5,0.0072999999999999,0.0072999999999999,0.007845
4,0.4314814815,0.1431806058,-0.0050761421,1.5,-0.1350615228,0.0925925926,0.0692899516,-0.0588235294,1.5,-0.3818017742,0.4759259259,0.0780858098,-0.0791130578,1.5,0.5392164548,0.3925925926,0.0456623259,-0.4336283186,1.5,-0.2390631469,1,1,5,0.0,0.0,0.0025075
5,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,1,1,5,0.0,0.0,0.0
6,0.3555555556,0.2036700309,0.2625368732,2.2295918367,-0.685827655,0.1522222222,0.1350628569,0.1715809911,2.6033303431,0.9165791235,0.4922222222,0.0974742764,-0.1180420955,1.8751953792,-0.4559992628,0.3855555556,0.0449416631,-0.993803383,1.3669409556,-0.1046362364,1,1,5,0.0078894999999999,0.0074799999999999,0.0076619999999999
7,0.5255677656,0.0763489476,0.5206062366,1.1676251369,0.4064204293,0.0748717949,0.1003792938,-0.0075827881,2.9383524987,1.276171122,0.3995604396,0.0803364098,-0.7317167934,1.9725054951,-0.3514856693,0.2694505495,0.0866201157,-0.5294127743,2.5415415576,0.9469534996,1,1,8,0.0137235,0.0299435,0.0300709999999999
8,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.625,0.0,0.0,0.0,0.0,1,1,8,0.0522455,0.0312579999999999,0.028308
9,0.715,0.0454606057,-0.2549557792,3.1584070413,-1.4212352458,0.0,0.0,0.0,0.0,0.0,0.285,0.0454606057,-0.2549557792,3.1584070413,1.4212352458,0.2966666667,0.1127435635,-0.6247284576,2.3401908406,0.913794742,1,1,8,0.0401615,0.0240804999999999,0.0241185
10,0.6202930403,0.1016655036,-0.1036164553,1.2381952994,-0.222453958,0.0153846154,0.0307692308,-0.0526315789,3.25,1.5,0.3643223443,0.0870706373,-0.2673324477,1.6703525189,0.3870269033,0.2817582418,0.1139568387,-0.7980434473,2.8273528695,1.216329677,1,1,8,0.0716785,0.032777,0.0269809999999999
11,0.6666666667,0.0,0.0,0.0,0.0,0.0333333333,0.0333333333,-1.0,1.0,0.0,0.3,0.0333333333,-1.0,1.0,0.0,0.1333333333,0.0,0.0,0.0,0.0,1,1,8,0.0260994999999999,0.0406775,0.03625
12,0.5833333333,0.0833333333,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4166666667,0.0833333333,-1.0,1.0,0.0,0.3541666667,0.0208333333,-1.0,1.0,0.0,1,1,8,0.0653645,0.0251319999999999,0.020041
13,0.5756850557,0.133382064,0.6082756647,1.6138557894,-0.1823882513,0.0816576017,0.0606971479,0.3098717109,1.9742983534,0.2367111647,0.3426573427,0.0788569663,0.6868061874,1.7641177189,-0.182077371,0.1879409479,0.0296466029,-1.0452508551,1.2571911678,-0.243970982,1,1,10,0.0553729999999999,0.0488355,0.0416295
14,0.2055267352,0.1543000627,0.6255411613,2.1691813896,0.6184921155,0.3695515199,0.1485769088,0.869325744,2.2873388543,-0.9383311863,0.4249217449,0.0360682119,-0.2567109172,2.576443988,0.9035200904,0.1991449027,0.0237726161,-0.2416939931,1.7398105955,-0.2543298393,1,1,10,0.0332435,0.0551884999999999,0.0496765
