Instance,INF_avg,INF_sd,INF_r1,INF_kr,INF_sk,SUP_avg,SUP_sd,SUP_r1,SUP_kr,SUP_sk,INC_avg,INC_sd,INC_r1,INC_kr,INC_sk,IND_avg,IND_sd,IND_r1,IND_kr,IND_sk,class,type,vertices,IBEA_HV,SPEA2_HV,MOEAD_HV
362,0.38,0.0746190324,0.1671826625,2.9528339279,0.1062870185,0.1392,0.0336951035,-0.2850093663,2.7597115545,0.9160735412,0.4808,0.0738604089,0.1944267838,3.102445498,-0.0650560715,0.1592,0.0243178946,-0.2186674748,2.6045145331,-0.3240625718,2,1,50,-0.6628043607949999,-0.64071986215,-0.684860621945
363,0.32,0.0697423831,0.4092409241,2.6824359418,-0.3905350075,0.1512,0.0427382732,-0.3629412414,2.2160345897,-0.3778609385,0.5288,0.0690692406,0.2119514524,2.634662114,0.2090924497,0.1592,0.0301887396,-0.0899182561,2.2767169549,-0.0716838454,2,1,50,-0.659899730035,-0.635376770425,-0.6788918913599999
364,0.2512,0.0480266593,-0.2380084488,3.4424655796,0.0214364848,0.1464,0.0479065757,-0.1673810756,2.0751800473,-0.2052516923,0.6024,0.0484380016,0.0541250657,3.696370773,1.1436557559,0.2168,0.0535701409,0.3238749225,2.4742911858,0.5707441376,2,1,50,-0.684363962775,-0.665667467565,-0.715450933215
365,0.2664,0.0663855406,0.0525923491,3.2092978222,0.3224004804,0.1944,0.0494837347,0.184177141,3.3193063172,0.1481644486,0.5392,0.0712134819,0.2956804426,2.1611905734,0.0381332033,0.1928,0.0370426781,0.0798166375,2.5648181666,0.6848897154,2,1,50,-0.677539978935,-0.642498186135,-0.690991783175
366,0.364,0.0761051904,0.2542393122,2.1491254846,-0.1716147535,0.1544,0.0745160385,0.533587084,2.1457710401,0.2483076788,0.4816,0.0657072294,0.1174511215,2.4150029854,-0.0640417315,0.172,0.0282842712,0.3739967897,2.8712,0.475175757,2,1,50,-0.64700276454,-0.64458695397,-0.687382680265
367,0.2432,0.1137970123,0.3682580956,2.1559115031,-0.290674318,0.1976,0.0722927382,0.5045843305,3.1663065779,0.681497266,0.5592,0.0904176974,0.0185153437,1.9651194892,0.0001371434,0.2496,0.0612196047,-0.0940575166,2.0923320904,0.2286313572,2,1,100,-0.54511762422,-0.539776270905,-0.579942109945
368,0.3166666667,0.0333333333,-0.25,3.25,-1.5,0.1611111111,0.0444444444,-0.0501567398,2.5908203125,-0.55078125,0.5222222222,0.0538631095,0.4269340974,1.5439112721,-0.0460847791,0.3333333333,0.0,0.0,0.0,0.0,2,1,100,-0.5517349271449999,-0.54283663715,-0.586809819875
369,0.5377777778,0.0762063476,-0.9230769231,1.1666666667,-0.4082482905,0.1333333333,0.1632993162,-0.9230769231,1.1666666667,0.4082482905,0.3288888889,0.0870929686,-0.9230769231,1.1666666667,-0.4082482905,0.4133333333,0.0979795897,-0.5799256506,2.8127572016,1.1642636432,2,1,100,-0.567935292495,-0.550370045715,-0.5969576937650001
370,0.5688888889,0.0622222222,-0.3157894737,3.25,-1.5,0.0666666667,0.1333333333,-0.3157894737,3.25,1.5,0.3644444444,0.0711111111,-0.3157894737,3.25,-1.5,0.4088888889,0.0177777778,-0.3157894737,3.25,1.5,2,1,100,-0.59202608162,-0.589892726565,-0.6293219908700001
371,0.3977777778,0.1333611082,0.5040577096,1.6664584201,0.17020264,0.2444444444,0.1398853146,-0.000315557,2.3571783976,-0.6434593618,0.3577777778,0.0911923757,-0.3240055504,2.1709607258,0.1139126499,0.3633333333,0.0371184291,-0.717032967,1.2989073881,0.469291273,2,1,100,-0.5575873545150001,-0.55806031304,-0.589534755665
