Instance,INF_avg,INF_sd,INF_r1,INF_kr,INF_sk,SUP_avg,SUP_sd,SUP_r1,SUP_kr,SUP_sk,INC_avg,INC_sd,INC_r1,INC_kr,INC_sk,IND_avg,IND_sd,IND_r1,IND_kr,IND_sk,class,type,vertices,IBEA_HV,SPEA2_HV,MOEAD_HV
1,0.1497835498,0.1292437999,-0.7283015036,1.3921760259,0.3445920731,0.0880952381,0.0696606611,-0.3833021515,2.6665702245,0.7788567227,0.7621212121,0.1017785652,-0.6098633412,2.2116169882,-0.7641458364,0.4471861472,0.072251588,-0.8109141219,1.9763884001,-0.2081016561,1,1,5,-0.7822976916,-0.7822976916,-0.78197507498
2,0.08,0.0066666667,-0.25,3.25,-1.5,0.1066666667,0.0703957069,-0.6390041494,1.7826720827,-0.1203956419,0.8133333333,0.0661647775,-0.5638450502,1.7885155505,0.2439686582,0.38,0.0653197265,0.0552016985,2.4361979167,1.0269996057,1,1,5,-0.7430794881,-0.7430794881,-0.7430461820400001
3,0.3311111111,0.1222020185,0.4101726952,1.236970637,-0.3794638809,0.1566666667,0.0911111111,-0.3397613633,2.045014865,-0.7308149911,0.5122222222,0.1068285808,-0.0436729283,1.8265826374,-0.7093030227,0.4177777778,0.1136596609,0.3850520341,2.0083466599,0.2773091003,1,1,5,-0.7996889327,-0.7996889327,-0.79936463358
4,0.080952381,0.1291872378,-0.0786180631,3.0057670723,1.3435047268,0.35,0.1069044968,-0.093544137,1.5061383929,0.0590599619,0.569047619,0.1044367248,0.635531446,1.7426154365,-0.0705269854,0.4404761905,0.0301169301,-0.2258064516,3.14453125,1.4082017705,1,1,5,-0.7517813631,-0.7517813631,-0.751164965
5,0.4,0.1274149438,-0.252886836,2.6967355318,-0.8549653437,0.1055555556,0.0618640485,-0.3326653307,2.0793444329,-0.6170311183,0.4944444444,0.1143958905,0.6419327006,1.8732867569,0.0914016649,0.3944444444,0.0509175077,-0.6889632107,1.2091836735,-0.296152851,1,1,5,-0.7816703334,-0.7816703334,-0.7816703334
6,0.4888888889,0.0888888889,-0.7741935484,2.078125,-0.84375,0.1055555556,0.0711458249,0.1231343284,2.4171624033,0.2228332944,0.4055555556,0.0987577157,0.8471223022,2.2765983016,0.9442193396,0.4,0.0544331054,-0.6666666667,1.1666666667,-0.4082482905,1,1,5,-0.737683458135,-0.7377964638,-0.73774623906
7,0.5180952381,0.0828341512,0.241414791,2.3858532331,0.8188718372,0.2034285714,0.0740401313,0.2645863716,2.5809909949,-0.9920893324,0.2784761905,0.0260722874,-0.2145766531,2.24497973,0.1508928685,0.1885714286,0.0228571429,-0.3157894737,3.25,-1.5,1,1,8,-0.8307135604900001,-0.8201250117400001,-0.8160555260600001
8,0.360969697,0.1083195626,0.4009773268,1.5428807339,0.1682629851,0.1305454545,0.0296452239,-0.5534031083,2.1830752565,-0.5648189818,0.5084848485,0.0949099423,0.4379983247,1.3101289558,0.2914594671,0.2048484848,0.005938157,0.5238095238,1.1666666667,0.4082482905,1,1,8,-0.867486659555,-0.909953838135,-0.908781593595
9,0.4461538462,0.0645832319,-0.4483926555,3.0039106074,1.2643813297,0.1956043956,0.0602494513,-0.2971839425,2.6308042597,1.0193194391,0.3582417582,0.0678654842,-0.3723369742,1.254558936,-0.2866477493,0.2164835165,0.0206692102,0.5637322726,1.2059879328,-0.3577690491,1,1,8,-0.8451116836000001,-0.86560129819,-0.866006241915
10,0.4657342657,0.1204315011,0.0335326818,1.9022003907,0.2766312319,0.2767365967,0.082440194,0.3419172862,1.8643344383,-0.0524155392,0.2575291375,0.0679330069,-0.0890020451,1.7156334248,0.5263690036,0.2539393939,0.0283895031,-0.5327252895,2.0047415872,0.8036605212,1,1,8,-0.78233941719,-0.8456695959699999,-0.847007191905
