Instance,INF_avg,INF_sd,INF_r1,INF_kr,INF_sk,SUP_avg,SUP_sd,SUP_r1,SUP_kr,SUP_sk,INC_avg,INC_sd,INC_r1,INC_kr,INC_sk,IND_avg,IND_sd,IND_r1,IND_kr,IND_sk
instances/A1/symmetric/8.3.in,0.5333333333,0.0699854212,0.1239316239,2.8127572016,1.1642636432,0.1142857143,0.0233284737,-0.9230769231,1.1666666667,0.4082482905,0.3523809524,0.0645936189,0.3072289157,2.3638941399,-0.7500308204,0.2190476190,0.0233284737,-0.1904761905,1.1666666667,-0.4082482905
