Instance,INF_avg,INF_sd,INF_r1,INF_kr,INF_sk,SUP_avg,SUP_sd,SUP_r1,SUP_kr,SUP_sk,INC_avg,INC_sd,INC_r1,INC_kr,INC_sk,IND_avg,IND_sd,IND_r1,IND_kr,IND_sk,class,type,vertices,IBEA_IGD,SPEA2_IGD,MOEAD_IGD
48,0.2766666667,0.0785988408,-0.7669172932,2.3765980022,-0.9958592325,0.19,0.0620035841,-0.2754212667,2.1066691169,-0.6656337191,0.5333333333,0.0849836586,0.696969697,1.9556213018,0.2715454179,0.2366666667,0.0355902608,-0.0327198364,3.1057248384,-1.3703729243,1,0,5,0.00454,0.00454,0.008785
49,0.5688888889,0.0622222222,-0.0526315789,3.25,-1.5,0.0444444444,0.0888888889,-0.0526315789,3.25,1.5,0.3866666667,0.0266666667,-0.0526315789,3.25,-1.5,0.5288888889,0.0882197033,-0.2267493357,1.3324357752,-0.4848685282,1,0,8,0.0127115,0.0281495,0.0215815
50,0.3388888889,0.0618640485,0.0226171244,2.5476066597,0.39976664,0.1333333333,0.1088662108,-0.130952381,2.7291666667,0.8675276172,0.5277777778,0.0895806416,-0.2222222222,1.7825443787,0.2146755022,0.4555555556,0.0737027731,-0.3309352518,2.2169421488,-0.3700366502,1,0,8,0.0153774999999999,0.028845,0.026799
51,0.3855555556,0.1806572363,0.8003453053,2.256842689,-0.7704784933,0.3066666667,0.1401234024,0.449134656,2.1550247157,0.2619134319,0.3077777778,0.0639830224,0.3039933959,1.6457592751,-0.0010683373,0.3644444444,0.0697083873,0.5375335121,1.4839381321,0.0171057167,1,0,8,0.0242795,0.035492,0.034154
52,0.4088888889,0.1173051313,-0.4683540716,2.1182836495,0.3200245577,0.2055555556,0.1105541597,0.0041350793,2.7526017753,-0.9623998473,0.3855555556,0.0449416631,-0.1229042726,1.3669409556,-0.1046362364,0.2966666667,0.0805536398,-0.246328928,1.9378987615,-0.4196131911,1,0,8,0.0270385,0.033984,0.0387545
53,0.5185934066,0.0411163153,-0.7417784643,1.509333728,0.0572557093,0.1584322344,0.0487273141,0.1168507025,1.6612736613,0.1869717437,0.322974359,0.037517158,0.2694907262,2.3063163532,0.2897239977,0.1700952381,0.017542837,0.1265623161,1.1947808386,0.3636327389,1,0,8,0.045409,0.0288675,0.0158075
54,0.5306666667,0.0369022733,-0.5011286682,2.1731043228,-0.6766867489,0.124,0.0248014337,0.0154669839,2.1066691169,0.6656337191,0.3453333333,0.0257854395,-0.743697479,2.1284709314,-0.8436548354,0.1506666667,0.0200443952,-0.4503042596,1.4512099616,-0.5403933775,1,0,8,0.013616,0.025789,0.0218365
55,0.3488505747,0.0640696762,-0.600076003,1.6084108487,-0.3886559656,0.2408394288,0.0408264263,-0.735316956,1.5772533501,0.5924224098,0.4103099965,0.0263641515,-0.3550047264,1.3578059537,-0.1571519547,0.1810867294,0.0162607011,-0.6546611,2.8097594682,1.1902634915,1,0,10,0.0411605,0.051255,0.0460685
56,0.5559047619,0.0989457351,0.0499199277,3.0700722297,1.3570912675,0.1085714286,0.0688354705,0.3688099355,1.9033615613,-0.3272239084,0.3355238095,0.0593094043,-0.4114011345,1.3817447311,-0.3879893096,0.2254761905,0.093397694,-0.5271194346,1.7284399382,0.4861457287,1,0,10,0.0530215,0.0550579999999999,0.041047
57,0.4100952381,0.0726900668,-0.5027723231,1.5905026847,0.5163178031,0.2377835498,0.0644893122,-0.2518291724,1.9435484472,0.0042523233,0.3521212121,0.0386360665,-0.5601902436,1.4309078853,0.0971985241,0.1977316017,0.0536121458,0.2464641975,1.6747169166,0.3059892169,1,0,10,0.0566065,0.0579285,0.0454
58,0.5196715928,0.0857944878,0.3171664519,1.9476035275,-0.4056304298,0.0816723506,0.0686384907,0.0745100428,2.6287538659,0.8529881632,0.3986560566,0.0337364847,-0.1852451513,2.9291068048,-1.2820567668,0.2170367563,0.0482529399,-0.209511312,2.2711119289,-0.3041614506,1,0,10,0.0450085,0.0407705,0.0348045
59,0.3963544392,0.0791355934,-0.1821584077,2.2293435407,-0.1970800494,0.2821629164,0.0551471178,-0.3686753095,2.1090455086,0.7491301781,0.3214826443,0.0731756489,0.524232243,1.3692755748,0.2157139407,0.1056427699,0.0210857546,0.3708067314,1.2811850654,0.2841466105,1,0,10,0.0345165,0.0438105,0.0364155
60,0.6648583878,0.04340193,-0.1382117576,2.2345688873,-0.7923888811,0.1162854031,0.0441109223,-0.2137819232,1.484426477,-0.0399229652,0.2188562092,0.0218450303,-0.0330215623,2.9642194179,-1.2853150543,0.157037037,0.0313063329,0.7363613416,2.395746171,-0.9749188752,1,0,10,0.03244,0.0444535,0.0392874999999999
61,0.4007692308,0.0805090411,-0.3221783613,1.9648160342,0.2201464803,0.173006993,0.0475228209,-0.1408696908,1.4840503969,-0.1408746339,0.4262237762,0.0386922514,-0.6592276876,1.8673071791,-0.4559109778,0.1248951049,0.0204769765,-0.1123013163,2.7137630554,1.1507975603,1,0,20,0.0512505,0.060293,0.042795
62,0.5836961451,0.1012163315,0.5279657527,2.940196902,-1.2734365153,0.1255852084,0.0735580746,0.33415163,2.8270232275,1.1312368595,0.2907186464,0.0313758695,0.0881280327,2.630252977,0.7083743106,0.1136795744,0.0170273215,-0.3979644575,2.668684288,-1.1237975502,1,0,20,0.06386,0.0601675,0.046028
63,0.4323747681,0.0602400189,-0.4783481074,2.7645568231,1.0467958032,0.1620593692,0.0646425961,0.0275061252,1.6129662182,-0.0366435859,0.4055658627,0.0323568216,0.3624739504,1.56921975,0.395782957,0.126716141,0.044802794,-0.6142081172,1.54137314,-0.2441598795,1,0,20,0.0800615,0.067212,0.045702
64,0.6812475634,0.0844565751,0.1124767543,1.8283352242,-0.091881039,0.0760233918,0.0439180897,-0.0284552846,2.0141089482,-0.8046016709,0.2427290448,0.0598704503,0.1813460579,1.9110037464,0.0636256175,0.158128655,0.0482981619,0.3655350858,2.2250355493,-0.6702775038,1,0,20,0.0480499999999999,0.0594755,0.0421595
65,0.5872773022,0.0614907869,-0.202352886,1.8464711822,0.5565916949,0.1730288552,0.0718026029,-0.1422031899,2.5093762566,-0.703034537,0.2396938427,0.0227620374,0.3022088355,1.2526400233,0.0341821927,0.0461423714,0.0097074083,-0.5301766431,2.9401526421,1.2729638319,1,0,20,0.0452385,0.0511965,0.035326
66,0.4475968748,0.0352191731,0.3014502959,2.4566131712,0.4664515739,0.158378472,0.0246603172,0.0951640949,1.3010193521,-0.1721207691,0.3940246532,0.0488894022,-0.0412451712,1.864966182,-0.6731320646,0.0619689481,0.0071587433,-0.1642360236,2.3874293443,0.6310967221,1,0,20,0.0478645,0.0585855,0.042789
67,0.6536467617,0.0181301243,-0.249768284,3.1243702412,1.3899684938,0.0896655632,0.0154121236,-0.5948662508,2.7399691136,-1.096624303,0.2566876751,0.0080641747,-0.2935277048,2.1137440006,0.8357478265,0.0630973602,0.0118617653,0.2361623359,2.2907795138,-0.8275129037,1,0,50,0.047263,0.0522355,0.039257
68,0.6049103943,0.0537786836,0.0411893026,2.1412900401,0.1784139961,0.151344086,0.0424322656,0.1507136466,1.6223228507,-0.1818455742,0.2437455197,0.0234727623,-0.1183843717,1.3021150648,-0.2322086379,0.0562724014,0.0075046608,0.4179194227,1.573176681,-0.1669422741,1,0,50,0.038185,0.0477195,0.036203
69,0.5440766332,0.0378638251,0.3242403948,1.629006531,0.4126034542,0.1478445251,0.0274533756,0.235245717,1.7774334237,0.3043295247,0.3080788417,0.020967952,0.5690867109,1.7827715336,-0.00761834,0.0391542873,0.006027405,-0.2635084008,3.55361037,-1.109363297,1,0,50,0.0478375,0.0592655,0.044588
70,0.6916263632,0.0548667381,-0.0231899196,3.1348903819,1.4057024166,0.0510413247,0.0370760895,0.6599851735,1.8991072038,0.1706569274,0.2573323121,0.0416432823,-0.2901887923,1.3810162524,-0.2835176789,0.1169548091,0.0675343906,0.0626396667,3.1018248346,1.3911268269,1,0,50,0.063793,0.0491925,0.0338264999999999
71,0.5066666667,0.0762063476,0.0384615385,1.1666666667,0.4082482905,0.1555555556,0.1333333333,0.2672413793,1.3981481481,-0.1111111111,0.3377777778,0.0650166171,0.4923857868,2.3312516377,-0.772388211,0.3822222222,0.0824321644,0.0813648294,2.9694429421,-1.2864700617,1,0,50,0.047363,0.0461125,0.032881
72,0.3133333333,0.1664665465,0.199355851,1.6050135401,-0.1087271829,0.2766666667,0.1356465997,0.1671880866,1.6938449555,-0.1069310322,0.41,0.0429469958,-0.0653753027,2.6376106837,-0.6760925664,0.37,0.0805536398,-0.6134361233,1.9378987615,0.4196131911,1,0,50,0.046964,0.055755,0.0445535
