Instance,INF_avg,INF_sd,INF_r1,INF_kr,INF_sk,SUP_avg,SUP_sd,SUP_r1,SUP_kr,SUP_sk,INC_avg,INC_sd,INC_r1,INC_kr,INC_sk,IND_avg,IND_sd,IND_r1,IND_kr,IND_sk,class,type,vertices,IBEA_IGD,SPEA2_IGD,MOEAD_IGD
1,0.285,0.1529705854,0.8497554158,2.5620616919,-1.0851340426,0.1782051282,0.147986708,0.5412006594,1.2109075197,-0.311285338,0.5367948718,0.1206502217,-0.1126941389,1.425552707,-0.1939355517,0.5098717949,0.1257492992,0.6968968529,1.6428970635,-0.6119192946,1,1,5,0.0,0.0,0.000663
2,0.2819047619,0.1975220646,0.558948548,1.8627818321,0.3584097204,0.0674603175,0.0367143921,-0.9928057554,2.6863699886,-0.8879085031,0.6506349206,0.1798213049,0.5965611213,1.4700886043,0.0242340136,0.4006349206,0.0803908317,-0.1765889229,2.8908073454,1.2506350583,1,1,5,0.0008699999999999,0.0008699999999999,0.001333
3,0.0971428571,0.037325558,-0.1904761905,1.1666666667,0.4082482905,0.3123809524,0.0837120645,-0.5318867992,1.2350744356,-0.1818384276,0.5904761905,0.0492114693,-0.7554479419,1.240899718,-0.142428094,0.3447619048,0.0726311465,-0.0264341957,1.2439251205,0.1165521647,1,1,5,0.0072999999999999,0.0072999999999999,0.007845
4,0.3944444444,0.0509175077,0.146039604,1.2091836735,-0.296152851,0.1944444444,0.0680413817,0.4230769231,1.1666666667,-0.4082482905,0.4111111111,0.040824829,0.3918918919,2.8127572016,-1.1642636432,0.3555555556,0.0444444444,-0.3157894737,3.25,1.5,1,1,5,0.0,0.0,0.0025075
5,0.4222222222,0.0983819716,-0.4024390244,2.4000416493,0.8850689661,0.1111111111,0.1217161239,-0.6666666667,2.5,0.9128709292,0.4666666667,0.0983819716,-0.3414634146,1.5254060808,0.0829752156,0.4222222222,0.0983819716,-0.1097560976,2.4000416493,0.8850689661,1,1,5,0.0,0.0,0.0
6,0.4333333333,0.1496910398,0.4230769231,1.1666666667,-0.4082482905,0.2166666667,0.1494847116,0.714149595,1.6474848143,-0.1053342257,0.35,0.0777777778,-0.4254703329,2.0005206164,-0.4067055394,0.3888888889,0.0464811126,0.3,1.2755102041,-0.2561204163,1,1,5,0.0078894999999999,0.0074799999999999,0.0076619999999999
7,0.4456410256,0.0856794018,-0.4541634891,2.3959950939,0.8569258198,0.1917948718,0.0679056467,-0.0727964218,1.3688898633,-0.0855041391,0.3625641026,0.0429546494,-1.1426789723,2.3779502528,0.2656179397,0.2261538462,0.0248281404,0.1856126345,1.9119857249,0.4074742775,1,1,8,0.0137235,0.0299435,0.0300709999999999
8,0.5047619048,0.0095238095,-0.0526315789,3.25,1.5,0.1126007326,0.0393500033,0.1335759774,2.2176396877,-0.359159917,0.3826373626,0.0319413919,0.237917319,2.0207226334,-0.1335825057,0.2597069597,0.0511966846,0.2512271597,2.0372274078,0.6171383481,1,1,8,0.0522455,0.0312579999999999,0.028308
9,0.3864367816,0.0795827406,0.3734937768,1.2160108991,0.3341190208,0.1544827586,0.0605894331,0.4060666392,1.5320684989,-0.1546258304,0.4590804598,0.0281325215,0.1337672524,2.2447470975,-0.2223559659,0.155862069,0.04770655,0.118862579,2.4555225742,0.801548427,1,1,8,0.0401615,0.0240804999999999,0.0241185
10,0.4093625914,0.1323667496,0.250300979,1.3313692212,0.1397929432,0.1568234065,0.0621138216,0.1953505667,1.4530073193,-0.2651240805,0.4338140021,0.0732170002,0.2519939269,1.3941543762,0.1362090766,0.1985788924,0.0463024768,-0.0299373069,1.3849214916,0.4529360757,1,1,8,0.0716785,0.032777,0.0269809999999999
11,0.4365714286,0.0643702442,0.5442784428,1.606242067,0.2137028536,0.1552380952,0.0254839774,-0.0078662734,2.1412643176,0.8248927518,0.4081904762,0.0640566643,0.4883027771,1.4264596161,0.3212800633,0.1872380952,0.0438327061,-0.2137377013,2.4076300525,0.9187219196,1,1,8,0.0260994999999999,0.0406775,0.03625
12,0.5189010989,0.0570514908,0.3531730617,1.3715475911,0.3167205973,0.2401465201,0.0436660765,0.0427345205,1.6623364396,0.3488127742,0.240952381,0.0254945055,0.2261034709,1.8464016559,-0.3638262183,0.2532600733,0.0362341982,-0.9744058837,2.1726421896,-0.5101482136,1,1,8,0.0653645,0.0251319999999999,0.020041
13,0.6463157895,0.0778093415,0.2602856103,2.6369529882,-1.1341674806,0.0210526316,0.0421052632,-0.3157894737,3.25,1.5,0.3326315789,0.0848919796,-0.2067872873,3.1245520781,1.388979119,0.3021052632,0.0599722928,-0.4874275854,2.507375493,0.1577081358,1,1,10,0.0553729999999999,0.0488355,0.0416295
14,0.6585185185,0.0619567146,0.4853753617,1.3574123063,-0.1862850359,0.0822612086,0.0510765886,0.1584729038,1.938505764,-0.4087143502,0.2592202729,0.0438298187,0.280518818,1.3142179859,0.0425778568,0.2686939571,0.0694663766,-0.205041871,2.7498374001,1.1152572307,1,1,10,0.0332435,0.0551884999999999,0.0496765
15,0.5692307692,0.0735812557,-0.1005053341,3.1822538744,-1.4490161632,0.0269230769,0.0356677634,-0.2467191601,2.9694429421,1.2864700617,0.4038461538,0.0403388019,0.0,2.8305785124,1.1701586323,0.1884615385,0.0188422288,0.4230769231,1.1666666667,0.4082482905,1,1,10,0.063203,0.0423075,0.033353
16,0.598825502,0.1141161212,0.3200801624,2.3656817583,0.7208673965,0.10947532,0.0611134547,0.2516801407,2.4487054779,-0.7839144821,0.291699178,0.0558768134,0.2402301611,1.946521694,-0.4771495583,0.1392189097,0.0343798875,-0.2747642102,2.2388731705,0.805743926,1,1,10,0.0427925,0.050071,0.0412575
17,0.4414172336,0.122329357,0.5508882872,2.1047432587,0.5881944688,0.1432086168,0.0628774757,0.1521859009,2.3133297706,0.1840942425,0.4153741497,0.0684576556,0.4676373188,2.3569748996,-0.4125229125,0.1646825397,0.0151085766,-0.8845100426,1.3185493966,-0.4623102418,1,1,10,0.0482024999999999,0.041137,0.0322775
18,0.4684848485,0.0767740561,-0.2662659435,1.965812791,0.7612513422,0.1003030303,0.0407330042,-0.2586522201,2.7890632149,1.1610689261,0.4312121212,0.081277927,0.4449187332,1.8710209205,-0.3775753399,0.1682323232,0.046272219,0.5581988646,1.1825930725,0.3984171621,1,1,10,0.0465094999999999,0.0569799999999999,0.0521655
19,0.3907398188,0.0147866909,0.4945009093,1.1686084071,0.4048484355,0.2495329164,0.0209120529,-0.105195542,1.8678074826,0.4106043436,0.3597272648,0.0273390177,0.4422971198,1.2245182691,0.3679284784,0.0552128657,0.0105802106,0.5064791326,1.7564085331,-0.3659861483,1,1,20,0.0457685,0.046836,0.0328915
