Instance,INF_avg,INF_sd,INF_r1,INF_kr,INF_sk,SUP_avg,SUP_sd,SUP_r1,SUP_kr,SUP_sk,INC_avg,INC_sd,INC_r1,INC_kr,INC_sk,IND_avg,IND_sd,IND_r1,IND_kr,IND_sk,class,type,vertices,IBEA_IGD,SPEA2_IGD,MOEAD_IGD
1,0.0961538462,0.08249081,-0.5054945055,2.7906427221,0.9730484956,0.1672161172,0.0522462984,-0.3360320358,1.9002725073,-0.3281977255,0.7366300366,0.0477372441,-0.8328809465,1.3819250708,-0.4448711711,0.4316849817,0.0411236401,0.3243566833,2.3292825919,-0.9713337672,1,1,5,0.0,0.0,0.000663
2,0.4533333333,0.0850272288,-0.013143483,2.564140464,0.4635823444,0.1388888889,0.0895806416,-0.4186046512,1.7825443787,-0.2146755022,0.4077777778,0.0409154503,0.3343518114,2.4505377607,-0.9161036294,0.3911111111,0.0498887652,-0.6811279826,1.2422524565,-0.1315095,1,1,5,0.0008699999999999,0.0008699999999999,0.001333
3,0.38,0.1288888889,0.0124549728,2.2055070757,-0.385255648,0.1166666667,0.1059932446,0.6127484578,1.28465765,0.0622059134,0.5033333333,0.0723161782,-0.9174242012,1.2019269609,0.4244641457,0.47,0.0658842981,-0.18614744,3.1310896652,1.39532827,1,1,5,0.0072999999999999,0.0072999999999999,0.007845
4,0.5066666667,0.0762063476,-0.5384615385,1.1666666667,0.4082482905,0.1111111111,0.099380799,-0.6666666667,1.25,-0.0,0.3822222222,0.0430904876,-0.5329512894,1.5439112721,0.0460847791,0.4266666667,0.073568646,-0.2948960302,2.4098513506,0.6508643867,1,1,5,0.0,0.0,0.0025075
5,0.5688888889,0.0622222222,-0.25,3.25,-1.5,0.0222222222,0.0444444444,-0.25,3.25,1.5,0.4088888889,0.0177777778,-0.25,3.25,1.5,0.4266666667,0.0904310664,-0.1878453039,2.9310018904,1.1731251294,1,1,5,0.0,0.0,0.0
6,0.45,0.1319371343,-0.7355643045,1.4241361099,-0.5276888101,0.1833333333,0.1186342028,-0.5794573643,3.0754270545,1.3857772962,0.3666666667,0.0666666667,-0.3157894737,3.25,1.5,0.45,0.0272165527,0.1025641026,2.7291666667,0.8675276172,1,1,5,0.0078894999999999,0.0074799999999999,0.0076619999999999
7,0.6208791209,0.1278789676,0.6920387945,1.2289283033,-0.2556557201,0.1281318681,0.1138977165,0.7082483091,1.2854744076,-0.0092510815,0.250989011,0.0287765251,-0.2851475038,2.427824677,-0.7102434808,0.2397252747,0.0767418588,0.0249180889,2.4531158087,0.665615074,1,1,8,0.0137235,0.0299435,0.0300709999999999
8,0.3530377668,0.1002617222,0.6324629742,2.059225246,0.6480965662,0.2255369458,0.0672006813,0.0267431149,2.45296832,0.7262967632,0.4214252874,0.05502632,0.6822964172,1.8319540368,-0.3504518778,0.2483152709,0.0304307912,-1.0205203105,1.8637008064,-0.2890191201,1,1,8,0.0522455,0.0312579999999999,0.028308
9,0.2484848485,0.0776136271,0.1452991453,2.6848602023,1.0627434041,0.3393939394,0.1319487337,0.1088260497,2.1600972066,-0.3825688729,0.4121212121,0.0623977584,-0.1122661123,2.2821288715,-0.6927284075,0.1818181818,0.0383306383,-0.4285714286,1.5625,-0.5929270613,1,1,8,0.0401615,0.0240804999999999,0.0241185
10,0.4044688645,0.0628152904,0.0523297054,2.0082672583,-0.4787120211,0.2465934066,0.0268369958,-0.360813629,3.1989890514,1.4637290027,0.3489377289,0.0444813543,-0.0317196168,1.3992476444,-0.3153245105,0.3191941392,0.0572646396,0.3210868365,1.9639610519,-0.1905037726,1,1,8,0.0716785,0.032777,0.0269809999999999
11,0.1646464646,0.097127397,0.2453381214,1.2498918802,-0.0155962563,0.3515151515,0.0960711738,0.0852567924,2.9284059918,-1.2142065886,0.4838383838,0.1232323232,0.7041455628,1.6179756253,0.1430339984,0.2237373737,0.045862368,-0.750633925,2.2375058452,0.8921411487,1,1,8,0.0260994999999999,0.0406775,0.03625
