Instance,INF_avg,INF_sd,INF_r1,INF_kr,INF_sk,SUP_avg,SUP_sd,SUP_r1,SUP_kr,SUP_sk,INC_avg,INC_sd,INC_r1,INC_kr,INC_sk,IND_avg,IND_sd,IND_r1,IND_kr,IND_sk,class,type,vertices,IBEA_HV,SPEA2_HV,MOEAD_HV
303,0.298,0.1208139065,-0.1518423977,2.9527828382,0.6677918496,0.176,0.0975909832,0.1044303248,2.7927442879,0.1716616064,0.526,0.0991160935,0.0117855653,2.9653318603,-0.0912462711,0.323,0.0884364178,-0.0518167381,2.2477158783,0.4130403587,1,0,8,-0.8868304862249999,-0.8738915218900001,-0.8691500379500001
304,0.316,0.0833306666,-0.1232513913,2.6931754231,-0.1510555251,0.135,0.0736545993,0.2849148116,4.8572065663,0.8634147852,0.549,0.0987370245,-0.0385196796,2.8212860934,-0.1747914277,0.326,0.0795235814,-0.1751668685,2.3124328632,0.2468686421,1,0,8,-0.8999767176700001,-0.8857887765499999,-0.887865041485
305,0.266,0.099216934,0.1507531096,3.9679028604,0.704820305,0.152,0.0720832852,-0.0777687108,2.209194495,0.4106745592,0.582,0.1003792807,0.1457922657,3.0400424814,-0.5240781716,0.345,0.065,-0.1742105895,3.5410874969,0.4041875284,1,0,8,-0.8837884347299999,-0.9277232765,-0.93625581119
306,0.256,0.0886791971,0.4352208868,3.0256300134,0.7431200331,0.14,0.0836660027,0.0025981524,2.7914285714,0.5224856492,0.604,0.087658428,-0.0541823709,2.9504921223,0.1673596533,0.336,0.0806473806,0.1167970502,2.3898140457,-0.0840522995,1,0,8,-0.906096946165,-0.8865492848100001,-0.89279934144
307,0.187037037,0.1070876466,0.4299435994,2.9487069607,1.1511543549,0.15,0.0737027731,0.08,4.5348657025,1.4955647944,0.662962963,0.0776895443,0.1322589608,2.5461570248,-0.8134769455,0.3407407407,0.0491351821,-0.0253164557,1.8533057851,-0.1781657945,1,0,10,-0.91012636301,-0.914993446775,-0.92117906575
308,0.3413580247,0.1264181858,0.3764335975,2.5410848203,0.6529852538,0.1080246914,0.0647412869,-0.101899384,3.5151446281,0.7135800696,0.550617284,0.1001865354,0.6684792846,1.4577087488,-0.1305484098,0.4709876543,0.0571846201,0.0531700578,3.1823101427,1.0114755312,1,0,10,-0.8604159770149999,-0.8804328081899999,-0.88981780296
309,0.2759259259,0.1088977069,0.2421910367,4.8025037122,-1.582547134,0.112345679,0.0830975173,-0.076246593,1.9508604028,0.2206508014,0.6117283951,0.1321564429,0.2482916977,4.2528246362,1.3064858804,0.4808641975,0.1060291879,-0.2091276696,2.0811869676,0.1425022437,1,0,10,-0.918563175455,-0.926416614525,-0.935211152905
310,0.4358024691,0.1170660744,-0.0046247635,2.2702410739,-0.2750700057,0.1574074074,0.0925925926,-0.33875,2.0808,-0.842,0.4067901235,0.0836322941,-0.1666257031,2.6468335438,0.907863004,0.4320987654,0.0741563329,0.0099723842,3.6235293828,0.758211964,1,0,10,-0.8376151704250001,-0.863942254485,-0.8700563128900001
311,0.3938271605,0.1132038853,0.7876807651,2.1089729494,0.0282438629,0.0833333333,0.0752225778,-0.1403508772,3.1859504132,0.7721193525,0.5228395062,0.1095083302,0.456114789,2.6527099386,0.965332908,0.4024691358,0.0555624138,-0.0696002853,1.9272430364,0.0583021364,1,0,10,-0.91637858189,-0.8970126677450001,-0.91895510179
312,0.3148148148,0.1328953712,0.3351351351,3.8134131398,-1.1925634021,0.1549382716,0.0698049627,0.4015479687,3.2289419067,-0.8584039484,0.5302469136,0.1245598867,0.295472462,3.2479632705,0.5864837726,0.4407407407,0.0476469642,-0.1494213163,3.4250919579,-0.8558762235,1,0,10,-0.8987860136849999,-0.89821118195,-0.90610138664
313,0.295,0.1035615759,0.083251439,2.6240728968,0.2957599898,0.147,0.0730821456,0.4294883557,3.2732502705,0.488292344,0.558,0.1163443166,0.3197399842,2.2650510119,0.0156359072,0.333,0.0875271386,-0.0450385489,3.0205649184,-0.3010623848,1,0,20,-0.78400185537,-0.771609770175,-0.799221209245
314,0.293,0.0900055554,-0.2106739406,3.1553540178,0.0040650908,0.14,0.0754983444,-0.1780383795,3.0147737765,0.6901510703,0.567,0.1079861102,-0.2922381407,2.4484363793,0.165082356,0.344,0.0772269383,-0.0664446559,3.5888287471,0.266115792,1,0,20,-0.788865566635,-0.7971689092,-0.82619861704
315,0.25,0.1058300524,0.0045454545,2.9137436224,0.5947878426,0.147,0.079,0.1842418144,2.2806693778,0.0074963644,0.603,0.1305411812,0.0796740354,2.1492587453,0.0962458841,0.358,0.0737292344,0.0422298052,2.3502364256,0.1722189557,1,0,20,-0.7810578754499999,-0.801111994165,-0.8321010733850001
316,0.271,0.0755579248,-0.065054086,2.5408912203,0.448747945,0.137,0.0614898366,0.0147728963,2.449965903,-0.2057867771,0.592,0.0901997783,-0.0366051182,2.0614480092,-0.2305926958,0.384,0.0827284715,0.0884936627,2.7074740027,0.5697838448,1,0,20,-0.82554844907,-0.810843327295,-0.8454361348400001
