Instance,INF_avg,INF_sd,INF_r1,INF_kr,INF_sk,SUP_avg,SUP_sd,SUP_r1,SUP_kr,SUP_sk,INC_avg,INC_sd,INC_r1,INC_kr,INC_sk,IND_avg,IND_sd,IND_r1,IND_kr,IND_sk,class,type,vertices,IBEA_HV,SPEA2_HV,MOEAD_HV
11,0.4899185999,0.1463868867,0.6201639726,1.8248051368,0.4341147891,0.1454293854,0.0808801785,0.4164135402,1.8123724767,-0.3098718939,0.3646520147,0.0996870293,0.3503963555,3.8000946755,1.1430665422,0.1936955637,0.0312389789,0.021458116,4.6147408853,-0.8048127664,1,1,8,-0.855200685915,-0.84334081333,-0.8425687089249999
12,0.3907064838,0.1883488811,0.8728825918,2.3375948653,-0.3246444219,0.1289291807,0.0963118438,0.5102127187,2.0313967139,0.1527966416,0.4803643355,0.1068564965,0.7463705954,1.9713554089,0.1386374753,0.2686340479,0.067252801,0.0847692389,2.7432129843,0.2744476287,1,1,8,-0.78064898147,-0.83954993176,-0.8429114419399999
13,0.4651482142,0.0736229717,0.1491997009,1.7804438159,-0.1981234717,0.1530699148,0.0721688185,0.262567487,2.192892842,-0.230154505,0.381781871,0.0276116689,-0.6456910442,2.764904533,-0.539722008,0.1524608833,0.0308834703,-0.2166296797,1.8751937626,-0.1839236757,1,1,10,-0.81292372814,-0.8435807430300001,-0.843804211205
14,0.378859236,0.1044346141,0.4281893799,3.1778098886,1.2757089978,0.1731641374,0.0691999748,0.4620165294,2.4580138882,-1.00425786,0.4479766265,0.0399016956,0.229615607,4.7774112682,-1.5928490798,0.1510116867,0.0147889451,-0.1238673232,2.9674004796,1.0787720161,1,1,10,-0.8995262120699999,-0.870252273205,-0.87448808933
15,0.5189045989,0.0781115113,0.4847047881,2.6172921381,0.4109202662,0.193359566,0.0461142118,0.4480983954,1.900087759,-0.2969316967,0.2877358351,0.072940637,0.7292761006,1.4114774423,-0.2272934105,0.109663001,0.0463528351,0.4329782789,2.4627216962,0.7635350138,1,1,10,-0.8341680580349999,-0.883145719675,-0.8937313512999999
16,0.4030268673,0.0982002626,0.3875547529,2.9324366803,0.6472493245,0.2323175061,0.1173281079,0.3446736508,1.573500035,0.163985472,0.3646556266,0.0573102969,0.3544136091,1.8549926874,0.6559856286,0.1379589546,0.0318568617,-0.6389453107,2.9055730397,0.4663094707,1,1,10,-0.91009308044,-0.89481076328,-0.90014748544
17,0.5301609143,0.0732856614,0.454013848,1.5678773791,-0.0634801708,0.1430563518,0.0729273191,0.4109457296,2.4517432068,-0.4024689472,0.3267827339,0.0492713455,-0.398584102,2.2677960424,-0.4926368706,0.2129502223,0.087627569,0.5373967394,2.7081058513,1.0421308024,1,1,10,-0.922143150785,-0.94980149664,-0.95763748021
18,0.2558084772,0.0890126155,0.0908073093,2.8152184797,0.5497191432,0.2851687995,0.1205212006,0.4136848389,2.0596208634,0.2889668509,0.4590227233,0.0802329253,0.5722526897,1.5450734029,-0.3585639179,0.1594524523,0.0228135736,0.085592903,1.4887768947,-0.0086659287,1,1,10,-0.8746622492249999,-0.8681950274349999,-0.87228294636
19,0.2485294118,0.1042616153,0.7752297567,3.5958432473,0.7054346636,0.2793529412,0.0843619242,0.713899814,3.2614932433,-0.3460361476,0.4721176471,0.0473744562,0.55700381,3.2833514575,-0.3819888077,0.0727647059,0.0143384691,0.5705122565,2.1974730222,0.1142863366,1,1,20,-0.74886535544,-0.75699315611,-0.7864238003849999
20,0.534708854,0.0157667332,0.3257835848,1.6394605452,0.3570021819,0.1275932745,0.0242074631,0.2795726723,2.5122379035,-0.1648202156,0.3376978715,0.0136452631,-0.6616377321,2.8038138888,-0.0928728671,0.0641091129,0.0082117322,-0.0164352575,3.3967898665,0.9087321794,1,1,20,-0.7693178964999999,-0.7837758787,-0.814909627325
21,0.6762463079,0.0541224995,-0.3151955496,1.7617901022,0.0617207131,0.0864144988,0.0430398663,0.3810244726,1.8075610507,-0.2027478007,0.2373391933,0.033190879,0.0446557535,3.4832445053,0.7914844286,0.0605307899,0.0266932255,0.0399613854,6.8161327965,2.3602683622,1,1,20,-0.74889904875,-0.7619802822899999,-0.79402493736
22,0.7106600105,0.0471401843,-0.5620604321,2.2625691554,0.6417715921,0.0723380081,0.0276271855,-0.4437492143,1.9970192304,0.4251517211,0.2170019814,0.0344666763,0.1176445646,2.5087016262,-0.0381576224,0.0577739524,0.014759079,0.3457340752,4.5338006224,1.5178549791,1,1,20,-0.77490415751,-0.79991707355,-0.82360042296
23,0.2855751756,0.1000153116,0.8559579782,2.0926263929,-0.3269107264,0.2556902634,0.0919886522,0.816083511,3.2667016253,0.8507927167,0.458734561,0.0489944637,0.6945778726,2.7304371387,-0.1331387105,0.0610466289,0.0107477319,0.4655873766,3.7415996404,0.5072326399,1,1,20,-0.7858303956849999,-0.800286015235,-0.837772426425
24,0.6843615936,0.105432735,0.0499577037,1.6092695894,-0.0034059366,0.0602373022,0.0491756854,0.3723435097,1.1821234104,0.1876344539,0.2554011042,0.0748004197,-0.0101044379,1.9085976501,-0.1258635766,0.0842096868,0.0372325337,0.2304009615,2.1272341785,0.5731186516,1,1,20,-0.770022298175,-0.79742173178,-0.83245623356
25,0.38745,0.0586706698,0.6461364095,2.6753984391,0.2498082932,0.18395,0.0390275223,0.5241791227,2.3581947949,0.2149111365,0.4286,0.0407926464,0.3794226596,3.4060073842,0.0524334235,0.05585,0.0128851659,0.3645242012,2.7027005926,-0.0655517143,1,1,50,-0.63655165351,-0.651051059885,-0.69311815502
26,0.29225,0.1022872793,0.8208730672,2.0484041438,-0.4146335716,0.20895,0.0583279307,0.7894549714,3.0346899895,0.7063672359,0.4988,0.0662990196,0.7153363587,2.1241037172,0.2089268702,0.05625,0.0143592305,0.4913224706,3.5310216907,0.8354777252,1,1,50,-0.61293243582,-0.6389953431150001,-0.6845963668699999
27,0.47096495,0.1560557254,0.9018242703,5.2331719964,1.6650925212,0.1696175873,0.059178457,0.8344239302,3.8157305122,-0.8436285382,0.3594174627,0.1068888731,0.8675538463,4.8831749752,-1.4499945786,0.0663852994,0.019377422,0.739470593,3.2157523883,-0.6088088716,1,1,50,-0.6309000523,-0.63678209746,-0.68863783246
28,0.3657,0.0482028007,0.4996687607,2.8066461244,-0.3061813308,0.18105,0.0387833405,0.6393260098,3.886704623,0.6196364444,0.45325,0.051673857,0.6348649244,3.0333930257,0.2899363416,0.058,0.0164316767,0.4707495091,2.8183539095,0.2677754726,1,1,50,-0.645028154075,-0.6692843360199999,-0.71137667216
29,0.30015,0.0708465066,0.7471003472,3.4192857731,-0.5802389233,0.1871,0.0473031711,0.6161361192,3.9489315338,0.7551499309,0.51275,0.0466549837,0.5871436828,3.4179646536,-0.2513922619,0.061,0.0214592637,0.3152667237,3.0505646391,0.7961452343,1,1,50,-0.66690714154,-0.67223448446,-0.712341406145
30,0.38545,0.1079168546,0.902909131,2.2098383521,0.3419814993,0.18075,0.0418292661,0.7150561689,2.4341659676,-0.2886187243,0.4338,0.0783649156,0.8663167227,2.0242398879,-0.1421950319,0.0635,0.0146884308,0.4655718988,2.4830853594,-0.0262698768,1,1,50,-0.651363448745,-0.6721724572150001,-0.713126918355
31,0.3151,0.0451662485,0.4524131541,2.5459667616,0.2872354763,0.21075,0.0334393107,0.2928776881,3.7174789414,0.405571828,0.47415,0.0341910441,0.2890038995,2.428944357,-0.2576819103,0.067,0.0149499164,0.2214843399,3.0567091572,-0.1283928978,1,1,100,-0.5551785472049999,-0.577489461165,-0.60934755822
32,0.3574,0.0398339052,0.3690960909,3.0420631691,-0.1202155794,0.1716,0.0307073281,0.4840754267,3.4816453993,0.4984357892,0.471,0.0299583044,0.2153337651,4.7531667197,0.4444059606,0.0697,0.0170853739,0.3907865169,3.1062335121,0.1368944071,1,1,100,-0.553021375725,-0.573717826165,-0.610650683225
33,0.40085,0.0528396395,0.5174465534,4.5779277027,0.9832151742,0.1898,0.038405208,0.5739340928,2.9086824315,0.2755701,0.40935,0.0348687181,0.2800187015,3.0084391969,-0.478014488,0.08045,0.0169424762,0.5396122231,2.6274780757,0.3898888673,1,1,100,-0.562356392805,-0.5790967398,-0.6128964770349999
34,0.41635,0.0712069344,0.5807759523,2.614767009,0.0942074397,0.1523,0.0428160017,0.5218423395,2.4066047071,0.1766283144,0.43135,0.0469140437,0.4301974189,3.382975573,0.2209351975,0.06835,0.0114248632,0.144312148,2.4943554915,0.066623746,1,1,100,-0.551259009875,-0.56937422611,-0.59736843101
35,0.3354,0.0580115506,0.6309185155,2.4828965822,-0.1684613495,0.17735,0.0423642243,0.680077344,3.2485870097,0.2766976707,0.48725,0.0357866945,0.2914389184,3.3529830533,0.1628837586,0.0591,0.012255203,-0.0067593604,2.5505075864,0.1188421918,1,1,100,-0.5490118403650001,-0.564613244105,-0.59766679546
36,0.32305,0.0449493882,0.4084852532,2.3293624806,-0.179251238,0.1548,0.0282835641,0.4014433688,3.0829504673,-0.1238641689,0.52215,0.0424632488,0.518960892,3.1426944467,0.4871394848,0.0676,0.0194483932,0.0584641992,2.7281945245,0.4607909397,1,1,100,-0.54701561276,-0.55602344983,-0.588571974125
37,0.32095,0.033754222,0.1553357868,3.626897277,0.2318971688,0.1654,0.0256678788,0.2315388421,2.5818443737,-0.1038181881,0.51365,0.033666415,-0.0181913325,3.2329120472,-0.3746460291,0.0678,0.0188722018,0.041073943,2.3917011692,0.3018369324,1,1,200,-0.48150884206,-0.4934560797349999,-0.5037693478199999
38,0.3309,0.0341275548,0.0498753312,3.668336605,0.5544831408,0.19785,0.0311548953,0.3938510103,2.6711719134,0.2775063417,0.47125,0.0322364313,0.1307476389,3.6682777133,-0.0259004213,0.091,0.0195703858,0.2132650096,2.5901465004,0.1510915059,1,1,200,-0.48345049249,-0.4903417929499999,-0.5051928852249999
39,0.34645,0.0337956728,0.0084854657,3.5285321848,0.0516807821,0.16705,0.0247900686,0.3419094796,3.710984148,0.4193176349,0.4865,0.0353447309,0.1223017543,3.1586196465,-0.2673572431,0.07945,0.0160763024,0.2007804666,2.6424667323,0.323199393,1,1,200,-0.479870428365,-0.486258867115,-0.502139292855
40,0.3152,0.0475390366,0.3898883895,3.0539160346,-0.673035741,0.1685,0.028718461,0.1387149457,3.1641569579,0.4529027062,0.5163,0.0441,0.2187319036,2.8755061424,0.3534384399,0.0623,0.0155470254,0.1836082548,4.0663930853,0.8894753275,1,1,200,-0.489178280695,-0.497909299165,-0.5089116274050001
41,0.27305,0.0473544876,0.5208107027,2.3330545211,-0.2657315179,0.1775,0.0359478789,0.4009124179,2.4702013331,0.1002612356,0.54945,0.0429120904,0.3348696385,2.6476161191,0.0921889575,0.06975,0.0166489489,0.0487860468,2.4273967581,0.2549700351,1,1,200,-0.4820071582499999,-0.491291187485,-0.50217961514
42,0.29285,0.0389567388,0.3111535474,2.5392884662,0.2986610747,0.19175,0.0350954057,0.4051401401,2.9433231164,-0.157899837,0.5154,0.0373274698,0.2115644168,2.8022393096,-0.2344184884,0.0631,0.0148791801,0.09406625,2.6548260883,0.1590060208,1,1,200,-0.4803948113349999,-0.489434359345,-0.501429124715
43,0.3814814815,0.0831891757,-0.1099611902,1.6921409004,-0.2996484109,0.1888888889,0.0915122156,-0.2048085485,4.4618953329,1.5372487686,0.4296296296,0.062580538,0.0812610143,2.2628335087,-0.143604274,0.3648148148,0.076622818,-0.1113651449,2.8033207049,-0.7280451842,1,0,5,-0.8305577276000001,-0.8305577276000001,-0.8252507568949999
44,0.1685185185,0.1078534798,0.0314062016,2.0036455089,0.3080691304,0.2037037037,0.1129781411,-0.1929119584,2.2396389188,0.9275275267,0.6277777778,0.099380799,-0.2849851127,1.268671875,-0.0475164445,0.3685185185,0.0738886568,-0.4328577013,1.8509286382,-0.2269499955,1,0,5,-0.7870785051,-0.7870785051,-0.787053407345
45,0.3598765432,0.1107022656,0.609474652,2.8599110476,0.9024878667,0.2191358025,0.125218906,0.5275759746,2.0112493338,-0.138305413,0.4209876543,0.0971746895,0.5706907275,2.175959511,-0.1288564268,0.387037037,0.0548723422,0.1679612887,2.4321246776,0.6067018209,1,0,5,-0.82023644179,-0.8212515703,-0.81909417798
46,0.2913580247,0.1227013927,0.0160941988,2.0330294961,-0.2572968928,0.1691358025,0.1061261741,0.5982571822,2.1536401088,-0.3800874188,0.5395061728,0.1925470823,0.537136952,1.9802665364,0.0389532683,0.4228395062,0.1117096362,0.0359110386,3.6428401608,-0.9927861448,1,0,5,-0.8112137575,-0.8112137575,-0.81108537694
47,0.2777777778,0.1832491389,0.3747257569,2.0206531142,0.261260802,0.0987654321,0.0825592765,0.2802554227,2.5937464998,0.3891176029,0.6234567901,0.1176407827,0.3037710538,1.9461182053,-0.5650094748,0.387037037,0.1025063148,-0.1920329157,2.8982311216,0.5448965093,1,0,5,-0.8358889595999999,-0.8358889595999999,-0.8358889595999999
48,0.4327160494,0.1221785681,0.0839458402,1.5961912029,0.1324773968,0.212962963,0.1228379552,-0.0618622449,2.315857438,-0.8411481261,0.3543209877,0.0588398222,-0.6572031353,3.190736872,-0.9091400629,0.4265432099,0.103099356,0.1492257025,2.0775790373,0.7309039877,1,0,5,-0.8523998501,-0.8523998501,-0.852121898265
49,0.2315203315,0.1401802767,0.6296553112,2.1171947038,-0.6118153532,0.3812613313,0.1101206695,0.7759581158,1.6850166568,0.2206484424,0.3872183372,0.0531136852,0.1192590153,1.7385377295,0.057484728,0.2383967884,0.0346414081,0.3607731128,2.3754210836,0.5719329946,1,0,8,-0.8757560167699999,-0.8639684963,-0.8688470772900001
50,0.1994949495,0.0982651727,0.1408964559,2.3967979433,0.3729164324,0.2584175084,0.0895822235,0.2869922245,2.0117112737,-0.4523946663,0.5420875421,0.0645574057,-0.3130379722,2.3784017214,0.4612922965,0.2135241302,0.0465041418,0.0693347518,2.4625151945,0.258081735,1,0,8,-0.93170233826,-0.914133370365,-0.91716090797
51,0.3557713891,0.1817562305,0.6090058137,2.0907014889,0.1647425621,0.2076738077,0.1043462825,0.4299340379,2.7529160565,0.8049915107,0.4365548032,0.1210821849,0.4017498604,1.647163945,0.1212353007,0.1933251933,0.0463904407,-0.1626944938,2.0667569544,0.0572699587,1,0,8,-0.8868304862249999,-0.8738915218900001,-0.8691500379500001
52,0.3538461538,0.0728253279,0.0052793665,2.3647544567,0.4926341702,0.1085470085,0.0597190686,-0.2041905469,1.8235529324,0.3148587059,0.5376068376,0.0291351462,0.321113739,4.2354344844,-1.2745643615,0.3082621083,0.0464815491,0.0535592577,2.0735390147,-0.4564070575,1,0,8,-0.8999767176700001,-0.8857887765499999,-0.887865041485
53,0.3419494086,0.1226716765,0.8179191746,2.4190524742,-0.4635502889,0.1586598587,0.0895324323,0.8254996345,2.6606564627,1.0168716758,0.4993907327,0.0446731008,0.3608970889,1.825901864,-0.5571058557,0.1762095929,0.0268906486,-0.1883035158,3.5036031076,1.0948974678,1,0,8,-0.8837884347299999,-0.9277232765,-0.93625581119
54,0.5059218559,0.1528038514,0.7001646963,1.7476201349,0.132426924,0.0673992674,0.05238451,0.5298983051,2.3334357535,0.4809495672,0.4266788767,0.1127398107,0.6347365922,1.6536536403,-0.3627324723,0.2582214082,0.0305880235,-0.0812411233,4.235321263,1.4241086537,1,0,8,-0.906096946165,-0.8865492848100001,-0.89279934144
55,0.2503766075,0.0979991794,0.3176848369,2.3239819258,0.3750941104,0.2099368885,0.0778635308,0.1622728261,3.2055518714,1.0833860358,0.539686504,0.0963486162,0.6554007259,2.3048049608,0.5240840045,0.1628260628,0.0373133655,0.3745121235,2.1421380245,0.6797418571,1,0,10,-0.91012636301,-0.914993446775,-0.92117906575
56,0.5299223773,0.1262417505,0.5366196338,2.1970879063,-0.0207485089,0.1697765336,0.0806624913,0.1833913715,3.4795386569,0.5680140795,0.3003010891,0.0631935623,0.5184378316,2.090160925,0.0537455417,0.1377629019,0.0191864727,0.3974971898,2.4371069399,0.5631735902,1,0,10,-0.8604159770149999,-0.8804328081899999,-0.88981780296
57,0.3927069403,0.0694608265,0.425087519,3.8619328866,1.0157711406,0.2178169273,0.0183442121,-0.2664971658,3.1465781396,-0.7645024737,0.3894761323,0.0603111153,0.5903680008,2.7626605656,-0.3924651,0.1218597981,0.0254513896,0.2895327635,2.5691505159,0.7156901353,1,0,10,-0.918563175455,-0.926416614525,-0.935211152905
58,0.237024087,0.0981247391,0.0480127915,3.361985404,1.1514262767,0.2098290598,0.1222258404,0.845353856,3.2318938872,1.4003456894,0.5531468531,0.1293191691,0.6154636802,1.4900273561,-0.3103703562,0.1706682207,0.0405840307,0.4030897365,2.4647296226,0.3249259708,1,0,10,-0.8376151704250001,-0.863942254485,-0.8700563128900001
59,0.3145990447,0.1205495567,0.5981515057,2.0210427689,0.2536943012,0.2470385733,0.0910645829,0.3880630095,2.5582655887,0.69980607,0.438362382,0.0974653922,0.4983238649,1.8321811046,-0.2974955242,0.1704981565,0.0369562862,-0.0518309907,1.9890557067,0.5803429923,1,0,10,-0.91637858189,-0.8970126677450001,-0.91895510179
60,0.3788881222,0.1132962695,0.6468598637,2.3769426497,0.2496094525,0.2227903412,0.1177893351,0.4278015047,2.1772442276,0.1524225952,0.3983215366,0.0635107102,0.1089077561,4.3804886324,1.0963712898,0.1778647784,0.0246176928,-0.3094520857,2.2592048549,0.4032750958,1,0,10,-0.8987860136849999,-0.89821118195,-0.90610138664
61,0.276113722,0.1206309231,0.8612225127,2.2785467738,0.6280716168,0.2539110923,0.091287074,0.8539677944,1.7149302409,-0.1901716632,0.4699751857,0.0604459156,0.7847898524,2.333627713,-0.2937701101,0.0618676228,0.0112372718,0.2374210396,2.2526673593,-0.0746533467,1,0,20,-0.78400185537,-0.771609770175,-0.799221209245
62,0.5983041015,0.0209320738,-0.5403065957,3.2150080351,0.5676835407,0.1148032981,0.0176714357,-0.186106092,2.3349671958,-0.837351099,0.2868926005,0.0126143926,0.0697977712,1.7216324296,0.1431310242,0.051046321,0.0107398894,0.483489769,1.2232890839,0.1358260931,1,0,20,-0.788865566635,-0.7971689092,-0.82619861704
63,0.2729522472,0.0625401297,0.2319757502,2.2991298362,0.4048349395,0.2691868812,0.0523892822,0.0959129357,2.2433881467,-0.0001830052,0.4578608715,0.0394935275,0.6023690467,2.5286855749,0.3162140125,0.0733642975,0.0096729743,0.2504858443,1.9141307354,0.0424513521,1,0,20,-0.7810578754499999,-0.801111994165,-0.8321010733850001
64,0.6602751593,0.0559580065,0.4485827789,2.4281283235,0.4285598113,0.0972692953,0.0199076698,-0.5304470626,3.0036277535,-0.7466106779,0.2424555454,0.046899843,0.5556048967,2.0860042659,-0.1785613737,0.067664056,0.0149074384,-0.134097508,2.2153342582,0.7163466152,1,0,20,-0.82554844907,-0.810843327295,-0.8454361348400001
65,0.3535414333,0.0378056905,0.0798639301,1.7184648185,0.076244217,0.2271528262,0.0223583217,-0.368640443,2.0776989193,-0.2754178653,0.4193057405,0.0428985488,0.5036055695,2.8181587904,-0.6793030565,0.0550948453,0.0095982718,0.3074226781,1.5353918756,-0.4057014926,1,0,20,-0.7917278535450001,-0.796382927375,-0.82996662579
66,0.4527100273,0.070837822,0.2754162928,3.3980508835,0.7816480965,0.1391515275,0.0266712911,-0.1062035261,3.5485705439,-0.2943076013,0.4081384452,0.0541529034,0.2733319568,3.0721206038,0.0827320173,0.0372096261,0.0115332507,0.1646351891,2.6645229622,0.6731136564,1,0,20,-0.8050527539600001,-0.788983489385,-0.8230634097199999
67,0.43735,0.0872824581,0.7165023601,3.1868459228,0.2558131205,0.19305,0.0456502738,0.6366700539,2.303507527,-0.255750371,0.3696,0.0576787656,0.6706398142,3.1831759602,0.2205180449,0.08505,0.0260239793,0.7740256643,1.8932711637,0.0483505513,1,0,50,-0.62417215124,-0.646291280255,-0.6943686958549999
68,0.43075,0.073699983,0.7022250305,2.8224308132,0.6480318049,0.16075,0.0461972672,0.8365053848,1.9488081856,-0.2286516247,0.4085,0.051992788,0.4630059732,3.0018720166,0.3588273067,0.06025,0.011188722,0.3878132831,3.0134780356,0.3979070972,1,0,50,-0.63792750762,-0.6490498996,-0.69562447823
69,0.30445,0.1022592172,0.8710390057,2.5378135723,-0.5509856965,0.18815,0.0657520152,0.8673526167,2.5850707732,0.4384410855,0.5074,0.0507172554,0.6309402304,2.3256603061,0.3743077454,0.06995,0.0193066698,0.1889072021,2.5210006454,0.1607948549,1,0,50,-0.64465137433,-0.64105291581,-0.682321379375
70,0.33745,0.052799124,0.5938745555,2.7241402445,0.2365408768,0.20545,0.0417318523,0.7071322527,2.3846750568,-0.2502466973,0.4571,0.0390652019,0.4875218193,3.006528314,-0.1029257856,0.06175,0.0151389399,0.3844449719,3.5419836514,0.5202695498,1,0,50,-0.61064759776,-0.65984516516,-0.70318689228
71,0.28735,0.0810631081,0.8067328706,2.3833605538,-0.3619994901,0.22055,0.0506847857,0.7560512116,2.6738418501,0.439415826,0.4921,0.0566267605,0.7196878086,2.3637012306,0.1734878815,0.0726,0.0149077161,0.3062594634,2.9137952549,0.0841969068,1,0,50,-0.631503887885,-0.663963838875,-0.7038305248900001
72,0.25745,0.0603095971,0.6408396897,2.4767813016,0.0895340599,0.196,0.0427200187,0.680889872,2.8546032652,0.2002077004,0.54655,0.0514086325,0.5641625235,2.6276968206,0.0441672062,0.0632,0.0163939013,0.423736925,2.6211699906,0.4907225996,1,0,50,-0.6407432710300001,-0.651837856405,-0.6857116142749999
73,0.31925,0.0357517482,0.2619317312,3.0056464585,-0.4487101969,0.1854,0.0297378547,0.3519718403,3.2914899652,0.0815156088,0.49535,0.0322665074,0.0799831027,2.9399862984,0.1202023444,0.0637,0.0131647256,0.1196958419,2.5046291051,0.1087431311,1,0,100,-0.55259850399,-0.578890211435,-0.61487613946
74,0.28895,0.0538855036,0.5283191124,6.0526502267,-1.03536965,0.19175,0.0296679541,0.3387494034,2.5370890411,0.0763940784,0.5193,0.0466905772,0.4820181809,3.7609880208,0.2702816125,0.0641,0.014906039,0.1428321009,2.4626648079,0.1768257267,1,0,100,-0.550770782775,-0.563836626205,-0.5961846021299999
75,0.5004,0.1002862902,0.8631456221,2.4333828452,0.4566875332,0.1517,0.0478864281,0.771143605,2.7738866664,-0.2088153603,0.3479,0.0636246022,0.7817960212,2.359172349,-0.267794986,0.05105,0.0085818122,0.0857170929,2.4694759761,0.5033040325,1,0,100,-0.550313971385,-0.560850945175,-0.59504438393
76,0.4175,0.0682074043,0.6399529138,2.440808315,-0.0235883323,0.18205,0.0479848674,0.4308145999,2.6849046764,-0.1470577359,0.40045,0.0499103947,0.6552879105,2.8235928025,0.1862856953,0.0594,0.0128701204,0.5227457352,2.3343325627,0.1962504342,1,0,100,-0.55734155592,-0.56708681018,-0.595054952835
77,0.3791,0.0432283472,0.4152887288,3.2776508334,0.1074046939,0.18245,0.0289611378,0.1987261058,2.85554882,0.0747908125,0.43845,0.0406490775,0.3580129427,2.777174481,0.0820483102,0.05235,0.011904936,0.2636710068,3.2095707738,0.0305781845,1,0,100,-0.5689020743150001,-0.57982490448,-0.60699491965
78,0.3069,0.0534171321,0.5379556072,2.2942413705,-0.1922070542,0.1785,0.02900431,0.287398426,2.5822955033,0.0470904036,0.5146,0.0431374547,0.5901208249,2.5736482631,0.2253973273,0.06685,0.0168471808,0.1897448557,3.3811026838,0.0788791196,1,0,100,-0.545975467735,-0.55408666883,-0.588276354445
79,0.33305,0.0361448129,0.3412783653,2.1276348659,0.0167590207,0.183,0.0237065392,0.168956044,3.3552038348,0.149177273,0.48395,0.0343605515,0.0541707044,2.4755190686,-0.0525924021,0.07275,0.014703316,-0.008273114,2.64166483,0.194863148,1,0,200,-0.48112767563,-0.4913031692699999,-0.500635202185
80,0.3355,0.0389518934,0.4026636545,2.8520603438,-0.2281481336,0.19135,0.0342699212,0.4707540525,2.8746149912,0.1071458895,0.47315,0.0355644134,0.1626658136,3.7023675226,0.4062631654,0.0719,0.0146420627,0.0223706788,2.7923238773,0.4694378805,1,0,200,-0.506374683475,-0.517561524115,-0.53345146586
