Instance,INF_avg,INF_sd,INF_r1,INF_kr,INF_sk,SUP_avg,SUP_sd,SUP_r1,SUP_kr,SUP_sk,INC_avg,INC_sd,INC_r1,INC_kr,INC_sk,IND_avg,IND_sd,IND_r1,IND_kr,IND_sk
instances/A3/symmetric/10.6.in,0.6042884990,0.0253411306,-1.0000000000,1.0000000000,-0.0000000000,0.0185185185,0.0185185185,-1.0000000000,1.0000000000,0.0000000000,0.3771929825,0.0438596491,-1.0000000000,1.0000000000,0.0000000000,0.2241715400,0.0389863548,-1.0000000000,1.0000000000,0.0000000000
