Instance,INF_avg,INF_sd,INF_r1,INF_kr,INF_sk,SUP_avg,SUP_sd,SUP_r1,SUP_kr,SUP_sk,INC_avg,INC_sd,INC_r1,INC_kr,INC_sk,IND_avg,IND_sd,IND_r1,IND_kr,IND_sk
instances/A3/symmetric/20.2.in,0.4533021048,0.0839481690,-0.0351683428,3.1186141078,1.3900402097,0.0988656712,0.0393895843,0.6450995630,1.6124010687,0.0694582329,0.4478322241,0.0600742121,-0.6546784758,2.5233655919,-1.0123264746,0.0544641108,0.0209645035,0.1683985647,1.6238451785,0.0764367436
