Instance,INF_avg,INF_sd,INF_r1,INF_kr,INF_sk,SUP_avg,SUP_sd,SUP_r1,SUP_kr,SUP_sk,INC_avg,INC_sd,INC_r1,INC_kr,INC_sk,IND_avg,IND_sd,IND_r1,IND_kr,IND_sk,class,type,vertices,IBEA_HV,SPEA2_HV,MOEAD_HV
165,0.5230434783,0.1201756486,0.8740221551,5.2222147444,1.2151546817,0.0507246377,0.0576173998,0.8690487334,4.2621474355,1.4092230878,0.4262318841,0.0974954692,0.8223193155,6.9261189618,-1.5835030353,0.0907246377,0.0257253521,0.2488210068,3.2896688872,0.4470905772,2,0,200,-0.49346492575,-0.4853425934499999,-0.503093113535
166,0.6897916667,0.1372040692,0.9607147511,2.5532538431,0.4300686043,0.0357291667,0.0421985582,0.857132762,3.9893279726,1.3186895258,0.2744791667,0.1083769443,0.9616554608,2.9907465896,-0.924260317,0.089375,0.031084981,0.6994017348,2.9294344211,-0.3058923495,2,0,200,-0.48353600685,-0.47893779406,-0.495786019855
167,0.5213865546,0.1548520904,0.9324791662,3.7645512134,1.0226665841,0.0518067227,0.0580250275,0.8720865114,3.6905341333,1.2673193892,0.4268067227,0.1246772827,0.9092084563,4.779985336,-1.4886220246,0.0960084034,0.0335007828,0.3950226432,3.2875234477,0.4041759283,2,0,200,-0.480636907695,-0.4786497483699999,-0.49223641767
168,0.55712,0.164651467,0.9598304727,3.2260849311,0.5158101073,0.07224,0.0627485649,0.8450104697,3.2667512913,0.9751339043,0.37064,0.1191620342,0.9247312527,4.2820136004,-1.1878118309,0.09616,0.0281931623,0.523205531,2.6111942644,-0.2185976104,2,0,200,-0.52356314659,-0.532963554215,-0.5495897454399999
169,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.5,0.1,-1.0,1.0,0.0,3,1,5,-0.8525347875,-0.8525347875,-0.8524689879749999
170,0.5873015873,0.0200779534,0.4696969697,1.9,-0.9486832981,0.0,0.0,0.0,0.0,0.0,0.4126984127,0.0200779534,0.4696969697,1.9,0.9486832981,0.4698412698,0.1031623924,-0.4267203642,1.3200865186,0.1918059171,3,1,5,-0.6538934504,-0.6538934504,-0.6538934504
171,0.5777777778,0.0222222222,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4222222222,0.0222222222,-1.0,1.0,0.0,0.4222222222,0.0222222222,-1.0,1.0,0.0,3,1,5,-0.7238826176,-0.7238826176,-0.72386614296
172,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,3,1,5,-0.7666887674,-0.7666887674,-0.7666887674
173,0.5222222222,0.0777777778,0.3333333333,1.0,-0.0,0.0277777778,0.0481125224,-0.0909090909,2.3333333333,1.1547005384,0.45,0.0635862397,-0.2460496614,2.0896800886,0.9003820431,0.4444444444,0.0981306763,-0.6621621622,2.0,0.6096876338,3,1,5,-0.6948144146,-0.6948144146,-0.6947815047400001
174,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,3,1,5,-0.8043697078,-0.8043697078,-0.804185676825
175,0.3745777839,0.1845486732,0.7690845531,1.9189982061,-0.085248051,0.0655065986,0.0549582743,0.9254873247,1.3619422065,-0.0218942221,0.5599156176,0.1384805439,0.6163018352,2.4525673816,0.395524076,0.2342199568,0.0507144561,-0.1373116634,1.6549120947,-0.2407123641,3,1,8,-0.875163473265,-0.8945635387499999,-0.886565152515
176,0.4643590977,0.2304653986,0.7473735654,1.8076386895,-0.3535745454,0.1412593579,0.075830397,0.9177680556,2.0979323789,-0.5252091753,0.3943815444,0.1746710227,0.5552927202,2.3451865436,0.6999202024,0.2314549648,0.0699059587,1.2274628877,4.0579703379,1.34435974,3,1,8,-0.771331281995,-0.8162363907050001,-0.806099620905
177,0.6246031746,0.0939663771,-0.0562317145,1.5,0.3747946805,0.053968254,0.0399041431,-0.0864864865,1.5,-0.4451092653,0.3214285714,0.0541197686,-0.0384615385,1.5,-0.3193122666,0.2357142857,0.032703806,-0.3188679245,1.5,-0.5718806985,3,1,8,-0.8968338305950001,-0.914661536495,-0.914331922515
