Instance,INF_avg,INF_sd,INF_r1,INF_kr,INF_sk,SUP_avg,SUP_sd,SUP_r1,SUP_kr,SUP_sk,INC_avg,INC_sd,INC_r1,INC_kr,INC_sk,IND_avg,IND_sd,IND_r1,IND_kr,IND_sk
instances/A3/symmetric/50.4.in,0.5926468549,0.1428746200,0.9469818451,2.3055215615,0.7084347055,0.0298119248,0.0146896598,0.6197357947,4.4784496648,0.7458220027,0.3775412203,0.1356683894,0.9468588832,2.1217683707,-0.6858980078,0.0683902369,0.0174497502,0.7206767898,2.9612331818,0.3236661124
