Instance,INF_avg,INF_sd,INF_r1,INF_kr,INF_sk,SUP_avg,SUP_sd,SUP_r1,SUP_kr,SUP_sk,INC_avg,INC_sd,INC_r1,INC_kr,INC_sk,IND_avg,IND_sd,IND_r1,IND_kr,IND_sk,class,type,vertices,IBEA_HV,SPEA2_HV,MOEAD_HV
1,0.3430415264,0.1241613657,0.0511920531,2.5581410266,0.7223045374,0.0617283951,0.0596885173,-0.8233343383,1.6778432326,0.2485892157,0.5952300786,0.1197951009,-0.1931198937,2.4405442035,0.0762635817,0.3758136925,0.0496495698,0.1125860794,1.4631633098,0.4633011167,1,1,5,-0.7822976916,-0.7822976916,-0.78197507498
2,0.4407407407,0.1335132531,0.3685345423,1.6470620674,-0.1400519188,0.1141975309,0.1203307944,0.606863079,1.8350380886,0.5312812901,0.4450617284,0.0891371704,-0.0182812509,4.557847163,1.4678817322,0.4024691358,0.0827805166,0.4145949421,3.8332626233,1.279716483,1,1,5,-0.7430794881,-0.7430794881,-0.7430461820400001
3,0.2728395062,0.1181546627,0.1694331819,1.652179803,0.1603624781,0.2845679012,0.0460942091,-0.5354663997,1.3407267568,-0.0834825334,0.4425925926,0.1030734819,0.2224908815,1.69756931,0.4649323479,0.3919753086,0.0698377068,0.0781728279,1.5854187012,0.5455218331,1,1,5,-0.7996889327,-0.7996889327,-0.79936463358
4,0.0743386243,0.0890430761,0.4152760441,2.0521273163,0.6633665974,0.3013227513,0.09827891,0.4887125774,3.1736074841,-1.0125391783,0.6243386243,0.0612478143,0.6500904159,2.5812680998,-0.6383923197,0.3288359788,0.0699894212,0.8224975646,1.7167857849,0.0741743124,1,1,5,-0.7517813631,-0.7517813631,-0.751164965
5,0.3356261023,0.1826490909,0.0262565028,2.0628719943,-0.3205064144,0.0986772487,0.1170472742,0.4968917917,2.3434124133,0.887191733,0.565696649,0.1057233538,-0.4381835172,2.8978854334,0.5946948255,0.4014991182,0.0963946852,-0.1767406753,2.8672267153,-0.7935248377,1,1,5,-0.7816703334,-0.7816703334,-0.7816703334
6,0.1574074074,0.1472193105,0.1883661594,1.7471989665,0.720140029,0.3049382716,0.1082484455,0.0466939601,1.8014870534,-0.6656644516,0.537654321,0.0671677556,-0.0661152369,2.9036876255,0.0976487968,0.4654320988,0.0445814076,0.5412792652,2.9269872784,0.2671555827,1,1,5,-0.737683458135,-0.7377964638,-0.73774623906
7,0.4449330916,0.1347591372,0.7054272161,1.5551614686,0.3318471121,0.1631598032,0.0990267796,0.286756743,1.6153728458,-0.1863740733,0.3919071052,0.0676838244,0.5638046714,1.6192722416,-0.1391934977,0.194704678,0.0403584874,0.2249934784,3.4046845782,0.9782576168,1,1,8,-0.8307135604900001,-0.8201250117400001,-0.8160555260600001
8,0.3114478114,0.0934305517,0.3764340969,2.511729634,0.5274579327,0.203030303,0.1058824863,0.2450863882,2.6701099217,0.6445949454,0.4855218855,0.0691277853,0.1858594138,1.832174198,0.1864951927,0.2107744108,0.0288228075,-0.2707835235,2.8749559028,0.9067626291,1,1,8,-0.867486659555,-0.909953838135,-0.908781593595
9,0.3661523662,0.1382969445,0.5302525286,2.8516696445,1.0744818258,0.1986087986,0.1073555233,0.3455212881,2.1385971899,-0.6818141495,0.4352388352,0.058048558,0.139921154,2.0848776985,-0.6081100261,0.2272764273,0.0297556681,0.5761015866,1.4554896272,0.3627373674,1,1,8,-0.8451116836000001,-0.86560129819,-0.866006241915
10,0.3961712362,0.0907827683,0.6375564576,2.2931945276,0.806955265,0.1990572391,0.0653281474,-0.1125327868,4.943826384,1.7494207988,0.4047715248,0.0926730124,0.6361036848,1.3428218485,-0.0818896246,0.2235882636,0.0432463485,0.3990772738,2.0195307519,0.5450031171,1,1,8,-0.78233941719,-0.8456695959699999,-0.847007191905
11,0.2188552189,0.1184687683,0.2776081882,2.5176296648,0.4020265931,0.1144781145,0.068176622,-0.3842351002,3.7546579417,0.9802613973,0.6666666667,0.1039962641,0.3428571429,1.5555357779,0.1814288686,0.2255892256,0.0624486094,-0.0148275862,2.1720186587,-0.0730378958,1,1,8,-0.855200685915,-0.84334081333,-0.8425687089249999
12,0.1374859708,0.0517811719,0.544301223,1.6513895694,-0.5253622691,0.2676767677,0.0398922411,-0.3854047891,3.6574121283,1.2468152659,0.5948372615,0.0494002494,0.5115091543,2.9534146656,0.466610412,0.2191358025,0.0195886753,-0.0947553989,1.6970220757,0.3425772424,1,1,8,-0.78064898147,-0.83954993176,-0.8429114419399999
13,0.5158663185,0.1580766863,0.9368587861,1.4526571337,-0.0750627774,0.1375464541,0.0614917982,0.7350813356,1.3597664283,0.0787518756,0.3465872274,0.1011979585,0.9555105775,1.8053099868,0.1199848084,0.1639152112,0.0386151815,0.5266845518,1.6511167118,0.0748189697,1,1,10,-0.81292372814,-0.8435807430300001,-0.843804211205
