Instance,INF_avg,INF_sd,INF_r1,INF_kr,INF_sk,SUP_avg,SUP_sd,SUP_r1,SUP_kr,SUP_sk,INC_avg,INC_sd,INC_r1,INC_kr,INC_sk,IND_avg,IND_sd,IND_r1,IND_kr,IND_sk,class,type,vertices,IBEA_HV,SPEA2_HV,MOEAD_HV
334,0.3129858237,0.15958567,0.9764727232,2.0640617468,-0.5465310168,0.1481257953,0.049340153,0.5830815605,1.959006433,-0.3139403766,0.538888381,0.117969376,1.0540175669,2.510653302,0.8527630844,0.2118574599,0.0381422605,0.8472182927,3.5839707047,-0.726296866,1,0,200,-0.48343934834,-0.493381760095,-0.501891740215
335,0.0647946704,0.0945714692,0.1470243703,6.5916562811,2.2966557675,0.1529626752,0.0372372572,0.1779644082,1.6346760889,-0.3887428756,0.7822426545,0.0897986622,0.7049973184,4.7007394298,-1.4206799943,0.1859017526,0.0303360011,0.070008197,4.2203925637,1.2315786443,1,0,200,-0.483065234975,-0.490849905095,-0.5027036072450001
336,0.3540666002,0.1089276828,0.5998250851,2.7583143855,0.0711662796,0.1156537422,0.0419072637,0.4410701931,1.8380483038,0.6509202905,0.5302796576,0.0833057293,0.2698685545,2.3596778849,-0.469511223,0.232730481,0.0247021864,0.3143882757,2.587617491,-0.1090665043,1,0,200,-0.477245880125,-0.486980902015,-0.49671534115
337,0.3608527275,0.1162661049,1.0644087968,2.7808082917,-0.8966179345,0.3076115243,0.0947906686,1.0148200811,3.599216766,1.4452100562,0.3315357482,0.0529537335,0.5290804525,1.9526015135,-0.2796706443,0.1900365067,0.0097029822,-0.3594692353,4.049017696,-1.3646244187,2,1,5,-0.6896647138,-0.6896647138,-0.6896647138
338,0.3563411897,0.1255504294,0.3587153221,1.8266914903,-0.2176233044,0.2138047138,0.1279184358,0.4983580628,1.9097135246,0.632928942,0.4298540965,0.0550015456,-0.0438866257,3.3938331744,1.0631011365,0.1885521886,0.038610589,-0.0022766983,3.6055250546,1.0226799677,2,1,5,-0.8034619329750001,-0.80370399,-0.80321987595
339,0.4511668408,0.1393908671,0.6985035768,1.6461631726,0.6842326252,0.2475898559,0.1371991105,0.7454367518,1.952663548,-0.7280902611,0.3012433033,0.0447782934,-0.0374266826,1.9555063644,0.5188092753,0.2222497554,0.0305880234,0.0967433825,2.1834442635,-0.2041374769,2,1,5,-0.7901391529,-0.7901391529,-0.7901391529
340,0.5802299552,0.0625999902,0.0102845546,2.0150414388,-0.5381886741,0.0648351648,0.0424915442,-0.3907547972,2.1818783107,-0.1391503591,0.3549348799,0.050006903,0.2231801295,1.8001410599,-0.3407840501,0.2592897843,0.0581569545,-0.1996555399,3.0779246768,0.1039003211,2,1,5,-0.76883826248,-0.7702902218,-0.76883826248
341,0.5087889569,0.0596089765,0.38295978,2.5472901843,0.9166470878,0.1803745169,0.0770269835,0.2225627593,3.6423199536,-1.1592301342,0.3108365262,0.0333253515,-0.4847625555,2.1577506825,0.4127737001,0.2028247168,0.0738525934,0.2896844432,3.5883360989,1.2349058746,2,1,5,-0.7327840411,-0.7327840411,-0.7327840411
342,0.376969697,0.1367851323,0.1212858245,1.4520127256,-0.0217366166,0.3468013468,0.1130240392,-0.0011378737,1.9078052276,0.2618056379,0.2762289562,0.0515573428,0.7425617741,1.8582694954,0.3743900584,0.1572390572,0.0334538514,-0.1343000545,1.3678855148,0.2411879584,2,1,5,-0.7976365188,-0.7976365188,-0.7976365188
343,0.3968,0.0450528578,-0.0307450824,2.5255132961,0.2099420575,0.196,0.0407921561,0.1444960934,3.0942122781,-0.3790321458,0.4072,0.0358351782,-0.3269460522,2.626551578,-0.6421625925,0.0968,0.0156767344,0.2626800661,2.5599212646,0.1017630626,2,1,8,-0.788549378935,-0.80850836081,-0.8081775020649999
344,0.31,0.0545527268,0.3681318681,2.5066120361,-0.2143531419,0.1968,0.0422108991,0.3355153484,2.0335860281,-0.0923064017,0.4932,0.0567605497,0.4804122537,2.1951741566,0.2668487884,0.1004,0.0198957282,-0.07718097,2.2667793557,0.0666530799,2,1,8,-0.696843095555,-0.761031964955,-0.75989375603
345,0.2568,0.0435173529,0.2597992282,2.1339167679,0.0452954688,0.2624,0.0373395233,-0.106265609,2.8423755083,-0.6817552212,0.4808,0.0437191034,0.090336971,3.0650616961,0.6008910258,0.0956,0.0219235034,0.2609983827,1.5664258574,0.431763975,2,1,8,-0.775017804495,-0.82304752376,-0.8209172849099999
346,0.49,0.0787908624,0.7796833773,1.8974103916,0.0996046737,0.248,0.0437264222,0.4779558069,2.8310341206,-0.1090844902,0.262,0.0585832741,0.8219450899,2.1042675273,-0.21844465,0.0828,0.0199037685,0.4940534858,2.4481014508,0.1890031022,2,1,8,-0.76905155328,-0.7560671508150001,-0.757302572595
347,0.4752,0.0672975482,0.3811295854,2.4719596643,0.1426815678,0.1832,0.052514379,0.0650006722,2.6545769456,0.5732050736,0.3416,0.0484710223,0.1938778695,2.9120598801,0.2943331846,0.0964,0.0218869824,0.3540103519,2.0899226643,0.5551199137,2,1,8,-0.7675522446099999,-0.830507954035,-0.830190767495
