Instance,INF_avg,INF_sd,INF_r1,INF_kr,INF_sk,SUP_avg,SUP_sd,SUP_r1,SUP_kr,SUP_sk,INC_avg,INC_sd,INC_r1,INC_kr,INC_sk,IND_avg,IND_sd,IND_r1,IND_kr,IND_sk,class,type,vertices,IBEA_HV,SPEA2_HV,MOEAD_HV
1,0.2163299663,0.1175320517,-0.033256324,2.6898483769,-1.2120863039,0.1218935386,0.0447338349,-0.546568399,2.5490390393,1.0370595473,0.6617764951,0.0948387185,0.1291168783,2.7535042001,0.8496083859,0.3872053872,0.0701040669,-0.2042780635,5.3966694937,1.9171980694,1,1,5,-0.7822976916,-0.7822976916,-0.78197507498
2,0.2351851852,0.2307321204,0.9494286819,1.7776233105,0.5078899746,0.135361552,0.1188187754,0.8228902028,1.4209153226,0.1743092862,0.6294532628,0.1344932771,0.6500650714,2.0895774028,-0.8759061575,0.4195767196,0.0555467365,0.158807354,4.3529757392,1.3151592044,1,1,5,-0.7430794881,-0.7430794881,-0.7430461820400001
3,0.449382716,0.079627237,0.0628348214,1.6206545858,0.3402010389,0.0864197531,0.1144891172,-0.1668965517,2.8044889129,1.0632812986,0.4641975309,0.1363624817,-0.1415353122,1.7274743349,-0.3789440439,0.5234567901,0.1313060326,-0.2894940999,2.7712514179,0.6698847369,1,1,5,-0.7996889327,-0.7996889327,-0.79936463358
4,0.4084656085,0.1408804057,0.1868366555,2.3513587264,-0.3555829748,0.1137566138,0.1073304909,0.6017322835,3.3717285101,0.9253704312,0.4777777778,0.0681421092,0.0777279522,1.4799772652,0.3107012209,0.3910934744,0.100740364,0.0774949528,3.1629477967,0.362221277,1,1,5,-0.7517813631,-0.7517813631,-0.751164965
5,0.3165784832,0.1012708948,-0.0507370992,4.225017543,-1.2742975309,0.1472663139,0.0528254762,0.3861932681,2.2172282714,0.7157091066,0.5361552028,0.0718789555,-0.1495818721,4.5155487417,1.4102957573,0.4007936508,0.0440696594,-0.2460414129,1.6535719503,-0.5655801581,1,1,5,-0.7816703334,-0.7816703334,-0.7816703334
6,0.3419753086,0.1397899441,-0.192347297,1.603277887,0.6927227858,0.2172839506,0.0780174633,-0.3095409084,1.8772093562,0.154918959,0.4407407407,0.0923329694,0.1563387691,1.7449029125,0.212325031,0.4037037037,0.0727662322,0.2128975265,4.4180867272,1.371857338,1,1,5,-0.737683458135,-0.7377964638,-0.73774623906
7,0.3367003367,0.1004067276,0.8266973618,2.2759337453,0.4453370217,0.2395493395,0.1257252566,0.3817270553,1.8418020672,0.0243549116,0.4237503238,0.0670399444,0.0225157204,5.4555990531,1.8387719161,0.1824397824,0.0734423995,0.196113578,1.9506831785,0.6467294459,1,1,8,-0.8307135604900001,-0.8201250117400001,-0.8160555260600001
8,0.545991046,0.0829984705,0.3663946295,3.5597450324,0.8292571033,0.1658526659,0.0561152761,0.5278518708,1.9378430478,0.4888127751,0.2881562882,0.071708436,0.3664931597,2.8464336127,-1.0948513648,0.221041921,0.0415922954,0.3022201365,1.9958564003,-0.3802099769,1,1,8,-0.867486659555,-0.909953838135,-0.908781593595
9,0.5004070004,0.0742666792,0.6513853031,1.595414895,0.3697987008,0.1097028897,0.0631054739,0.5276933447,1.9411489242,-0.1338884905,0.3898901099,0.0756169437,0.574613812,2.0585479346,0.1299572859,0.2401058201,0.0472193249,0.005453712,2.159145833,0.5729452742,1,1,8,-0.8451116836000001,-0.86560129819,-0.866006241915
10,0.3865905699,0.1963561003,0.6307534698,1.5645369531,0.1639243844,0.1839037506,0.0866337304,0.2846830674,1.8985163274,0.3273334582,0.4295056795,0.1200349695,0.6802549752,1.4356203825,-0.2942201582,0.2460107793,0.0355655323,0.3193415318,2.0551494752,-0.2899851253,1,1,8,-0.78233941719,-0.8456695959699999,-0.847007191905
11,0.502979243,0.0800662257,0.7229884281,1.5795821057,0.4613395254,0.0764428164,0.03868687,-0.0715734889,2.2254938574,-0.630005423,0.4205779406,0.0817667711,0.7027036389,1.7838444119,-0.5961661455,0.2337484737,0.0614373163,0.2638288864,2.3701844366,0.3904837684,1,1,8,-0.855200685915,-0.84334081333,-0.8425687089249999
12,0.4698440448,0.1152891219,0.8739347248,2.381073853,-0.4485833444,0.1618973619,0.0655674278,0.2925863175,4.4233707655,-1.4131766157,0.3682585933,0.073351617,0.7575683561,2.4995859927,0.4611233451,0.2262672513,0.0642326489,0.1668542967,3.6124638069,1.0408745147,1,1,8,-0.78064898147,-0.83954993176,-0.8429114419399999
13,0.4624301002,0.1299296782,0.7866139755,1.7808652589,-0.518583454,0.147297276,0.0725594158,0.2917128259,3.0308430428,1.073958282,0.3902726238,0.0797989278,0.9926616656,2.5730743507,0.7712395257,0.1312646046,0.0258199093,0.0749584638,4.4837196951,-1.6031971939,1,1,10,-0.81292372814,-0.8435807430300001,-0.843804211205
14,0.3447187211,0.1456050996,0.8017030764,1.5617139932,0.1053064074,0.2617127547,0.112317663,0.7883774614,1.4733487239,0.2350076164,0.3935685242,0.0464001496,0.4598488268,2.0306090044,-0.0759167396,0.1520862005,0.0320810858,0.0569105886,1.8816708771,0.4282089616,1,1,10,-0.8995262120699999,-0.870252273205,-0.87448808933
15,0.2788275217,0.1039509701,0.5288650633,2.1016420029,0.0473770414,0.2451857666,0.0662857582,0.4384913761,2.0374564839,0.3321635386,0.4759867117,0.0463724254,0.4184065115,1.9888704208,-0.3479431632,0.109883767,0.0157045913,-0.2743756496,2.7014600415,0.8256843283,1,1,10,-0.8341680580349999,-0.883145719675,-0.8937313512999999
16,0.5594379467,0.1165632335,0.6865923487,2.2607111725,0.737532597,0.1209532546,0.0807293823,0.7678270995,1.6611600047,-0.3744900352,0.3196087987,0.051132413,0.2286695733,3.0954331939,-0.6533792365,0.1941042694,0.0963868857,0.7266964378,1.9439357876,0.364616428,1,1,10,-0.91009308044,-0.89481076328,-0.90014748544
17,0.5090184612,0.1101766733,0.6469940529,1.9604936215,0.4493177509,0.1750219776,0.1004980556,0.6539054052,1.3315627086,-0.070199666,0.3159595612,0.0428295609,0.240829603,3.3215510761,0.8103646763,0.1684245563,0.0672193507,0.503657227,3.1238927339,1.3156096608,1,1,10,-0.922143150785,-0.94980149664,-0.95763748021
18,0.4016115278,0.1197848414,0.294754788,3.3629202275,0.9451550697,0.1400439948,0.0542028357,0.0721680523,1.6058800749,0.202720869,0.4583444774,0.0914737322,0.4984554189,2.8124427162,-0.6852725987,0.13832248,0.0441365368,0.1767933155,2.1776071106,0.397450753,1,1,10,-0.8746622492249999,-0.8681950274349999,-0.87228294636
19,0.6921580486,0.0628619802,0.4642188539,2.1878374898,0.25224865,0.069512033,0.021674194,0.5544522443,2.7250653201,0.698101089,0.2383299184,0.0461920991,0.3327916535,2.312552715,-0.3371251441,0.0825363552,0.0080102609,0.2620944884,2.5299449344,0.4661113511,1,1,20,-0.74886535544,-0.75699315611,-0.7864238003849999
20,0.3170657214,0.1070034706,0.7948048212,3.6391763499,1.1882438896,0.2220544005,0.0679622434,0.6570585038,2.9141843883,-0.085749712,0.4608798781,0.0574860483,0.7639423306,3.0781460467,-0.7312366021,0.0676453042,0.0090580342,0.1210897969,2.4630801767,0.2286314841,1,1,20,-0.7693178964999999,-0.7837758787,-0.814909627325
21,0.4403571429,0.0513781192,0.5729306557,3.1916928873,1.069746551,0.1714285714,0.040804862,0.4892266903,2.9078914017,-0.3600724399,0.3882142857,0.0239425297,0.5813891913,2.4119298409,0.205285114,0.0578479853,0.0102509347,0.5564726004,3.0533054724,-0.5981527491,1,1,20,-0.74889904875,-0.7619802822899999,-0.79402493736
22,0.506200615,0.1131960222,0.7295195565,1.7641575826,0.2904473247,0.1294543214,0.0634914157,0.8410021484,1.5916622944,0.3165946292,0.3643450635,0.0612091388,0.2923634969,3.1429361625,-0.7684782648,0.0662542766,0.0083636749,-0.0648759638,1.7899091804,0.0279498894,1,1,20,-0.77490415751,-0.79991707355,-0.82360042296
