Instance,INF_avg,INF_sd,INF_r1,INF_kr,INF_sk,SUP_avg,SUP_sd,SUP_r1,SUP_kr,SUP_sk,INC_avg,INC_sd,INC_r1,INC_kr,INC_sk,IND_avg,IND_sd,IND_r1,IND_kr,IND_sk,class,type,vertices,IBEA_HV,SPEA2_HV,MOEAD_HV
1,0.1906766073,0.1538730905,0.502301182,1.7115008057,-0.010614392,0.215007215,0.0671560049,0.243513614,3.0457854791,0.7035683619,0.5943161776,0.1082984508,0.5774591557,2.0845221029,0.174920321,0.3858826359,0.0680424443,-0.0989606828,3.9424952784,-1.3165866915,1,1,5,-0.7822976916,-0.7822976916,-0.78197507498
2,0.362962963,0.1005471997,-0.1784671675,3.8074379245,1.1631412995,0.1111111111,0.1087716678,0.0901639344,2.5945179584,0.8216476079,0.5259259259,0.0780858098,0.0132969882,2.39206158,-0.0655713672,0.4487654321,0.0609581575,0.1497298433,2.6401750281,-0.0983685268,1,1,5,-0.7430794881,-0.7430794881,-0.7430461820400001
3,0.2592592593,0.1717336758,0.7560553633,1.6314223905,-0.3636221422,0.246031746,0.2059502995,0.9653138604,2.5188212059,0.9447226119,0.4947089947,0.1058696974,0.5203894274,1.8337032124,-0.0486854263,0.4162257496,0.0501755144,0.0397180519,2.5417963477,-0.4419872738,1,1,5,-0.7996889327,-0.7996889327,-0.79936463358
4,0.5154320988,0.0993040867,-0.3480464982,1.7153186506,-0.5325092066,0.0895061728,0.1062015465,-0.0287977867,1.4019528397,0.4855106196,0.3950617284,0.0643871842,0.1352138308,4.5709775087,1.427344402,0.4956790123,0.0856580186,-0.6949847056,1.2146546373,0.1956290268,1,1,5,-0.7517813631,-0.7517813631,-0.751164965
5,0.4314814815,0.1900111902,0.5054064368,1.8257975115,-0.685846161,0.1358024691,0.1259017164,0.072392638,1.8228550296,0.4733187492,0.4327160494,0.1332418525,0.5140869924,2.0798261532,0.3137936084,0.4240740741,0.0744435231,-0.9046928791,3.9603929762,1.0631997007,1,1,5,-0.7816703334,-0.7816703334,-0.7816703334
6,0.4314814815,0.1524603886,0.1917195222,1.2346177786,-0.0817636084,0.1327160494,0.1139887982,0.3225010284,1.8465140479,0.2558770658,0.4358024691,0.0672867821,0.2070779051,3.2850266724,0.8229448496,0.4209876543,0.0741100736,-0.0702707143,4.2210576978,1.2002087609,1,1,5,-0.737683458135,-0.7377964638,-0.73774623906
7,0.5343915344,0.0652648452,0.4513396394,2.8641180418,0.2850587195,0.1813756614,0.0480847306,0.3335148891,2.466820568,0.8753588051,0.2842328042,0.0410865554,0.312939783,2.6291737265,-0.6437225909,0.1938624339,0.0503054136,0.0799417385,2.047292561,0.292529324,1,1,8,-0.8307135604900001,-0.8201250117400001,-0.8160555260600001
8,0.3437710438,0.1057678606,0.3527164367,1.9560056295,-0.8311817479,0.141694725,0.0652065694,0.3616127687,2.5630611191,0.7262856362,0.5145342312,0.0544027823,0.0933250394,3.3412681252,1.1162474859,0.2038159371,0.0306657224,-0.0284073008,2.9610280458,-0.649122536,1,1,8,-0.867486659555,-0.909953838135,-0.908781593595
9,0.3253647587,0.117121825,0.1114229351,3.4599774293,-1.1114517504,0.1696969697,0.072460228,0.2134529148,3.3125756288,0.9243033612,0.5049382716,0.0646980792,0.2818896308,1.9596622162,-0.20159117,0.1664983165,0.0438693535,0.7396773663,2.3423307689,0.3390110207,1,1,8,-0.8451116836000001,-0.86560129819,-0.866006241915
10,0.5742877493,0.0902835023,0.7303387654,2.1501084102,-0.6220869609,0.0833536834,0.0544867909,0.0065251452,1.7214722986,-0.3922612288,0.3423585674,0.067296265,0.161218365,2.090094501,0.5895832544,0.2574582825,0.0601831476,0.0342293833,2.2472408898,0.7111305854,1,1,8,-0.78233941719,-0.8456695959699999,-0.847007191905
11,0.5746967847,0.1146961284,0.3154986208,2.3586955898,-0.4443282768,0.1322669923,0.0497989758,0.0656291923,5.7758227123,-1.8636587377,0.293036223,0.0920031841,0.2978221381,2.6704879826,1.0208048218,0.2176617827,0.0714296234,-0.0519440126,3.2478495905,0.7616267607,1,1,8,-0.855200685915,-0.84334081333,-0.8425687089249999
12,0.2410890514,0.0392383947,0.7109120876,1.8631315967,-0.2957056709,0.2850690816,0.0478357901,0.212653093,1.7912192118,0.1582739258,0.4738418669,0.0489012087,0.2743171245,1.7664583112,0.2430241824,0.2253454081,0.0207150364,0.5929652871,2.2385807218,0.6440863316,1,1,8,-0.78064898147,-0.83954993176,-0.8429114419399999
13,0.5377374826,0.1051487358,0.7198147691,1.796227726,0.2249410827,0.1580961837,0.0392137486,0.4370936164,1.8277108579,0.1376030332,0.3041663337,0.078424067,0.6720039767,1.8336340503,0.012362741,0.143884059,0.029778898,0.3929425467,2.4219892157,0.7822157731,1,1,10,-0.81292372814,-0.8435807430300001,-0.843804211205
14,0.6195901132,0.084038016,0.3952796889,3.1258987092,0.6304788443,0.1038309319,0.0440000237,0.1264582579,3.80937155,-1.1769891651,0.2765789549,0.0602296167,0.4127921005,1.6057740774,0.2862415232,0.2027750893,0.0244439084,-0.0992037861,2.274593302,-0.2557226386,1,1,10,-0.8995262120699999,-0.870252273205,-0.87448808933
15,0.4980320133,0.1053917154,0.4088077347,2.4331539245,0.6119418755,0.1955463602,0.1056788299,0.441918895,1.9273512073,0.333547659,0.3064216265,0.0441702496,0.6532999497,2.6612850541,0.8093662091,0.1527865922,0.0552351533,0.3965798699,2.5852503477,0.6774020849,1,1,10,-0.8341680580349999,-0.883145719675,-0.8937313512999999
