Instance,INF_avg,INF_sd,INF_r1,INF_kr,INF_sk,SUP_avg,SUP_sd,SUP_r1,SUP_kr,SUP_sk,INC_avg,INC_sd,INC_r1,INC_kr,INC_sk,IND_avg,IND_sd,IND_r1,IND_kr,IND_sk,class,type,vertices,IBEA_HV,SPEA2_HV,MOEAD_HV
1,0.2848765432,0.1667649459,0.6289465288,2.1389673088,-0.8244666899,0.1647673314,0.129979196,0.5675658356,1.3891726651,-0.2195314508,0.5503561254,0.1226503999,0.1703262131,2.0182175728,0.2705939755,0.4470797721,0.1380724047,0.5117205786,1.65574856,-0.1638293102,1,1,5,-0.7822976916,-0.7822976916,-0.78197507498
2,0.364021164,0.194948955,0.5668697649,1.8435062901,-0.1618349236,0.0930335097,0.1002696302,0.1348127664,3.9451199322,1.3054393765,0.5429453263,0.1844848604,0.6238700829,2.1755351131,0.77953698,0.4194885362,0.0770083155,-0.1385253484,2.4368603505,0.9469159809,1,1,5,-0.7430794881,-0.7430794881,-0.7430461820400001
3,0.2253968254,0.1755386197,0.3209093972,1.6787317088,0.6789537157,0.2306878307,0.1162282251,0.5004663797,1.6971998286,0.2443979304,0.5439153439,0.0888755029,-0.4786147831,1.5269191522,-0.2377346954,0.3595238095,0.0640058576,-0.1216261808,1.515762653,-0.2038394089,1,1,5,-0.7996889327,-0.7996889327,-0.79936463358
4,0.3194003527,0.1235481521,0.3483180678,2.2768364342,-0.7279457701,0.1884479718,0.0544486749,0.2851731553,1.5121460535,-0.2146268664,0.4921516755,0.1295137396,0.3245102459,3.2957228616,1.1015869548,0.3528218695,0.0593054326,-0.8233036367,1.7601859271,0.2624606391,1,1,5,-0.7517813631,-0.7517813631,-0.751164965
5,0.3102292769,0.1631262686,0.4408247986,2.2852765668,-0.0581413024,0.1924162257,0.1593563974,0.0429002535,1.8511021711,0.4642601867,0.4973544974,0.0922062993,-0.0934928302,2.1438486371,-0.1568612029,0.3798059965,0.0971048034,0.2009023795,3.383602959,0.958136231,1,1,5,-0.7816703334,-0.7816703334,-0.7816703334
6,0.4679012346,0.1370064475,0.4163235093,1.7143929157,-0.7542150224,0.1851851852,0.1341794143,0.4671374253,1.983537415,0.1156681319,0.3469135802,0.0772517978,-0.5453666071,1.9634295711,-0.5130550142,0.4024691358,0.0555624138,-0.3777578513,1.9272430364,0.0583021364,1,1,5,-0.737683458135,-0.7377964638,-0.73774623906
7,0.4475783476,0.0786242202,-0.4526388622,2.3584249166,0.293870397,0.1732193732,0.0713571425,0.0721416005,1.3721609892,0.3518286413,0.3792022792,0.0370282698,-0.0035651231,2.9509391025,-0.749085314,0.2367521368,0.0429056424,0.4599511741,1.9863397581,0.1251353762,1,1,8,-0.8307135604900001,-0.8201250117400001,-0.8160555260600001
8,0.4656084656,0.0571622073,0.2096897945,3.4259324588,-1.2426874805,0.131298948,0.0399954409,0.3287249464,2.9468503713,-0.5368414843,0.4030925864,0.0429777162,-0.2452413703,1.9035806993,0.0518065133,0.2393994894,0.0513774167,0.323744248,3.1433166689,0.455937044,1,1,8,-0.867486659555,-0.909953838135,-0.908781593595
9,0.3449901312,0.0772964465,0.25793983,2.4702723242,1.0068774808,0.1703355393,0.0702549739,-0.3370415787,2.2473559396,0.25525887,0.4846743295,0.05389106,0.2920555638,2.0375832814,0.4808522727,0.1498897016,0.0490802548,0.0011647041,2.1026090063,0.5229796967,1,1,8,-0.8451116836000001,-0.86560129819,-0.866006241915
10,0.434494369,0.1063378165,0.1710936199,1.9539281153,-0.4244697846,0.1251712528,0.0591138034,0.2359536843,1.9056710182,0.7030772278,0.4403343783,0.062094546,0.180408185,1.7510028699,0.0433888881,0.1827121793,0.0396976441,0.2665851761,2.8887026408,1.2258201038,1,1,8,-0.78233941719,-0.8456695959699999,-0.847007191905
