Instance,INF_avg,INF_sd,INF_r1,INF_kr,INF_sk,SUP_avg,SUP_sd,SUP_r1,SUP_kr,SUP_sk,INC_avg,INC_sd,INC_r1,INC_kr,INC_sk,IND_avg,IND_sd,IND_r1,IND_kr,IND_sk
instances/A1/asymmetric/5.2.in,0.2740740741,0.0797802194,-0.0354745925,5.2107609988,-1.7705090002,0.1574074074,0.0936605083,0.1639172100,5.1374537623,1.7707266782,0.5685185185,0.0346449758,0.1097518350,2.1747428571,-0.8161394724,0.4000000000,0.0598351645,-0.2500000000,3.2559453032,-1.0661473726
