Instance,INF_avg,INF_sd,INF_r1,INF_kr,INF_sk,SUP_avg,SUP_sd,SUP_r1,SUP_kr,SUP_sk,INC_avg,INC_sd,INC_r1,INC_kr,INC_sk,IND_avg,IND_sd,IND_r1,IND_kr,IND_sk
instances/A1/asymmetric/20.1.in,0.5864504060,0.0504273358,0.6578638032,1.4632762557,-0.1005573003,0.0373786909,0.0292284858,0.0969318701,2.4485554448,0.8766756721,0.3761709031,0.0282577183,0.4956728018,1.7636590502,0.4141605867,0.0708074066,0.0071327002,-1.0801732955,2.6032070509,0.9609124588
