Instance,INF_avg,INF_sd,INF_r1,INF_kr,INF_sk,SUP_avg,SUP_sd,SUP_r1,SUP_kr,SUP_sk,INC_avg,INC_sd,INC_r1,INC_kr,INC_sk,IND_avg,IND_sd,IND_r1,IND_kr,IND_sk,class,type,vertices,IBEA_IGD,SPEA2_IGD,MOEAD_IGD
1,0.2716049383,0.0611079934,-0.1408450704,7.125,2.4748737342,0.1604938272,0.0582344514,0.3840625,1.982609519,0.2227186557,0.5679012346,0.0706513774,-0.1856746962,2.0751850125,-0.1784090345,0.3734567901,0.0455704415,0.2049830125,1.2575961619,0.3249727489,1,1,5,0.0,0.0,0.000663
2,0.2302469136,0.2239915843,0.8077585358,1.5120785679,0.2223076324,0.2702821869,0.1537176414,0.5970464995,1.6824515143,-0.475425632,0.4994708995,0.1043790771,0.5434558794,1.6720608839,0.0558265233,0.4189594356,0.0832643911,-0.5378747589,2.9000103754,0.9153002192,1,1,5,0.0008699999999999,0.0008699999999999,0.001333
3,0.4864197531,0.0891628152,0.4845114345,1.7454387632,-0.1353616601,0.1141975309,0.0948289599,-0.3650905009,1.5425793594,0.0726796145,0.399382716,0.081668323,-0.4991525693,4.2465743792,1.4316428607,0.4777777778,0.1375864861,-0.4598046582,3.6942533081,1.2236484317,1,1,5,0.0072999999999999,0.0072999999999999,0.007845
4,0.2925044092,0.1883884375,0.8941048016,1.8237251116,0.7674942593,0.0956790123,0.0586933379,0.5265012323,1.9501694531,-0.5998123958,0.6118165785,0.1435669435,0.8710649516,1.5886115969,-0.5586851709,0.3628747795,0.1145864758,0.7942126857,2.7245155005,0.5196201326,1,1,5,0.0,0.0,0.0025075
5,0.3938271605,0.1061692506,-0.2565239751,2.3749371228,0.2682626257,0.2160493827,0.0986689343,0.0784111426,3.1430658584,-0.9177876152,0.3901234568,0.0775471792,-0.6050403384,3.0101255011,-0.8134633572,0.4611111111,0.0798231928,-0.5156075808,1.8357198557,0.220931407,1,1,5,0.0,0.0,0.0
6,0.437037037,0.1546712075,0.285750701,3.9877325141,-1.2491284995,0.1598765432,0.1192620709,-0.6317186205,1.7508438935,0.1418874885,0.4030864198,0.1809726637,0.4224952342,3.0155546944,0.9442209256,0.4203703704,0.0751769746,-0.1185296324,4.0991345791,-0.6392084534,1,1,5,0.0078894999999999,0.0074799999999999,0.0076619999999999
7,0.5603196803,0.1203667107,0.5808745212,2.1295105687,0.3096871013,0.1427794428,0.0910437959,0.3612743388,2.0966755023,-0.3343440652,0.2969008769,0.0653325062,0.4688647344,2.0876460647,0.2450727095,0.2162783513,0.0789465729,0.2037049377,2.3369246443,0.5175751323,1,1,8,0.0137235,0.0299435,0.0300709999999999
8,0.2163860831,0.1258644926,1.0966201723,2.4588028391,0.9572020488,0.3084175084,0.1299172549,0.9677468579,1.7832250108,-0.6485378125,0.4751964085,0.0358577516,0.1004219739,2.4086511274,0.3456709834,0.264983165,0.0371874814,0.062177995,1.3333795607,-0.1892123044,1,1,8,0.0522455,0.0312579999999999,0.028308
9,0.3656565657,0.1044270544,0.264242141,1.8668926999,0.1127593233,0.1663299663,0.0644638273,0.2655502976,2.9677008852,0.604004357,0.468013468,0.0870459914,0.3159838864,1.8708037617,0.487051378,0.1986531987,0.0407588239,0.2058414357,2.2667187005,0.158982275,1,1,8,0.0401615,0.0240804999999999,0.0241185
10,0.2449494949,0.1177789617,0.2669559009,3.5974420524,0.9351534973,0.2564534231,0.0929371544,0.4534442461,2.1710987562,0.2263838348,0.4985970819,0.0851385194,0.3382993396,2.0113654447,0.1953055192,0.2233445567,0.0450963425,0.1318702382,2.3158760022,0.1438294578,1,1,8,0.0716785,0.032777,0.0269809999999999
11,0.1852413019,0.1351179286,0.7456065424,1.576156253,-0.2569718581,0.3724466891,0.1280955868,0.6904389565,1.6291034154,-0.3948860314,0.442312009,0.0504583273,-0.1328649824,1.3625789436,-0.2375645908,0.1678451178,0.0530252256,0.5111925257,2.1957628962,0.8977650218,1,1,8,0.0260994999999999,0.0406775,0.03625
12,0.1764870932,0.1188178018,0.705285608,1.3349994609,-0.3120900919,0.1374859708,0.0766327221,1.015520965,3.0252357489,1.0241144027,0.686026936,0.0974687867,0.373371732,2.7392125725,0.700037347,0.2382154882,0.0574244374,0.0383339288,2.1799490815,-0.2608024989,1,1,8,0.0653645,0.0251319999999999,0.020041
13,0.5745394649,0.1085638943,0.9328405674,2.5771399384,-0.8021276577,0.141313556,0.066122724,0.995356209,1.987672141,0.697968747,0.2841469791,0.0498432651,0.2347956959,2.7796342385,0.5866210743,0.1726949909,0.0399012965,0.3209043491,1.7351283194,0.2143112986,1,1,10,0.0553729999999999,0.0488355,0.0416295
14,0.3471165519,0.0683395122,-0.7997114658,1.9588794565,0.161436,0.2221520102,0.064948563,-0.8242144057,3.3868425751,0.620363026,0.4307314379,0.0471032711,0.3688589921,2.507951937,-0.6074212648,0.1418845705,0.0182034134,0.2885958922,2.3430384574,-0.1498288949,1,1,10,0.0332435,0.0551884999999999,0.0496765
15,0.4287857062,0.0864971065,0.070065899,2.4126080595,0.0704204416,0.1395181642,0.0366363341,-0.3637942239,2.4956766949,-0.3502122322,0.4316961296,0.0656494514,0.3036200279,2.0309284889,0.2877471559,0.137843757,0.0345423836,0.104804459,2.5174236742,0.378655854,1,1,10,0.063203,0.0423075,0.033353
16,0.5218913491,0.0873611484,0.897252333,2.2137410829,-0.7460807116,0.0827716272,0.0451144722,0.94068073,3.3350250606,0.8006479341,0.3953370237,0.0522615622,0.6130810835,1.8000728994,0.057433234,0.1359343737,0.0413326206,0.5551097011,2.3442433196,-0.8812952807,1,1,10,0.0427925,0.050071,0.0412575
17,0.3587999302,0.0662134885,0.3676491316,2.5212018541,0.3885488746,0.1841095413,0.045943684,0.3901513421,1.2870191787,-0.1832034314,0.4570905285,0.0344202437,0.2787312057,2.502975713,-0.55366324,0.1573783359,0.0287860944,0.0526479336,1.7218859922,0.2486848868,1,1,10,0.0482024999999999,0.041137,0.0322775
18,0.4241466957,0.0483009192,0.5280294238,2.1520619296,-0.2950117402,0.1600641491,0.0684377085,0.6268205762,1.952047003,0.5906720287,0.4157891552,0.0467035673,-0.0015530563,4.5278370876,-1.4029055395,0.185530138,0.0145402962,-0.0994411244,2.6906567294,-0.5087513615,1,1,10,0.0465094999999999,0.0569799999999999,0.0521655
19,0.3202,0.0504277701,0.1186547268,2.4536203761,0.0260396546,0.2152,0.0551992754,0.5327576657,4.6419835872,1.3915026946,0.4646,0.0425892005,0.2632929599,2.9488235629,-0.0690398487,0.0698,0.0105337553,0.5181920656,2.3782769657,-0.1783123339,1,1,20,0.0457685,0.046836,0.0328915
20,0.6400488082,0.0847609496,0.6811346131,2.2689976292,0.8577355574,0.0484035461,0.024917397,0.4340687579,2.3310792238,-0.4038977263,0.3115476456,0.0638018157,0.6741442559,2.1764804091,-0.8102441294,0.1132808108,0.0232835699,0.2320485501,2.1203803468,0.6522748722,1,1,20,0.0609195,0.0542075,0.0399075
21,0.6322172901,0.0804168045,0.8279893148,2.089979342,0.0007713072,0.0814340838,0.0315701063,0.7608971777,2.0646005931,-0.388426588,0.2863486261,0.0498036914,0.8274035393,2.2912337254,0.266594971,0.0634272432,0.0138723214,0.0327878812,3.4201603157,0.7905829367,1,1,20,0.053605,0.04952,0.0376375
22,0.4609394915,0.0238685218,-0.01418911,2.3766602028,-0.2189291691,0.1127207563,0.0416808848,0.7336276026,1.6519769603,0.5472031682,0.4263397522,0.045204419,0.608681523,1.9332150069,-0.508797184,0.0989021036,0.024527574,0.495122277,2.2848933547,0.390058192,1,1,20,0.0614185,0.0486535,0.0381055
23,0.6226562528,0.0880896051,0.6248074127,1.5750201464,-0.1403168262,0.063264146,0.0355259505,0.6164843093,2.0650983896,0.21605946,0.3140796013,0.059339334,0.4808373038,1.5882944349,0.4016555943,0.0774378444,0.0074068198,-0.4221703874,1.4221580817,-0.152825155,1,1,20,0.063417,0.055839,0.040537
24,0.2440080402,0.1465744604,0.9477003573,2.3680266346,0.9041320763,0.2548361809,0.1009805426,0.9585928963,2.0881532781,-0.7565111595,0.5011557789,0.0611863436,0.7648558543,2.7524539875,-0.3448470178,0.0680311558,0.009828945,0.1764750856,3.1353460929,-0.100583975,1,1,20,0.068004,0.055907,0.0394445
25,0.3932,0.0498373354,0.7730656897,2.1887228535,-0.2266598954,0.1574,0.0334400957,0.3361326282,2.3910978673,0.1004129731,0.4494,0.0365053421,0.7547705131,2.0579669179,0.2111878562,0.0696,0.014416657,0.2683831771,3.1975858139,-0.6409541188,1,1,50,0.0515355,0.0554309999999999,0.0427585
26,0.4296,0.0445851993,0.5100601779,2.4041780319,0.7315441451,0.1096,0.0194894843,0.2324272595,2.0857777034,-0.0086625679,0.4608,0.0385922272,0.467012311,2.0756868028,-0.0399280977,0.0648,0.0155228863,0.3194198822,1.8039912065,0.3260575691,1,1,50,0.0498334999999999,0.052097,0.04009
27,0.3192,0.1058931537,0.9235727809,2.1387357317,-0.6954563486,0.1914,0.0483222516,0.8403578607,2.026323212,0.2893186013,0.4894,0.0709551971,0.8357994088,2.0243359669,0.2858283481,0.0596,0.0119096599,0.535589373,3.6616014995,-0.3135846858,1,1,50,0.0542244999999999,0.0618279999999999,0.0448845
28,0.4308,0.0519553655,0.4617202271,2.063818722,-0.0191019459,0.124,0.0342052628,0.5109534094,2.0311768573,0.2175403737,0.4452,0.034335987,0.3515720923,2.9820237064,0.7793238012,0.0536,0.0091126286,0.0283461654,3.2735279049,0.1011110321,1,1,50,0.045764,0.04826,0.0343935
29,0.3522,0.0264983018,-0.3022831551,3.554146291,-0.2805487822,0.1534,0.0267477102,0.6223754893,2.4723726806,0.375107901,0.4944,0.0302430157,0.0825091214,2.3000722634,0.2856524782,0.0574,0.0144305232,0.0174655202,2.3244752612,-0.0443099706,1,1,50,0.0433395,0.0528094999999999,0.039564
30,0.5478,0.0789186923,0.5736756626,2.258759913,0.3131552211,0.1394,0.0444594197,0.7680856747,1.7648232423,-0.24609429,0.3128,0.0494990909,0.3788576494,1.9579113487,0.1962942617,0.051,0.0117473401,0.5161769071,2.2403906742,0.2590780746,1,1,50,0.0508094999999999,0.0519045,0.037777
31,0.3094,0.0655335029,0.725937105,3.1508585866,-0.7705453109,0.1602,0.0301821139,0.6220818814,3.4621680286,0.6993499496,0.5304,0.0482684162,0.4559925276,3.6430972984,0.5786543356,0.0752,0.0138910043,0.1959677624,3.3236496828,0.6190161664,1,1,100,0.0367414999999999,0.0373735,0.0287364999999999
32,0.5586,0.0504483895,0.3782976115,2.7129955226,0.4227398729,0.1064,0.0265902238,0.4636480931,2.5655952118,-0.3557014287,0.335,0.0461952378,0.4790276454,2.3840041494,-0.3685307875,0.062,0.011045361,0.0919693436,4.1901370599,-0.4229948791,1,1,100,0.0414785,0.0421315,0.0329825
33,0.5751768844,0.1722400953,0.9054586805,1.8888363043,0.6127751846,0.132801005,0.0750859717,0.9080432854,1.7652190826,-0.3667380063,0.2920221106,0.1001497054,0.8749309068,2.0124592428,-0.6847409121,0.0470080402,0.0119953736,0.3438804488,2.5347742874,0.6000442048,1,1,100,0.04111,0.0451695,0.035891
