Instance,INF_avg,INF_sd,INF_r1,INF_kr,INF_sk,SUP_avg,SUP_sd,SUP_r1,SUP_kr,SUP_sk,INC_avg,INC_sd,INC_r1,INC_kr,INC_sk,IND_avg,IND_sd,IND_r1,IND_kr,IND_sk,class,type,vertices,IBEA_IGD,SPEA2_IGD,MOEAD_IGD
1,0.4222783389,0.082248041,0.0477223042,3.6639866181,0.417315495,0.1359427609,0.0871242619,-0.6604553738,1.8673307146,-0.3682179967,0.4417789001,0.0875038047,-0.0526468685,1.9961318588,0.3899118436,0.4067620651,0.1550892417,0.2316631922,4.8473957115,1.6094735337,1,1,5,0.0,0.0,0.000663
2,0.4617283951,0.0488863947,-0.1408450704,7.125,2.4748737342,0.0740740741,0.0523782801,-0.0588235294,1.5,-0.7071067812,0.4641975309,0.0507225644,-0.3883235137,2.6391253566,1.0337993699,0.3777777778,0.0901150004,0.4316546763,2.1464572681,-0.9297429214,1,1,5,0.0008699999999999,0.0008699999999999,0.001333
3,0.3271604938,0.1898025189,0.7266338888,1.8103199049,0.0446612412,0.1487654321,0.1058565487,0.7469005141,2.0238094388,0.1040540955,0.5240740741,0.1046255325,0.2968905978,2.3361952814,0.4891180063,0.4191358025,0.0807675419,-0.1827113588,3.234332338,0.8760471246,1,1,5,0.0072999999999999,0.0072999999999999,0.007845
4,0.3288359788,0.1509527611,0.6248878221,1.8650573401,0.2971545145,0.1120811287,0.1014913415,0.6063162632,1.588414306,0.3309343852,0.5590828924,0.0905574615,0.3032598661,1.8923293082,-0.3878150578,0.3964726631,0.0830216824,-0.0485250002,4.1805616173,1.4543322732,1,1,5,0.0,0.0,0.0025075
5,0.2103174603,0.0617315444,0.4499518768,1.1852673998,-0.0865953459,0.2433862434,0.0975433813,0.4110636384,2.4439507391,-0.9268071055,0.5462962963,0.0697429964,0.5018701408,2.2129941514,-0.2055841317,0.3955026455,0.0677579284,0.6528681507,2.0759580886,0.2781249959,1,1,5,0.0,0.0,0.0
6,0.4154320988,0.1271395164,-0.0854424727,1.6355713624,-0.2090060104,0.2592592593,0.1354512855,0.2922155689,2.7894575945,-0.2485186221,0.325308642,0.0925967077,0.4350453919,1.9984614251,0.4850813951,0.4240740741,0.0778659113,0.4118125971,1.7204730657,0.2120523234,1,1,5,0.0078894999999999,0.0074799999999999,0.0076619999999999
7,0.3786949959,0.0830533012,0.2324606513,2.1394030667,0.0999591308,0.2089678393,0.0747012214,0.4881702091,2.5477702921,0.7220040036,0.4123371648,0.0585046115,-0.4554543366,2.1122088985,0.2497787018,0.1609474051,0.0385241377,0.4356403909,1.326996193,-0.2103461012,1,1,8,0.0137235,0.0299435,0.0300709999999999
8,0.5557387057,0.0919691157,0.2039004607,2.9603998689,0.8518102171,0.0964183964,0.0715051879,-0.4024716062,1.6470916999,-0.3859635927,0.3478428978,0.1062134139,-0.0806640895,1.6299160363,0.3306865512,0.2945054945,0.0609408516,-0.6356416063,1.5506595228,-0.0632061825,1,1,8,0.0522455,0.0312579999999999,0.028308
9,0.3631313131,0.0417331884,-0.0766412065,2.9804793705,-1.2348241833,0.1515151515,0.0330112316,0.3115845539,1.9079386365,0.6034192395,0.4853535354,0.0627907763,0.1365877032,2.3757980914,0.4345496532,0.2116161616,0.0332856851,-0.0543526178,1.9484190071,0.4143738014,1,1,8,0.0401615,0.0240804999999999,0.0241185
10,0.1512345679,0.0926954162,-0.009273237,2.5865433307,0.3635283068,0.2716049383,0.0664835161,0.251986755,1.7389454518,-0.0286146911,0.5771604938,0.0468078731,-0.2332179931,2.0743667297,-0.6238312653,0.1851851852,0.02618914,0.3617021277,2.0625,-0.0883883476,1,1,8,0.0716785,0.032777,0.0269809999999999
11,0.1574074074,0.1385799032,0.7784090909,2.0438456633,0.3806086436,0.1913580247,0.1245323519,0.6230684793,1.4850995177,0.2655002166,0.6512345679,0.0455704415,0.4965034965,2.9756333642,-0.5809742261,0.225308642,0.0276057775,-0.524361949,2.113125,0.4555988504,1,1,8,0.0260994999999999,0.0406775,0.03625
12,0.5165608466,0.1123669273,0.505162842,2.6483547072,1.0012540077,0.2066015466,0.0872217533,0.1919056437,3.8810014716,-1.1968906797,0.2768376068,0.0812389618,0.8098698109,2.5956469898,0.193372382,0.2105535206,0.0419349788,-0.184870173,2.2434187089,0.0876818829,1,1,8,0.0653645,0.0251319999999999,0.020041
13,0.564948572,0.1250177163,0.8666442635,2.0883365582,-0.6240861473,0.1462014435,0.079140058,0.604516755,1.4726068114,0.2667639057,0.2888499844,0.064306589,0.7348371386,2.8909251261,0.9610453872,0.1394750493,0.0206075328,0.2686578152,2.7560103554,-0.1444476458,1,1,10,0.0553729999999999,0.0488355,0.0416295
14,0.3057744724,0.1257512058,0.549166698,2.2961778337,-0.2497074056,0.1459674364,0.0687381713,0.2215169139,2.4284255995,0.8641523972,0.5482580911,0.1236885456,0.590452227,2.002731246,0.4632053779,0.1693282908,0.0200861724,-0.503292999,1.8227459392,0.3213277673,1,1,10,0.0332435,0.0551884999999999,0.0496765
15,0.6373698862,0.0664762447,0.1717957514,1.562983263,0.526308033,0.0918603244,0.0389278172,-0.024462773,2.9771453646,0.601249541,0.2707697894,0.0470678653,0.0184877909,2.3459331664,-0.6409197009,0.1292362624,0.0425744471,-0.6491767679,2.042823451,-0.4723040744,1,1,10,0.063203,0.0423075,0.033353
16,0.4502201075,0.1660097351,0.8415256179,1.4834101874,-0.0135262197,0.1593582462,0.0933894854,0.7284904709,1.9425897445,0.3172087094,0.3904216462,0.0931507326,0.4839055409,2.2836283359,0.3873086104,0.1501446128,0.0394125914,0.6843201375,1.9167730784,-0.1409320176,1,1,10,0.0427925,0.050071,0.0412575
17,0.5199147656,0.1323102883,0.4585954696,3.1240340203,0.2040700418,0.1923260515,0.0847363992,0.6348161848,2.3022248015,0.8776445811,0.2877591829,0.0834955964,-0.2661408752,3.7230570268,-0.5281769365,0.1779212002,0.0557207407,-0.0245390064,1.7360647417,0.3629635185,1,1,10,0.0482024999999999,0.041137,0.0322775
18,0.6299290346,0.0968728337,0.668394784,2.0936116157,0.5986531562,0.0923645352,0.046934565,0.1554032166,3.4355269452,-0.0301044648,0.2777064302,0.0847473246,0.5758982556,1.7243641804,-0.2597141893,0.1866971805,0.0426985045,0.0476252442,2.5147326432,0.110535485,1,1,10,0.0465094999999999,0.0569799999999999,0.0521655
19,0.5163662484,0.0584143483,0.0063969727,3.3921667871,-0.1029426192,0.1322952538,0.0566142328,-0.3953237844,3.0479258092,0.8354870263,0.3513384978,0.0259064929,-0.0670109422,2.0719241459,-0.0113620323,0.0623130098,0.0108394884,0.2738593673,2.1341228208,0.3900237553,1,1,20,0.0457685,0.046836,0.0328915
20,0.6940277327,0.0813001454,0.5406302453,2.475096045,0.6954920525,0.0999561462,0.016314405,0.3670552526,2.3268490335,-0.4398362092,0.2060161211,0.0662348297,0.5547501051,2.5212379118,-0.6761068493,0.0658216557,0.0105646624,0.0475188573,2.3845031906,-0.7686682096,1,1,20,0.0609195,0.0542075,0.0399075
21,0.4681783224,0.1071093353,0.7256042662,2.4534894379,0.7386732967,0.170822286,0.0773840821,0.8576944248,1.8301719994,-0.0912615441,0.3609993915,0.0390702789,0.3258949773,3.0148311673,-1.2692372043,0.0544179761,0.0061484917,-0.1563622907,2.6217383887,-0.825672798,1,1,20,0.053605,0.04952,0.0376375
