Instance,INF_avg,INF_sd,INF_r1,INF_kr,INF_sk,SUP_avg,SUP_sd,SUP_r1,SUP_kr,SUP_sk,INC_avg,INC_sd,INC_r1,INC_kr,INC_sk,IND_avg,IND_sd,IND_r1,IND_kr,IND_sk,class,type,vertices,IBEA_IGD,SPEA2_IGD,MOEAD_IGD
1,0.1380952381,0.1110657504,0.4177093359,2.4136705234,0.6587248045,0.0452380952,0.0371916651,0.1234439834,1.1941010481,-0.3652199526,0.8166666667,0.1281297528,0.832854799,2.4349707923,-0.9378827018,0.4523809524,0.0656383274,-0.3076923077,2.3337950139,-0.9736654936,1,1,5,0.0,0.0,0.000663
2,0.3777777778,0.0544331054,-0.5384615385,1.1666666667,0.4082482905,0.1222222222,0.0515201028,0.3867924528,2.9694429421,1.2864700617,0.5,0.0680413817,0.0384615385,1.1666666667,0.4082482905,0.3944444444,0.0509175077,-0.8436578171,1.2091836735,-0.296152851,1,1,5,0.0008699999999999,0.0008699999999999,0.001333
3,0.2066666667,0.0946337971,0.7175639894,1.6896261907,-0.2226160015,0.3333333333,0.1005540209,-0.8192771084,1.7754498249,-0.6830290633,0.46,0.1083205121,-0.3302752294,1.3517561983,-0.1356803935,0.38,0.038586123,-0.1075949367,1.1963689018,-0.3365218792,1,1,5,0.0072999999999999,0.0072999999999999,0.007845
4,0.2133333333,0.1112554618,-0.3115197404,2.3941753237,1.0050138992,0.27,0.0618241233,-0.976284585,2.0035492158,-0.5106383359,0.5166666667,0.0596284794,0.1071428571,2.3486328125,-0.3930588242,0.3633333333,0.0561743318,-0.4819587629,2.0052073001,-0.7672292692,1,1,5,0.0,0.0,0.0025075
5,0.3977777778,0.1444700832,-0.6300623869,1.4730088679,0.0468771729,0.1055555556,0.096864421,-0.8424170616,1.5847039474,0.1958334965,0.4966666667,0.0945163125,-0.6782781787,2.414624638,0.82851791,0.4755555556,0.0692642106,-0.2396967691,2.304242846,0.9047630154,1,1,5,0.0,0.0,0.0
6,0.3666666667,0.1,-0.3157894737,3.25,-1.5,0.2333333333,0.1105541597,0.2465753425,2.2169421488,0.3700366502,0.4,0.0623609564,-0.1111111111,1.8469387755,0.3436215967,0.4833333333,0.0623609564,-0.3768115942,1.8469387755,0.3436215967,1,1,5,0.0078894999999999,0.0074799999999999,0.0076619999999999
7,0.2860606061,0.0957614115,0.4869075867,1.6924420432,0.2361968426,0.2181818182,0.0579731105,0.5793499044,1.3547881394,0.4635823444,0.4957575758,0.0520506923,0.2631637662,2.515719623,-0.9874632613,0.2072727273,0.0441468457,-0.9611424776,1.6428585636,0.1346852154,1,1,8,0.0137235,0.0299435,0.0300709999999999
8,0.3490909091,0.0967307662,0.0581828191,2.0175446711,0.1937509309,0.1539393939,0.0501018247,-0.8335737757,1.2770736772,-0.1758942202,0.496969697,0.0719401853,0.3594771242,1.3581263811,-0.1027801831,0.2327272727,0.0503942218,0.5404478151,2.0308005314,-0.3138480974,1,1,8,0.0522455,0.0312579999999999,0.028308
9,0.1611111111,0.1059932446,-0.3947909527,2.7518717546,1.1041549626,0.3166666667,0.1091493484,-0.6143106457,2.2414158769,-0.280074491,0.5222222222,0.0323941772,0.2696629213,1.6280276817,-0.3631734744,0.2,0.0111111111,-0.3157894737,3.25,1.5,1,1,8,0.0401615,0.0240804999999999,0.0241185
10,0.6585714286,0.0764222665,0.2474181071,1.2691643315,-0.063107824,0.1180952381,0.0744077142,0.3466023321,1.6753391197,-0.490071249,0.2233333333,0.0235413468,-0.7294543504,1.3431289694,-0.3492032766,0.269047619,0.0365768845,-0.7408506429,2.1368141339,0.834091667,1,1,8,0.0716785,0.032777,0.0269809999999999
11,0.4087356322,0.0815287985,0.5457667377,1.4580740069,0.1656617193,0.2322758621,0.0611621525,-0.1709255013,1.823839874,-0.0624890525,0.3589885057,0.0586681079,-0.045480733,1.7925089673,0.2517700868,0.1691100164,0.0198701689,0.3160785472,1.7561163069,-0.2950270724,1,1,8,0.0260994999999999,0.0406775,0.03625
12,0.5184615385,0.08532569,0.3551457075,1.4490696038,-0.0103399654,0.1112820513,0.0460283193,0.3321553712,1.6181215725,-0.5368706128,0.3702564103,0.0539949105,-0.0235621277,2.4102735379,0.7955702374,0.2235897436,0.0378029077,-0.1103284644,2.7434741711,-0.8977885177,1,1,8,0.0653645,0.0251319999999999,0.020041
13,0.2361298366,0.06263895,-0.2018120596,2.2882661066,0.7636440473,0.2620648259,0.0608935703,-0.0646799648,1.8788608657,-0.4383085074,0.5018053375,0.0206357614,-0.9112789404,2.2547736892,0.8457603025,0.1725474805,0.0141793872,0.0891736508,2.1599916586,0.4033491123,1,1,10,0.0553729999999999,0.0488355,0.0416295
