Instance,INF_avg,INF_sd,INF_r1,INF_kr,INF_sk,SUP_avg,SUP_sd,SUP_r1,SUP_kr,SUP_sk,INC_avg,INC_sd,INC_r1,INC_kr,INC_sk,IND_avg,IND_sd,IND_r1,IND_kr,IND_sk,class,type,vertices,IBEA_IGD,SPEA2_IGD,MOEAD_IGD
1,0.5404320988,0.0863359382,-0.2214297354,1.9884643734,-0.8681331427,0.0648148148,0.0979907893,-0.1849791377,2.2901785714,1.0292782524,0.3947530864,0.0274812707,0.0679978583,3.9906327737,-0.6201639062,0.4407407407,0.0965807764,-0.3945823073,2.0127508651,0.6830499959,1,1,5,0.0,0.0,0.000663
2,0.3308641975,0.1347433447,0.5579845113,2.8509898648,0.2518573935,0.0864197531,0.058391277,-0.0360142257,2.7067339752,0.1632983985,0.5827160494,0.0996029306,0.6143178828,2.3640822045,-0.4659130522,0.3845679012,0.1024988801,0.0846641991,2.7247644872,0.8916801691,1,1,5,0.0008699999999999,0.0008699999999999,0.001333
3,0.2419753086,0.1791634101,0.5307445982,1.4729978234,-0.4521240114,0.3149911817,0.1570285532,0.5700582484,2.4585183029,-0.8159447341,0.4430335097,0.1651051303,0.1770300676,1.246189927,-0.2122457695,0.4945326279,0.0714965818,-0.5532441291,1.5311227932,0.3554195096,1,1,5,0.0072999999999999,0.0072999999999999,0.007845
4,0.5308641975,0.077296177,0.012195122,1.05,-0.2236067977,0.0617283951,0.0923866021,-0.1837160752,2.1658163265,0.9831395685,0.4074074074,0.0619748168,0.0985691574,4.0959183673,1.1610792205,0.3703703704,0.033126933,0.012195122,1.05,-0.2236067977,1,1,5,0.0,0.0,0.0025075
5,0.1851851852,0.0982703642,-0.1257689679,1.4453770661,-0.0299798212,0.1277777778,0.0846197012,-0.3497843795,4.0572235434,1.4783293217,0.687037037,0.1011592614,0.1904491419,2.0634096773,0.2160928733,0.4018518519,0.0890430761,-0.2011822944,3.4241822416,0.7777023188,1,1,5,0.0,0.0,0.0
6,0.1074074074,0.1719731373,0.4408546388,3.4339462552,1.4355352282,0.2981481481,0.1007516334,0.5766962213,2.7498018627,-0.8326057212,0.5944444444,0.1030402055,0.3563812601,2.021430503,-0.2231887631,0.4240740741,0.0438228132,0.1426811743,2.4695663265,-0.6341675319,1,1,5,0.0078894999999999,0.0074799999999999,0.0076619999999999
7,0.4447619048,0.0742327854,0.0928110539,2.4735551783,-0.8992583669,0.1192999593,0.0702829694,0.2975135098,1.7217657234,-0.212483729,0.4359381359,0.0491425566,0.132827096,1.7709483912,-0.2298007303,0.2199593,0.0261605628,-0.2170972279,3.3032349782,1.1492083503,1,1,8,0.0137235,0.0299435,0.0300709999999999
8,0.3806859041,0.0960487665,0.1748198945,1.9728036377,0.3150208025,0.1144975842,0.0634720677,-0.2823582268,2.577272823,0.9318944873,0.5048165117,0.0725477208,0.1988007773,2.1028463533,0.3816449137,0.2018630157,0.030295477,-0.3232034897,1.7814034414,-0.1239840822,1,1,8,0.0522455,0.0312579999999999,0.028308
9,0.5165038665,0.1157199501,-0.4554638104,2.5485751313,0.6370703532,0.1218966219,0.068850564,-0.5265809882,1.8095851173,-0.4980111105,0.3615995116,0.0596028716,-0.2456634194,2.463891996,-0.0618258021,0.2312881563,0.0572447772,-0.0242330996,4.5496869135,1.6106215686,1,1,8,0.0401615,0.0240804999999999,0.0241185
10,0.4914936915,0.053038634,0.5115786971,2.126417687,-0.9511345941,0.1576638177,0.0459436712,0.1762915286,2.8819079778,-0.1602183074,0.3508424908,0.0545101332,0.3117801292,2.9805495689,-0.348844667,0.2305087505,0.0299963618,0.0720343182,1.8838426347,0.0556340594,1,1,8,0.0716785,0.032777,0.0269809999999999
11,0.6728734229,0.0656658864,0.7645053188,1.098491454,0.2168208926,0.0370777371,0.041983902,0.2239008522,3.3685959321,1.0753046301,0.29004884,0.0563969745,0.3896388209,1.7461583653,0.0955768279,0.2498066748,0.0496163211,0.097156034,4.8195935996,1.4996088742,1,1,8,0.0260994999999999,0.0406775,0.03625
12,0.1408529742,0.0552585903,-0.206893489,2.3484496449,0.3736994221,0.2584175084,0.1320502921,0.4988185367,2.0875315945,0.6765295908,0.6007295174,0.1186447405,0.7730173715,1.7617047394,-0.3958922271,0.1994949495,0.038241807,0.0739182692,2.6136932125,-0.8496095301,1,1,8,0.0653645,0.0251319999999999,0.020041
13,0.1769723378,0.0976356616,0.0842697971,2.4725803195,0.5153719843,0.2242094144,0.0626965718,0.1420345834,1.9442873327,0.3316240232,0.5988182478,0.0550519039,0.3913459243,5.9228211448,-1.9903710258,0.1591800357,0.0077279575,-0.4585895981,2.3714578778,-1.0404656254,1,1,10,0.0553729999999999,0.0488355,0.0416295
14,0.5446929389,0.1001049016,0.4157084757,2.1560258213,-0.2092091641,0.1301143914,0.0350887187,0.2030756768,1.940842211,0.0433578046,0.3251926697,0.0866317151,0.3590057886,1.9848154978,0.4872109632,0.1560947836,0.0266031361,0.5049338978,2.6375469983,-0.7471259085,1,1,10,0.0332435,0.0551884999999999,0.0496765
