Instance,INF_avg,INF_sd,INF_r1,INF_kr,INF_sk,SUP_avg,SUP_sd,SUP_r1,SUP_kr,SUP_sk,INC_avg,INC_sd,INC_r1,INC_kr,INC_sk,IND_avg,IND_sd,IND_r1,IND_kr,IND_sk
instances/A2/asymmetric/100.4.in,0.5059482759,0.1798082237,0.9269630275,2.9457772018,0.7126240169,0.0358620690,0.0322989528,0.7170303205,4.1966789572,1.2046349934,0.4581896552,0.1582424980,0.9221827189,3.2418421016,-0.8207083183,0.1140517241,0.0310721754,0.3270093018,3.2766270787,-0.5505949271
