Instance,INF_avg,INF_sd,INF_r1,INF_kr,INF_sk,SUP_avg,SUP_sd,SUP_r1,SUP_kr,SUP_sk,INC_avg,INC_sd,INC_r1,INC_kr,INC_sk,IND_avg,IND_sd,IND_r1,IND_kr,IND_sk
instances/A3/asymmetric/5.4.in,0.2625000000,0.1249305363,0.2596729158,1.9021270699,-0.5843069076,0.1194444444,0.0759202798,0.5013169447,1.8860287200,-0.6150912882,0.6180555556,0.0684230441,-0.0382639690,2.2060793209,0.9677567944,0.4541666667,0.0967348897,-0.8388829216,1.9056694697,0.3552927214
